Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Barking Abbey Senior Men I,"D. Orija, E. Tomking, F. Oguntuase, I. Warari, O. Visockas",Greenwich Titans Senior Men,"G. Vasiliauskas, H. Yusuf, J. Kannukaden, J. Palmer, M. Barnett",1,100,1.7,2.8,4,2,3,66.7,0,1,0,0,0,0,0,3,3,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,2,1,3,0,0,0,0,0,3.0,2.6,133.3,0,133.3,0,133.3,-133.3,4,2,2,100,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Barking Abbey Senior Men I,"D. Orija, E. Tomking, F. Oguntuase, I. Warari, O. Visockas",Greenwich Titans Senior Men,"A. Charles, A. Hughes, H. Yusuf, L. Macaraig, M. Barnett",1,80,1.3,2.8,5,1,4,25,1,2,50,2,2,100,3,3,6,1,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2.7,3.0,187.3,0,187.3,0,187.3,-187.3,5,2,0,0,0,0,0,2,1,50,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
Birmingham City University Senior Men,"C. Hayden, C. Lynch, R. Faure-Daley, R. Oberia, Z. Sinkala",Teesside Lions Senior Men,"B. Maldutis, F. Rogers, G. Groves, M. Felletti-O’Donnell, S. Forster",1,109,1.8,2.8,4,1,3,33.3,0,0,0,2,2,100,1,2,3,0,0,0,0,0,2,1,3,33.3,0,1,0,0,1,0,1,1,2,1,0,0,0,1,2.8,2.7,142.3,73.3,69,73.3,142.3,-69,2,1,0,0,2,1,50,0,0,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0
Sheffield Sharks Senior Men,"C. Andrews, M. Moore, N. Montgomery, O. Baldwin, S. Hanson-Young",Oxford Hoops Senior Men,"A. Marzec, J. Sapigao, M. Robinson, P. Wrencher Jr, Z. Patterson",1,110,1.8,2.8,6,2,2,100,0,0,0,2,2,100,0,2,2,1,1,1,0,1,0,0,5,0,0,2,0,0,0,0,3,0,3,0,0,0,1,0,2.9,2.8,208.3,0,208.3,0,208.3,-208.3,6,1,1,100,1,1,100,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, K. Bagga, P. Walsh, S. Matewe",Manchester Magic Senior Men I,"A. Bile, D. Davies, J. Walton, O. Babalola, O. Iguma",1,57,0.9,2.8,0,0,2,0,0,1,0,0,2,0,2,2,4,0,0,1,1,1,1,0,1,0,0,0,0,1,2,50,0,2,2,0,1,0,1,2,2.8,2.9,0,34.7,-34.7,34.7,0,34.7,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Liverpool Senior Men,"A. Gayle, D. Walsh, J. Irving, K. Ulett-Waul, L. Rogerson-Evans",Leicester Warriors Senior Men,"J. Jackson, M. Alechicus Legania, M. Nelson, R. Lacitis, T. Hamilton",1,47,0.8,2.8,2,1,1,100,0,0,0,0,0,0,0,1,1,1,0,0,1,2,5,1,2,50,0,0,0,3,5,60,1,0,1,0,1,0,0,0,2.0,3.7,100,136.4,-36.4,136.4,100,36.4,-3,0,0,0,1,1,100,0,0,0,1,1,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
Birmingham City University Senior Men,"E. Nweke, R. Faure-Daley, R. Oberia, S. Toluwase, V. Ferreira",Sheffield Sharks Senior Men,"C. Andrews, D. Kom, M. Moore, N. Montgomery, O. Baldwin",1,87,1.4,2.8,6,2,3,66.7,0,0,0,2,2,100,1,1,2,1,1,0,0,1,2,0,1,0,0,0,0,2,2,100,0,0,0,0,0,1,1,1,2.8,2.9,213.5,69.4,144.1,69.4,213.5,-144.1,4,2,1,50,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Liverpool Senior Men,"A. Ulett-Waul, D. Sofia, L. Rogerson-Evans, T. Dubiel",Birmingham City University Senior Men,"D. Ogodan, M. Mahamoud, R. Faure-Daley, R. Oberia, S. Toluwase",1,130,2.2,2.8,6,2,6,33.3,0,1,0,2,2,100,4,2,6,1,0,0,0,0,3,1,4,25,1,3,33.3,0,0,0,1,0,1,1,0,1,0,2,2.6,2.9,230.8,102.4,128.4,102.4,230.8,-128.4,3,2,2,100,3,0,0,1,0,0,1,0,0,0,0,0,3,1,33.3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Barking Abbey Senior Men I,"D. Orija, E. Tomking, I. Warari, K. Mabaya, O. Visockas",Barnet Bulldogs Senior Men,"D. Brown, K. Akinmoyo, M. Dunn, S. Cooper, S. Williams",1,43,0.7,2.8,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,1,2,1,7,1,2,50,1,1,100,4,5,80,1,0,1,1,2,0,0,0,1.9,3.7,0,191,-191,191,0,191,-7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,100,0,2,0,0,0,0,0,0,0,0,0,3,4,6
Cardiff Met Archers Senior Men I,"A. Rosario, E. Andam, J. Tudor, L. Scotland, M. James",Myerscough Basketball Academy Senior Men I,"A. Ibirinde, D. Okhuoya, F. Morgan, O. Esingle, S. Laditan-Adebiyi",1,78,1.3,2.7,7,2,3,66.7,2,3,66.7,1,1,100,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,2,2,3.4,1.9,203.5,0,203.5,0,203.5,-203.5,7,0,0,0,0,0,0,3,2,66.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
