Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Myerscough Basketball Academy Senior Men I,"H. Sheehan, A. Ibirinde, N. Byfield, J. Bobkowski, E. Akubuo","Myerscough Basketball Academy Senior Men I|0,13,4,5,8",1,0.4,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0
Sheffield Sharks Senior Men,"O. Baldwin, S. Hanson-Young, D. Kom, C. Andrews, C. Johnstone","Sheffield Sharks Senior Men|1,10,2,22,34",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
CoLA Southwark Pride Senior Men,"K. Capanzana, A. Wol, A. Nwokolo, K. Hawes, K. Hawes","CoLA Southwark Pride Senior Men|11,14,15,5,6",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Solent Kestrels Senior Men,"G. Durand, D. Cimochowski, B. Cope, J. Ofman, E. Round","Solent Kestrels Senior Men|10,14,3,4,6",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Teesside Lions Senior Men,"M. Felletti-O’Donnell, H. Omitowoju, J. Wise-Malcolm, B. Maldutis, W. Day","Teesside Lions Senior Men|23,27,31,4,6",1,0.4,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Oxford Hoops Senior Men,"A. Marzec, M. Keita Sakine, M. Hilsdon, P. Wrencher Jr, O. Berzins","Oxford Hoops Senior Men|14,18,3,33,5",1,0.4,24.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.0,0.0,200.0,5.0,2
St Helens Saints Senior Men,"N. Conaty, D. Lufadeju, J. Collamat, W. Self, R. Hageith","St Helens Saints Senior Men|11,14,5,6,7",1,0.4,24.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,1,0,2,2.0,150.0,200.0,-50.0,7.5,1
Leicester Warriors Senior Men,"D. Mcdonald, K. Cross, M. Alechicus Legania, D. Perez Tosca, M. Nelson","Leicester Warriors Senior Men|12,13,5,7,9",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
St Helens Saints Senior Men,"E. Evans, W. Self, D. Lufadeju, S. Obika, R. Reynolds","St Helens Saints Senior Men|10,11,14,15,7",1,0.4,24.0,1,0,1,0.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,5,1.4,69.4,181.2,-111.7,2.5,-4
Cobham Cobras Senior Men,"A. Oladipupo, M. Dias Mendes, M. Coupe, J. Tahraoui, R. Akpofure","Cobham Cobras Senior Men|11,17,30,85,91",1,0.4,22.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,100.0,0.0,100.0,5.45,2
Worcester Wolves Senior Men,"D. Antonio, E. Burgess, F. Rennie, W. Santhe, M. Sung","Worcester Wolves Senior Men|2,21,5,6,7",1,0.4,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.0,0.0,200.0,-200.0,0.0,-2
Barnet Bulldogs Senior Men,"D. Brown, S. Williams, K. Akinmoyo, P. Lartey, S. Cooper","Barnet Bulldogs Senior Men|1,21,28,3,6",1,0.4,25.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,300.0,227.3,72.7,7.2,1
Greenwich Titans Senior Men,"B. Dave, A. Hughes, M. Barnett, A. Charles, G. Vasiliauskas","Greenwich Titans Senior Men|1,10,11,5,7",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.1,0.0,200.0,-200.0,0.0,-4
CoLA Southwark Pride Senior Men,"D. Banjoko, T. Gass, A. Wol, D. Patel, J. Hannick","CoLA Southwark Pride Senior Men|12,13,14,4,7",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0
Myerscough Basketball Academy Senior Men I,"H. Sheehan, S. Laditan-Adebiyi, A. Ibirinde, S. Laditan-Adebiyi, O. Esingle","Myerscough Basketball Academy Senior Men I|0,10,13,15,9",1,0.4,22.0,4,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,200.0,0.0,200.0,10.91,4
Leicester Warriors Senior Men,"A. Kalugin-Ugo, J. Jackson, R. Lacitis, T. Hamilton, M. Nelson","Leicester Warriors Senior Men|10,4,7,8,9",1,0.4,25.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
CoLA Southwark Pride Senior Men,"K. Capanzana, T. Gass, A. Wol, D. Patel, K. Hawes","CoLA Southwark Pride Senior Men|11,13,14,4,5",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Birmingham City University Senior Men,"R. Faure-Daley, D. Ogodan, C. Hayden, R. Oberia, V. Ferreira","Birmingham City University Senior Men|11,12,16,3,8",1,0.4,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.1,0.0,208.3,-208.3,0.0,-3
Teesside Lions Senior Men,"Z. Missouri, H. Omitowoju, B. Maldutis, S. Mamuini, C. Smythe","Teesside Lions Senior Men|2,27,4,5,7",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1,0.0,34.7,-34.7,0.0,-1
Barnet Bulldogs Senior Men,"C. Duru, D. Brown, S. Williams, S. Cooper, T. Ojuri","Barnet Bulldogs Senior Men|0,1,11,6,8",1,0.4,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,100.0,-100.0,0.0,-2
Worcester Wolves Senior Men,"H. Godwin, L. Ferreira, D. Antonio, E. Burgess, W. Santhe","Worcester Wolves Senior Men|1,12,2,21,6",1,0.3,18.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,100.0,113.6,-13.6,6.67,1
Greenwich Titans Senior Men,"A. Hughes, M. Barnett, I. Temilola, J. Green, A. Charles","Greenwich Titans Senior Men|10,11,13,21,5",1,0.3,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1,0.0,227.3,-227.3,0.0,-1
Barnet Bulldogs Senior Men,"C. Duru, D. Brown, P. Lartey, S. Williams, J. Gray","Barnet Bulldogs Senior Men|0,1,11,21,7",1,0.3,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Sheffield Arrows Senior Men,"D. Soares, M. Ibrahim, H. Ibrahim, G. Brownell, A. Tavares, J. Paredes","Sheffield Arrows Senior Men|23,26,33,4,44,7",1,0.3,19.0,1,0,0,0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0.4,227.3,0.0,227.3,3.16,1
Leicester Warriors Senior Men,"A. Kalugin-Ugo, D. Mcdonald, M. Legania, C. Keys, D. Perez Tosca","Leicester Warriors Senior Men|10,12,5,6,7",1,0.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,138.9,-138.9,0.0,-2
Leicester Warriors Senior Men,"A. Kalugin-Ugo, D. Mcdonald, C. Keys, D. Perez Tosca, P. Chingombe","Leicester Warriors Senior Men|10,12,6,7,8",1,0.3,17.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,200.0,0.0,200.0,7.06,2
Myerscough Basketball Academy Senior Men I,"Z. Trezvant, F. Morgan, C. Sanchez Falette, D. Azancot, E. Akubuo","Myerscough Basketball Academy Senior Men I|12,14,4,7,8",1,0.3,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Liverpool Senior Men,"D. Sofia, D. Walsh, K. Ulett-Waul, L. Rogerson-Evans, L. Harris","Liverpool Senior Men|10,4,5,6,7",1,0.3,17.0,2,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,4,1.9,106.4,144.9,-38.5,7.06,-2
London Lions Senior Men II,"M. John, A. Ogidan, A. Dugou, H. Edwards-Meade, J. Ako - Mensah","London Lions Senior Men II|1,14,4,7,8",1,0.3,17.0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0
Barnet Bulldogs Senior Men,"C. Duru, R. Mccowan, L. Francis, S. Cooper, J. Gray","Barnet Bulldogs Senior Men|0,22,32,6,7",1,0.3,21.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Leicester Warriors Senior Men,"A. Kalugin-Ugo, B. Agrobo, D. Mcdonald, M. Alechicus Legania, D. Perez Tosca","Leicester Warriors Senior Men|10,11,12,5,7",1,0.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0
London Lions Senior Men II,"M. John, C. Smith, A. Dugou, A. Ogidan, J. Ako - Mensah","London Lions Senior Men II|1,14,4,7,8",1,0.3,18.0,4,0,0,0,0,0,0,4,5,80.0,0,0,0,0,0,0,0,0,0,2.2,181.8,0.0,181.8,13.33,4
London Stars Senior Men,"J. Hayes, B. Moncrieffe, D. Vazgys, O. Striuga, N. Zajankauskas","London Stars Senior Men|11,4,7,8,99",1,0.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,300.0,-300.0,0.0,-3
Liverpool Senior Men,"K. Forsythe, A. Gayle, D. Sofia, K. Ulett-Waul, L. Rogerson-Evans","Liverpool Senior Men|0,10,11,5,6",1,0.3,21.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
Cobham Cobras Senior Men,"C. Ollis, M. Coupe, J. Osei, G. Rundle, J. Stewart","Cobham Cobras Senior Men|19,30,41,5,6",1,0.3,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0,212.8,-212.8,0.0,-4
Barnet Bulldogs Senior Men,"D. Brown, S. Williams, L. Clarke, L. Francis, J. Gray","Barnet Bulldogs Senior Men|1,14,19,32,7",1,0.3,19.0,4,1,1,100.0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0,1.9,212.8,0.0,212.8,12.63,4
London Lions Senior Men II,"M. John, M. Andre, L. Roach, A. Dugou, J. Ako - Mensah","London Lions Senior Men II|1,11,13,4,8",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
London Lions Senior Men II,"M. John, M. Andre, U. Busairi, A. Ogidan, J. Ako - Mensah","London Lions Senior Men II|1,11,3,7,8",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
London Lions Senior Men II,"M. John, L. Roach, A. Dugou, A. Ogidan, J. Ako - Mensah","London Lions Senior Men II|1,13,4,7,8",1,0.3,18.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
Cobham Cobras Senior Men,"A. Oladipupo, C. Ollis, J. Muzikevicius, G. Rundle, D. Orija","Cobham Cobras Senior Men|11,19,21,5,99",1,0.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,113.6,-113.6,0.0,-1
London Stars Senior Men,"S. Pleszak, S. Stiklakis, O. Striuga, R. Martin, N. Zajankauskas","London Stars Senior Men|5,6,8,9,99",1,0.3,21.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,300.0,227.3,72.7,8.57,2
Cobham Cobras Senior Men,"A. Oladipupo, C. Ollis, M. Coupe, R. Akpofure, D. Orija","Cobham Cobras Senior Men|11,19,30,91,99",1,0.3,21.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,200.0,0.0,200.0,5.71,2
