Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Isaiah Malik Hill, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,3,62,8",8,Caleb Jamerson Kenney,11,Joshua Stephen Jefferson,1,3,1,0,1,1.0,3.0
BC Slovan Bratislava,"Jordan Rashaun Watson, Milan Szabó, Raynere Zynique Thornton, Shamiel Shawn Stevenson, Lester Fezell Medford Jr","BC Slovan Bratislava|0,21,3,4,8",3,Raynere Zynique Thornton,0,Jordan Rashaun Watson,1,3,1,0,1,1.0,3.0
Iskra Svit,"Július Matušek, Róbert Rožánek, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|15,17,24,7,8",7,Jasean Jatar Jackson,15,Július Matušek,1,3,1,0,1,1.0,3.0
Iskra Svit,"Július Matušek, Róbert Rožánek, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|15,17,24,7,8",8,Samuel Thomas Hines Jr,15,Július Matušek,1,3,1,0,1,1.0,3.0
Iskra Svit,"Július Matušek, Róbert Rožánek, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|15,17,24,7,8",24,Tyrin Ja´Quain Atwood,15,Július Matušek,1,3,1,0,1,1.0,3.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Petar Dragović, Curtis Tarell Jones Jr, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,18,43,5,71",1,Jordan Lamont Harris,18,Djimon Tyler Henson,1,3,1,0,1,1.0,3.0
MBK Baník Handlová,"Jordan Lamont Harris, Peter Kováčik, Djimon Tyler Henson, Juraj Láštic, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,10,18,24,71",71,Jeremy Lamar Mc Laughlin,10,Peter Kováčik,1,3,1,0,1,1.0,3.0
MBK Baník Handlová,"Jordan Lamont Harris, Peter Kováčik, Djimon Tyler Henson, Juraj Láštic, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,10,18,24,71",18,Djimon Tyler Henson,10,Peter Kováčik,1,3,1,0,1,1.0,3.0
BC Komárno,"Aaron Jamal Naseem Gray, Corey Kaydon Mckeithan, Elijah Gregory Ormiston, Tyler Terell Millin, Adeniyi Gabriel Olabode","BC Komárno|1,2,20,30,5",30,Tyler Terell Millin,2,Corey Kaydon Mckeithan,1,3,1,0,1,1.0,3.0
BC Prievidza,"Marek Jašš, Joseph Toussaint, Naje' Abdean Smith, Davontrey Shauni Zhmere Thomas, Jaaden Allister Luke Lewis","BC Prievidza|13,15,23,4,55",23,Naje' Abdean Smith,4,Davontrey Shauni Zhmere Thomas,1,3,1,0,1,1.0,3.0
BC Prievidza,"Anderson Sage Tolbert Iii, Naje' Abdean Smith, Davontrey Shauni Zhmere Thomas, Jaaden Allister Luke Lewis, Noah Craig Reynolds","BC Prievidza|1,23,4,55,9",9,Noah Craig Reynolds,23,Naje' Abdean Smith,1,3,1,0,1,1.0,3.0
Iskra Svit,"Sevon Marquise Witt, Július Matušek, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Maishe Ramel Dailey","Iskra Svit|1,15,24,7,98",15,Július Matušek,7,Jasean Jatar Jackson,1,3,1,0,1,1.0,3.0
