Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Jakub Petráš, Curtis Tarell Jones Jr, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|11,18,32,5,71",1,2.3,138.0,8,2,3,66.7,1,2,50.0,3,4,75.0,0,0,0,0,0,0,1,0,2,5.5,144.7,41.7,103.0,3.48,6
BKM Mimel Lučenec,"Tevin Michael Smith, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Shaun Gregory Willett, Matej Siládi","BKM Mimel Lučenec|11,13,3,6,8",1,2.3,136.0,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,0,0,1,0,6,2.9,104.2,208.3,-104.2,1.32,-3
MBK Baník Handlová,"Jordan Lamont Harris, Peter Kováčik, Jakub Petráš, Jeremy Lamar Mc Laughlin, Viliam Ďurečko","MBK Baník Handlová|1,10,32,71,74",1,2.3,136.0,6,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9,208.3,104.2,104.2,2.65,3
Košice Wolves,"Derrick Deshaun Carter-Hollinger Iii, Adam Monček, Todd Jacob Wolfe, Filip Halada, Clarence Edward Rupert Iii","Košice Wolves|0,10,3,33,4",2,2.2,131.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,2,0,0,0,0,10,0.8,236.7,148.8,87.9,0.92,-8
BKM Mimel Lučenec,"Eric Dean Lewis Boone Jr, Lukáš Kulčár, Jayden Xavier Brown, Jalil Omar Beaubrun, Matej Siládi","BKM Mimel Lučenec|3,34,5,7,8",1,2.2,135.0,0,0,5,0.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,4.8,0.0,104.2,-104.2,0.0,-4
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´Quain Atwood, Daniel Blaško, Jasean Jatar Jackson","Iskra Svit|1,17,24,6,7",1,2.2,132.0,6,3,5,60.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,11,5.8,104.2,166.5,-62.4,2.73,-5
Nitra Blue Wings,"Dimitrius Paul Underwood, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Alex Halenár, Jordan Lamont Jones","Nitra Blue Wings|11,13,19,33,4",1,2.2,130.0,3,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0,1,0,0,1,0,1,4.7,64.0,23.5,40.6,1.38,2
BC Komárno,"Aaron Jamal Naseem Gray, Samuel Volárik, Martin Koller, Corey Kaydon Mckeithan, Elijah Gregory Ormiston","BC Komárno|1,11,13,2,20",1,2.2,135.0,3,1,3,33.3,0,0,0,1,2,50.0,0,0,0,1,0,0,1,0,8,4.7,64.0,138.9,-74.9,1.33,-5
Košice Wolves,"Ezekiel La'Quan-Abe Montgomery, Jalen Makanaokeakua Gaffney, Oleksandr Peresunko, Todd Jacob Wolfe, Alex Nagy","Košice Wolves|11,12,21,3,8",1,2.2,132.0,3,1,3,33.3,1,3,33.3,0,0,0,0,0,0,1,0,0,0,0,4,2.9,104.2,138.9,-34.7,1.36,-1
Nitra Blue Wings,"Tristan Ekong Ikpe, Dimitrius Paul Underwood, Oleksandr Belikov, Marek Foltín, Lukáš Bolek","Nitra Blue Wings|0,11,13,56,77",2,2.1,129.0,1,0,3,0.0,0,2,0.0,1,2,50.0,0,0,0,0,0,0,1,0,6,4.7,21.3,128.1,-106.7,0.47,-5
Spišskí Rytieri,"Joshua Stephen Jefferson, Adam Antoni, Isaiah Malik Hill, Tomáš Mrviš, Samuel Kincel","Spišskí Rytieri|11,16,3,33,42",1,2.1,127.0,5,2,5,40.0,1,3,33.3,0,0,0,0,0,0,1,0,0,0,0,4,4.8,104.2,208.3,-104.2,2.36,1
Iskra Svit,"Július Matušek, Šimon Turza, Tyrin Ja´Quain Atwood, Daniel Blaško, Jasean Jatar Jackson","Iskra Svit|15,20,24,6,7",1,2.1,125.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,4,3.8,0.0,85.4,-85.4,0.0,-4
BC Komárno,"Samuel Volárik, Kimani Esque Tyrone Lawrence, Corey Kaydon Mckeithan, Elijah Gregory Ormiston, Carrington Roderick Wiggins","BC Komárno|11,14,2,20,4",1,2.1,125.0,3,1,4,25.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,3,4.7,64.0,53.1,10.9,1.44,0
MBK Baník Handlová,"Peter Kováčik, Jordan Lamont Harris, Jakub Petráš, Jordan Lee Glover, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|10,11,32,34,71",1,2.1,129.0,6,3,4,75.0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,3,3.8,156.2,78.1,78.1,2.79,3
BC Komárno,"Aaron Jamal Naseem Gray, Martin Koller, Elijah Gregory Ormiston, Tyler Terell Millin, Carrington Roderick Wiggins","BC Komárno|1,13,20,30,4",2,2.1,124.0,2,1,3,33.3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,69.4,41.7,27.8,0.97,0
BC Prievidza,"Anderson Sage Tolbert Iii, Naje' Abdean Smith, Fahro Alihodzic, Davontrey Shauni Zhmere Thomas, James Edward Bishop Iv","BC Prievidza|1,23,25,4,5",1,2.1,127.0,2,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3.8,52.1,60.6,-8.5,0.94,-2
Spišskí Rytieri,"Joshua Stephen Jefferson, Isaiah Malik Hill, Tomáš Mrviš, Samuel Kincel, Caleb Jamerson Kenney","Spišskí Rytieri|11,3,33,42,8",1,2.1,126.0,3,1,4,25.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,2,3.8,78.1,52.1,26.0,1.43,1
BC Prievidza,"Anderson Sage Tolbert Iii, Dalibor Hlivák, Naje' Abdean Smith, Davontrey Shauni Zhmere Thomas, James Edward Bishop Iv","BC Prievidza|1,17,23,4,5",1,2.1,127.0,4,1,3,33.3,0,0,0,2,3,66.7,0,0,0,2,0,0,0,0,7,4.1,96.5,243.1,-146.6,1.89,-3
MBK Baník Handlová,"Austin Calvin Johnson, Peter Kováčik, Juraj Láštic, Deng Thowat Deang, Bryce Davien Mcbride","MBK Baník Handlová|0,10,24,3,4",1,2.0,118.0,7,3,4,75.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,0,3.8,182.3,0.0,182.3,3.56,7
Iskra Svit,"Troy D´Amico, Sevon Marquise Witt, Július Matušek, Daniel Blaško, Jasean Jatar Jackson","Iskra Svit|0,1,15,6,7",1,2.0,122.0,2,1,3,33.3,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,4,2.9,69.4,104.2,-34.7,0.98,-2
BKM Mimel Lučenec,"Atin Carl Wright, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Jayden Xavier Brown, Matej Siládi","BKM Mimel Lučenec|10,13,3,5,8",1,2.0,119.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2.9,69.4,104.2,-34.7,1.01,-2
BC Prievidza,"Marek Jašš, Naje' Abdean Smith, Fahro Alihodzic, Davontrey Shauni Zhmere Thomas, James Edward Bishop Iv","BC Prievidza|13,23,25,4,5",1,2.0,119.0,6,2,3,66.7,2,2,100.0,0,1,0.0,0,0,0,3,0,0,1,0,4,4.3,140.8,104.2,36.6,3.03,2
Spišskí Rytieri,"Cameron Deshaun Jones, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Andrija Drašković","Spišskí Rytieri|1,26,33,42,88",1,2.0,123.0,2,1,6,16.7,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,2,5.8,34.7,69.4,-34.7,0.98,0
Iskra Svit,"Donavan Ashley Yap Jr, Róbert Rožánek, Tyrin Ja´Quain Atwood, Maishe Ramel Dailey, Jasean Jatar Jackson","Iskra Svit|0,17,24,4,7",1,2.0,120.0,11,3,4,75.0,3,4,75.0,2,2,100.0,0,0,0,3,0,0,0,0,7,4.7,234.8,124.0,110.8,5.5,4
Iskra Svit,"Július Matušek, Róbert Rožánek, Daniel Blaško, Jasean Jatar Jackson, Nikola Petojevic","Iskra Svit|15,17,6,7,8",1,1.9,116.0,4,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,4,3.8,104.2,208.3,-104.2,2.07,0
MBK Baník Handlová,"Jovan Šljivančanin, Marko Gutalj, Djimon Tyler Henson, Jakub Petráš, Nemanja Nikolić","MBK Baník Handlová|13,14,18,32,9",1,1.9,117.0,3,0,1,0.0,0,1,0.0,3,4,75.0,0,0,0,1,0,0,0,0,3,2.6,113.2,113.2,0.0,1.54,0
BC Slovan Bratislava,"David Abrhám, Tomáš Pavelka, Viktor Kovačević, Shamiel Shawn Stevenson, Lester Fezell Medford Jr","BC Slovan Bratislava|14,20,25,4,8",1,1.9,117.0,0,0,3,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,0.0,0.0,0.0,0.0,0
MBK Baník Handlová,"Austin Calvin Johnson, Tairell Domonique Fletcher, Djimon Tyler Henson, Juraj Láštic, Deng Thowat Deang","MBK Baník Handlová|0,1,18,24,3",1,1.9,113.0,5,2,3,66.7,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,4,2.9,173.6,138.9,34.7,2.65,1
Košice Wolves,"Adam Monček, Jalen Makanaokeakua Gaffney, Filip Halada, Clarence Edward Rupert Iii, Alex Nagy","Košice Wolves|10,12,33,4,8",1,1.9,117.0,4,2,3,66.7,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,4,2.9,138.9,221.6,-82.7,2.05,0
BC Prievidza,"Anderson Sage Tolbert Iii, Maroš Zelizňák, Marek Jašš, Naje' Abdean Smith, Davontrey Shauni Zhmere Thomas","BC Prievidza|1,11,13,23,4",1,1.9,113.0,0,0,5,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,2,0,8,6.7,0.0,141.7,-141.7,0.0,-8
Nitra Blue Wings,"Tristan Ekong Ikpe, Dimitrius Paul Underwood, Guy Evers Kennedy Ragland Jr, Ľubomír Urban, Jordan Lamont Jones","Nitra Blue Wings|0,11,19,30,4",1,1.9,116.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.9,69.4,104.2,-34.7,1.03,0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Boris Bojanovský, Keith Andre Wesson Jr, Gabriel Jerome Dorsey, Novak Musić","Patrioti Levice|0,15,5,7,8",1,1.9,112.0,8,2,3,66.7,0,1,0.0,4,4,100.0,0,0,0,1,0,0,1,0,7,5.5,144.7,164.2,-19.6,4.29,1
Nitra Blue Wings,"Tristan Ekong Ikpe, Guy Evers Kennedy Ragland Jr, Ľubomír Urban, Lukáš Bolek, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,19,30,77,9",1,1.9,112.0,1,0,2,0.0,0,0,0,1,3,33.3,0,0,0,0,0,0,1,0,2,4.1,24.1,69.4,-45.3,0.54,-1
BC Komárno,"Máté Balogh, Noah Ali Farrakhan, Carrington Roderick Wiggins, Adeniyi Gabriel Olabode, Tyler Donovan Stevenson","BC Komárno|0,3,4,5,8",1,1.9,111.0,3,1,3,33.3,0,0,0,1,2,50.0,0,0,0,0,0,0,1,0,0,4.7,64.0,0.0,64.0,1.62,3
