Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
SBB Baskets,3,Ben Köhler,,7,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2.15,-1.94,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RheinStars Köln,8,Fynn Rieck,,5,1.2,5.9,2,0.4,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,16.3,100.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,-1.18,-0.98,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBB Baskets,0,Joshua Bonga,,12,13.4,160.3,49,4.1,16,50,32.0,6,17,35.3,11,17,64.7,10,20,30,14,4,0,19,14,38.0,42.6,21.5,64.1,5.1,1.8,7.6,15.0,11.3,15.3,1.3,0.0,24.8,0.34,-2.21,-2.17,-0.04,29,9,31,4,1,25,0,0,0,9,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
EPG Baskets Koblenz,17,David Lars Gaspers,,26,0.7,18.8,0,0.0,0,3,0.0,0,3,0.0,0,0,0,0,2,2,0,0,0,1,2,0.0,0.0,9.3,0.0,0.0,0.1,0.0,13.0,6.3,0.0,0.0,0.0,25.0,0.0,-2.22,-1.25,-0.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigers Tübingen,5,Kaya Kaan Hakan Bayram,,27,20.0,538.8,142,5.3,48,173,27.7,30,116,25.9,16,30,53.3,13,31,44,89,12,1,55,57,36.4,38.1,20.8,58.9,6.8,5.6,2.8,7.2,4.9,26.8,1.2,0.2,22.8,0.17,-2.25,-2.66,0.41,50,17,34,7,1,14.3,0,0,0,35,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Uni Baskets Münster,6,Thore Dilschmann,,28,19.0,533.2,167,6.0,60,165,36.4,22,78,28.2,25,33,75.8,14,34,48,81,12,0,57,30,43.0,46.5,21.1,70.6,8.1,3.8,3.3,7.6,5.5,28.2,1.2,0.0,24.1,0.2,-2.25,-1.98,-0.28,62,30,48.4,25,8,32,0,0,0,28,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
RheinStars Köln,7,Konstantin Matthias Lehmann,,6,2.1,12.6,1,0.2,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,1,0,0,1,0.0,17.4,10.7,34.7,0.2,0.4,0.0,10.4,4.9,0.0,4.2,0.0,0.0,1.0,-2.3,-1.47,-0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS Karlsruhe LIONS,8,Pavle Pisic,,22,5.4,118.5,27,1.2,9,35,25.7,4,20,20.0,5,7,71.4,2,5,7,6,5,1,4,25,31.4,35.5,16.2,64.2,1.6,1.2,2.0,5.1,3.5,8.0,2.2,0.9,9.5,0.2,-2.36,-2.37,0.01,9,5,55.6,6,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VfL SparkassenStars Bochum,64,Max Brackmann,,9,5.9,53.3,10,1.1,4,10,40.0,0,0,0,2,2,100.0,8,5,13,1,0,2,6,21,40.0,46.0,15.0,59.2,1.5,0.0,18.4,13.5,16.1,2.7,0.0,4.4,35.5,0.2,-2.42,-1.86,-0.56,10,4,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uni Baskets Münster,19,Adam Touray,,5,22.6,112.9,38,7.6,14,27,51.9,1,2,50.0,9,17,52.9,5,6,11,4,2,2,8,10,53.7,55.1,19.1,89.5,10.8,0.6,5.9,7.3,6.6,7.2,1.0,2.2,18.8,0.63,-2.44,-2.16,-0.28,23,11,47.8,2,2,100,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBB Baskets Wolmirstedt,34,Fabien Kondo,,6,26.1,156.4,43,7.2,19,34,55.9,0,0,0,5,8,62.5,11,25,36,2,3,3,8,19,55.9,57.3,13.5,94.5,9.4,0.0,8.9,19.0,14.1,2.3,1.0,2.3,17.6,0.24,-2.45,-1.96,-0.49,32,19,59.4,2,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBC Bayreuth,51,Louis Nauthon,,22,6.7,147.0,20,0.9,6,30,20.0,1,21,4.8,7,10,70.0,4,6,10,11,5,0,10,35,21.7,29.1,13.8,45.0,1.1,1.2,3.4,4.8,4.1,10.9,1.8,0.0,22.5,0.33,-2.45,-3.21,0.76,9,5,55.6,0,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
