Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
MBK Baník Handlová,18,"Henson, Djimon Tyler",,28,26.7,747.4,367,13.1,114,329,34.7,42,149,28.2,97,122,79.5,18,82,100,48,26,1,40,60,41.0,48.0,25.9,86.8,17.3,7.0,2.4,12.9,7.3,11.9,1.9,0.1,9.5,0.37,0.3,-0.52,0.82,78,40,51.3,102,32,31.4,149,42,28.2,13,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitra Blue Wings,30,"Urban, Ľubomír",,28,7.6,213.2,73,2.6,26,63,41.3,13,41,31.7,8,11,72.7,3,14,17,9,7,0,9,35,51.6,53.8,15.7,95.0,3.4,1.9,1.4,7.2,4.2,6.6,1.7,0.0,11.7,0.17,0.29,-1.41,1.7,10,6,60,12,7,58.3,41,13,31.7,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Komárno,30,"Millin, Tyler",,2,29.9,59.8,20,10.0,7,20,35.0,2,11,18.2,4,4,100.0,4,6,10,0,2,0,2,6,40.0,46.0,18.3,84.2,13.6,7.5,7.9,11.8,9.8,0.0,1.8,0.0,8.4,0.2,0.26,-0.73,1.0,4,3,75,5,2,40,11,2,18.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitra Blue Wings,22,"Šimko, Maroš",,12,8.4,100.6,42,3.5,14,29,48.3,6,18,33.3,8,10,80.0,7,2,9,0,2,0,6,21,58.6,62.9,16.7,106.6,4.5,1.9,6.6,2.1,4.5,0.0,1.0,0.0,15.2,0.34,0.21,-1.26,1.47,6,5,83.3,5,3,60,18,6,33.3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Iskra Svit,1,"Witt, Sevon Marquise",,27,24.3,656.8,416,15.4,148,288,51.4,7,26,26.9,113,158,71.5,70,124,194,13,12,16,72,78,52.6,58.2,29.6,96.9,19.8,1.2,11.5,19.9,15.8,3.8,1.0,2.2,16.8,0.55,0.05,0.3,-0.26,103,61,59.2,159,80,50.3,26,7,26.9,27,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Prievidza,16,"Ivanko, Samuel",,12,1.5,17.4,0,0.0,0,6,0.0,0,2,0.0,0,2,0.0,2,0,2,2,0,0,0,3,0.0,0.0,17.0,0.0,0.0,0.2,11.1,0.0,5.7,15.7,0.0,0.0,0.0,0.33,0.03,-1.68,1.71,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKM Lučenec,1,"Ďurian, Šimon",,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKM Lučenec,34,"Kulčár, Lukáš",,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBK Baník Handlová,14,"Vranský, Marko",,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Košice Wolves,13,"Petráš, Samuel",,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
