Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
MBK Baník Handlová,"Deang, Deng Thowat, Henson, Djimon Tyler, Nikolić, Nemanja, Petráš, Jakub, Ďurečko, Viliam",Patrioti Levice,"Bojanovský, Boris, Dorsey, Gabriel Jerome, Kivimäki, Aatu Albert, Musić, Novak, Wesson Jr, Keith Andre",1,189,3.1,6.4,8,3,4,75,0,1,0,2,2,100,0,3,3,2,0,0,2,0,8,3,6,50,2,4,50,0,0,0,0,0,0,3,1,0,0,2,6.9,6.0,116.3,133.3,-17.1,133.3,116.3,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitra Blue Wings,"Bolek, Lukáš, Foltín, Marek, Ikpe, Tristan Ekong, Ragland Jr, Guy Evers Kennedy, Underwood, Dimitrius Paul",Patrioti Levice,"Carius, William Glen, Kivimäki, Aatu Albert, Mawein, Akol, Mc Gill, Rickey Isaiah Justin, Wesson Jr, Keith Andre",1,225,3.8,6.4,6,2,4,50,0,0,0,2,2,100,1,2,3,0,0,0,2,0,12,5,7,71.4,2,2,100,0,0,0,0,1,1,3,1,0,0,4,5.8,7.0,103.3,171.4,-68.2,171.4,103.3,68.2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Košice Wolves,"Early, David Lee, Halada, Filip, Nagy, Alex, Rupert Iii, Clarence Edward, Wolfe, Todd Jacob",Nitra Blue Wings,"Belikov, Oleksandr, Bolek, Lukáš, Ikpe, Tristan Ekong, Ragland Jr, Guy Evers Kennedy, Underwood, Dimitrius Paul",1,174,2.9,6.4,8,3,6,50,0,1,0,2,2,100,0,2,2,1,0,0,0,1,6,3,5,60,0,1,0,0,0,0,0,3,3,2,0,0,1,0,6.9,6.0,116.3,100,16.3,100,116.3,-16.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spišskí Rytieri,"Jefferson, Joshua Stephen, Kenney, Caleb Jamerson, Mrviš, Tomáš, Páleník, Juraj, Stevanović, Marko",Iskra Svit,"Atwood, Tyrin Ja´quain, Jackson, Jasean Jatar, Jendrichovský, Lukáš, Rožánek, Róbert, Turza, Šimon",1,197,3.3,6.4,9,4,9,44.4,1,5,20,0,0,0,3,1,4,2,0,0,0,1,13,5,7,71.4,3,5,60,0,0,0,1,2,3,3,0,0,1,0,5.8,6.9,155.4,187.6,-32.1,187.6,155.4,32.1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Prievidza,"Lewis, Jaaden Allister Luke, Maring, Bonke Robert, Smith, Naje' Abdean, Toussaint, Joseph, Zelizňák, Maroš",BKM Mimel Lučenec,"Beaubrun, Jalil Omar, Boone Jr, Eric Dean Lewis, Brown, Jayden Xavier, Smith, Tevin Michael, Yap Jr, Donavan Ashley",1,170,2.8,6.4,6,3,6,50,0,1,0,0,0,0,1,3,4,2,2,0,1,3,5,1,5,20,1,3,33.3,2,2,100,1,2,3,1,0,0,2,1,5.9,6.8,101.2,73.4,27.8,73.4,101.2,-27.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Carius, William Glen, Mawein, Akol, Mc Gill, Rickey Isaiah Justin, Musić, Novak, Wesson Jr, Keith Andre",BC Prievidza,"Alihodzic, Fahro, Jašš, Marek, Smith, Naje' Abdean, Tolbert Iii, Anderson Sage, Toussaint, Joseph",1,210,3.5,6.4,10,4,6,66.7,2,3,66.7,0,0,0,1,0,1,2,1,0,1,1,4,2,4,50,0,1,0,0,0,0,2,1,3,1,0,0,5,1,5.9,6.9,168.6,58.3,110.3,58.3,168.6,-110.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Kivimäki, Aatu Albert, Mawein, Akol, Musić, Novak, Pažický, Patrik, Solčánsky, Samuel",Nitra Blue Wings,"Belikov, Oleksandr, Gergely, Ladislav, Halenár, Alex, Jones, Jordan Lamont, Underwood, Dimitrius Paul",1,146,2.4,6.4,2,0,3,0,0,0,0,2,4,50,1,2,3,0,0,0,2,2,8,2,5,40,1,2,50,3,4,75,0,4,4,1,1,0,0,2,6.1,6.8,32.7,118.3,-85.7,118.3,32.7,85.7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Chaban, Daniel, Kivimäki, Aatu Albert, Krajčovič, Alex, Pažický, Patrik, Solčánsky, Samuel",BC Slovan Bratislava,"Abrhám, David, Majerčák, Matej, Medford Jr, Lester Fezell, Szabó, Milan, Thornton, Raynere Zynique",1,112,1.9,6.4,2,0,2,0,0,0,0,2,2,100,1,2,3,0,1,0,4,0,8,4,6,66.7,0,1,0,0,0,0,0,1,1,2,4,1,1,1,5.8,7.0,34.4,114.3,-79.9,114.3,34.4,79.9,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spišskí Rytieri,"Antoni, Adam, Hill, Isaiah Malik, Jefferson, Joshua Stephen, Kenney, Caleb Jamerson, Stevanović, Marko",Nitra Blue Wings,"Belikov, Oleksandr, Bolek, Lukáš, Ikpe, Tristan Ekong, Ragland Jr, Guy Evers Kennedy, Underwood, Dimitrius Paul",1,179,3.0,6.4,5,2,4,50,1,3,33.3,0,0,0,0,0,0,2,1,1,2,1,9,3,5,60,2,4,50,1,2,50,2,2,4,2,2,0,3,2,6.0,6.7,83.3,133.5,-50.2,133.5,83.3,50.2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitra Blue Wings,"Chlupis, Martin, Halenár, Alex, Hoferica, Šimon, Maroš, Šimko, Urban, Ľubomír",Košice Wolves,"Krcho, Michal, Monček, Adam, Nagy, Alex, Seman, Róbert, Wolfe, Todd Jacob",1,138,2.3,6.4,2,0,3,0,0,1,0,2,4,50,1,2,3,0,0,0,3,3,8,3,4,75,0,0,0,2,4,50,0,3,3,1,3,1,0,2,7.0,5.8,28.7,138.9,-110.1,138.9,28.7,110.1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKM Mimel Lučenec,"Beck, Tervell Tyshawn, Boone Jr, Eric Dean Lewis, Siládi, Matej, Smith, Tevin Michael, Yap Jr, Donavan Ashley",Iskra Svit,"Atwood, Tyrin Ja´quain, Hines Jr, Samuel Thomas, Jackson, Jasean Jatar, Rožánek, Róbert, Witt, Sevon Marquise",1,223,3.7,6.4,0,0,6,0,0,3,0,0,0,0,0,1,1,0,0,0,0,3,12,5,6,83.3,0,0,0,2,2,100,0,6,6,2,0,1,0,1,6.0,6.9,0,174.4,-174.4,174.4,0,174.4,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
