Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,8,Nigel Hawkins,,2,18.4,36.8,7,3.5,1,9,11.1,1,4,25.0,4,4,100.0,4,6,10,1,1,0,0,5,16.7,32.5,14.0,65.1,4.7,2.7,14.0,18.4,16.4,3.4,1.5,0.0,0.0,0.44,1.9,-1.12,3.02,3,0,0,2,0,0,4,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,41,Nathaniel Martin,,12,24.9,298.4,91,7.6,36,66,54.5,0,0,0,19,38,50.0,28,59,87,19,6,5,14,27,54.5,55.0,15.0,94.1,10.0,0.0,10.2,21.6,15.9,10.9,1.0,1.7,14.5,0.58,1.87,0.44,1.43,40,26,65,26,10,38.5,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,14,Maceo Jack,,22,30.6,674.3,323,14.7,111,256,43.4,23,82,28.0,78,94,83.0,13,77,90,43,18,10,41,57,47.9,54.3,22.6,95.5,18.1,4.6,1.9,12.2,6.9,11.1,1.3,1.3,12.1,0.37,1.86,0.37,1.5,91,56,61.5,83,32,38.6,82,23,28,11,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,24,Matthew Zona,,21,12.7,266.7,118,5.6,43,101,42.6,19,59,32.2,13,22,59.1,17,36,53,8,11,13,11,47,52.0,53.3,19.1,97.0,6.8,3.4,6.1,14.2,10.0,4.5,2.0,4.5,9.0,0.22,1.8,1.23,0.58,24,17,70.8,18,7,38.9,59,19,32.2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,8,Deion Hammond,,16,26.1,418.3,183,11.4,65,164,39.6,40,105,38.1,13,15,86.7,4,36,40,23,16,4,16,50,51.8,53.6,20.4,98.1,14.1,8.1,1.0,9.1,5.0,9.4,1.9,0.8,8.6,0.09,1.71,0.38,1.33,20,11,55,39,14,35.9,105,40,38.1,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,11,Kareem Queeley,,7,21.9,153.3,54,7.7,19,46,41.3,4,21,19.0,12,20,60.0,7,17,24,20,5,0,11,7,45.7,49.3,18.6,82.1,10.0,3.9,4.5,11.9,8.0,20.0,1.7,0.0,16.7,0.43,1.66,0.87,0.78,16,13,81.2,9,2,22.2,21,4,19,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,5,Mervin James,,14,15.6,217.8,140,10.0,52,108,48.1,7,18,38.9,29,36,80.6,14,54,68,12,4,2,24,19,51.4,56.5,30.7,94.7,12.9,1.7,6.8,24.1,15.8,10.6,1.0,1.0,16.2,0.33,1.54,0.52,1.02,51,32,62.7,39,13,33.3,18,7,38.9,10,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,51,Darnell Brodie,,21,16.9,354.2,152,7.2,54,119,45.4,1,5,20.0,43,65,66.2,39,79,118,25,12,11,31,52,45.8,51.5,23.0,85.1,9.5,0.3,11.2,23.8,17.3,12.8,1.8,3.4,17.4,0.55,1.53,-1.23,2.75,92,47,51.1,22,6,27.3,5,1,20,17,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,9,Damiri Lindo,,20,16.9,338.4,132,6.6,45,115,39.1,12,42,28.6,30,33,90.9,13,40,53,20,16,2,19,45,44.3,51.0,18.3,88.9,8.0,2.5,3.7,12.4,7.8,8.5,2.3,0.6,12.8,0.29,1.36,0.75,0.61,57,30,52.6,16,3,18.8,42,12,28.6,6,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,21,Marcus Delpeche,,21,14.1,296.9,145,6.9,60,111,54.1,1,1,100.0,24,39,61.5,40,47,87,15,12,4,26,44,54.5,56.6,23.7,94.1,9.1,0.1,13.6,16.9,15.2,10.1,2.1,1.5,16.9,0.35,1.28,-0.95,2.24,98,56,57.1,12,3,25,1,1,100,9,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,2,Josh Ward-Hibbert,,3,15.3,45.8,12,4.0,4,11,36.4,2,5,40.0,2,2,100.0,0,6,6,5,3,4,3,3,45.5,50.5,13.7,80.6,4.4,1.9,0.0,11.8,6.5,13.8,3.1,7.7,20.2,0.18,1.25,-0.84,2.08,6,2,33.3,0,0,0,5,2,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,24,Brett Reed,,4,20.6,82.5,29,7.2,11,18,61.1,0,0,0,7,15,46.7,5,15,20,8,5,2,9,9,61.1,58.9,17.8,86.3,8.7,0.0,6.2,19.9,12.8,16.2,3.1,2.3,26.8,0.83,1.17,-1.12,2.29,12,8,66.7,6,3,50,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,10,Olutomiwa Sulaiman,,16,15.9,254.0,88,5.5,32,72,44.4,10,29,34.5,14,18,77.8,18,39,57,20,9,8,16,22,51.4,55.1,17.2,91.7,7.1,2.3,7.7,16.1,12.0,13.3,1.8,3.1,16.7,0.25,1.15,0.1,1.05,29,18,62.1,14,4,28.6,29,10,34.5,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,4,Andrew Lawrence,,15,11.7,175.2,37,2.5,14,41,34.1,6,24,25.0,3,5,60.0,3,10,13,43,13,0,10,18,41.5,42.8,13.5,69.5,3.1,2.0,1.8,5.7,3.8,34.0,3.8,0.0,18.8,0.12,1.09,-0.1,1.19,9,3,33.3,8,5,62.5,24,6,25,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,30,Duke Shelton,,11,7.2,79.3,42,3.8,14,17,82.4,0,0,0,14,20,70.0,8,25,33,2,1,5,5,13,82.4,81.4,17.3,136.4,4.8,0.0,10.3,31.2,20.9,3.9,0.6,5.5,16.2,1.18,0.91,0.91,-0.01,16,14,87.5,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,41,Mitch Clarke,,22,22.8,502.4,166,7.5,54,142,38.0,19,71,26.8,39,48,81.2,9,58,67,72,23,1,39,68,44.7,50.9,18.2,82.1,9.3,4.0,1.8,12.4,6.9,22.8,2.3,0.2,19.3,0.34,0.76,-1.19,1.95,47,24,51.1,24,11,45.8,71,19,26.8,23,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,77,Evan Walshe,,3,14.8,44.5,6,2.0,2,6,33.3,0,1,0.0,2,4,50.0,1,7,8,8,2,0,3,6,33.3,38.7,11.5,55.8,2.6,0.4,2.4,16.5,9.5,26.6,2.4,0.0,27.9,0.67,0.52,-2.52,3.04,3,2,66.7,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,9,Emmanuel Akot,,7,29.3,204.9,58,8.3,23,61,37.7,7,20,35.0,5,6,83.3,9,21,30,17,4,0,9,13,43.4,45.6,16.6,79.8,10.7,3.7,4.9,9.7,7.5,15.0,1.0,0.0,12.4,0.1,0.4,-0.07,0.47,23,12,52.2,18,4,22.2,20,7,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,11,Rodney Glasgow Jr,,19,15.5,294.1,74,3.9,30,75,40.0,8,27,29.6,6,6,100.0,4,16,20,19,4,2,9,13,45.3,47.7,13.5,85.4,5.1,1.8,1.5,5.4,3.5,9.7,0.7,0.7,10.4,0.08,0.4,-0.25,0.65,14,4,28.6,34,18,52.9,27,8,29.6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,77,Flynn Boardman-Raffet,,17,14.7,250.7,90,5.3,32,67,47.8,5,26,19.2,21,31,67.7,13,21,34,18,6,1,11,17,51.5,55.8,16.8,98.2,6.9,2.0,5.7,8.8,7.3,12.3,1.2,0.4,12.0,0.46,0.13,-0.2,0.33,35,24,68.6,6,3,50,26,5,19.2,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,9,Jonathan Brown,,19,19.5,370.1,152,8.0,49,142,34.5,16,63,25.4,38,50,76.0,7,30,37,27,8,3,33,15,40.1,46.3,24.2,77.2,10.5,4.3,1.9,8.6,5.2,12.4,1.1,0.9,16.8,0.35,0.08,-1.41,1.49,46,22,47.8,33,11,33.3,63,16,25.4,20,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,56,Lloyd Alvin Bryan Jr,,6,21.5,129.0,59,9.8,20,52,38.5,1,3,33.3,18,24,75.0,26,15,41,10,1,5,8,13,39.4,47.2,23.8,83.6,12.8,0.7,17.9,12.2,15.3,13.8,0.4,3.6,11.3,0.46,0.05,0.83,-0.78,37,15,40.5,12,4,33.3,3,1,33.3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,17,Nedas Cholevinskas,,19,17.9,340.9,126,6.6,39,104,37.5,20,55,36.4,28,37,75.7,13,31,44,12,9,1,9,40,47.1,52.4,16.6,97.5,8.5,3.7,4.0,9.1,6.6,5.2,1.4,0.3,7.0,0.36,0.03,-0.01,0.05,34,14,41.2,15,5,33.3,55,20,36.4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,0,Oscar Curran,,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,43,Seth Wylie,,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,3,Oluwademilade Babalola,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
