# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 447
# Qualified players exported: 212
# Total stints used: 5503
# Garbage time stints excluded: 258
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Myerscough Basketball Academy Senior Men I,7,E. Akubuo,494,-2.11,0.15,-1.96
Worcester Wolves Senior Men,3,C. Okibe,409,-3.1,1.1,-2.0
London Elite Senior Men I,27,A. Pyne,254,-2.55,0.54,-2.01
London Lions Senior Men II,11,M. Andre,322,-2.95,0.94,-2.01
Cobham Cobras Senior Men,5,G. Rundle,527,-2.77,0.73,-2.04
London Elite Senior Men I,5,H. Loader,437,-1.09,-1.04,-2.13
Oxford Hoops Senior Men,23,M. Keita Sakine,257,-3.37,1.18,-2.19
Leicester Warriors Senior Men,5,D. Perez Tosca,718,-0.8,-1.41,-2.21
Oxford Hoops Senior Men,9,B. Read Strahan,466,-1.16,-1.06,-2.22
Barking Abbey Senior Men I,8,R. Connolly,504,-2.9,0.68,-2.22
Cardiff Met Archers Senior Men I,13,A. Rosario,611,-3.32,1.04,-2.28
Worcester Wolves Senior Men,2,D. Antonio,833,0.88,-3.24,-2.36
Cardiff Met Archers Senior Men I,11,E. Andam,338,-1.39,-1.07,-2.46
Cobham Cobras Senior Men,11,A. Oladipupo,740,0.08,-2.57,-2.48
Cobham Cobras Senior Men,6,J. Stewart,773,-1.09,-1.41,-2.5
Sheffield Sharks Senior Men,34,C. Johnstone,270,-3.63,1.04,-2.59
CoLA Southwark Pride Senior Men,4,J. Hannick,281,-1.09,-1.56,-2.66
Richmond Knights Senior Men,3,J. Murray-White,682,-4.22,1.46,-2.76
London Elite Senior Men I,0,F. Bozzelli,335,-1.06,-1.84,-2.91
Birmingham City University Senior Men,4,E. Haywood,592,-1.71,-1.23,-2.94
Greenwich Titans Senior Men,5,A. Charles,781,0.06,-3.07,-3.0
Birmingham City University Senior Men,12,D. Ogodan,643,-0.28,-2.75,-3.03
Liverpool Senior Men,14,P. Deveney,283,-0.8,-2.32,-3.11
London Elite Senior Men I,3,J. Jackson,258,-0.86,-2.34,-3.2
Teesside Lions Senior Men,34,S. Forster,522,-0.55,-2.68,-3.23
Leicester Warriors Senior Men,10,A. Kalugin-Ugo,1086,-2.04,-1.33,-3.37
London Stars Senior Men,4,B. Moncrieffe,512,-2.14,-1.23,-3.37
Greenwich Titans Senior Men,4,L. Macaraig,299,-0.75,-2.75,-3.5
Sheffield Arrows Senior Men,12,S. Matewe,780,-3.54,0.02,-3.52
Greenwich Titans Senior Men,14,U. Umekwe,292,-2.51,-1.28,-3.79
London Lions Senior Men II,13,L. Roach,535,-2.16,-1.66,-3.82
Oxford Hoops Senior Men,3,M. Hilsdon,683,-1.48,-2.35,-3.83
Sheffield Arrows Senior Men,15,P. Walsh,393,-2.78,-1.11,-3.88
Oxford Hoops Senior Men,10,M. Adelakun,585,-3.82,-0.22,-4.04
Oxford Hoops Senior Men,33,P. Wrencher Jr,1252,0.26,-4.3,-4.04
Cardiff Met Archers Senior Men I,9,S. Scruggs,396,-2.52,-1.62,-4.13
Birmingham City University Senior Men,2,M. Mahamoud,335,-3.91,-0.23,-4.14
Cardiff Met Archers Senior Men I,14,A. Bajwa,397,-2.25,-1.9,-4.15
