# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 258
# Qualified players exported: 190
# Total stints used: 11886
# Garbage time stints excluded: 340
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Ukmergės Stekas,26,Dastinas Morkūnas,730,-2.97,0.07,-2.9
Kretingos Kretinga-Rivile,6,Edgaras Danys,1442,-3.29,0.38,-2.92
Vilkaviškio Perlas Go,33,Gabriel Bennett Quillan,1360,0.04,-3.0,-2.95
Marijampolės Sūduva-Mantinga,4,Martynas Zigmantavičius,1240,-1.25,-1.74,-2.98
Vilkaviškio Perlas Go,7,Ąžuolas Hopenas,397,-2.44,-0.59,-3.03
Ukmergės Stekas,3,Rahsaan Amari Edwards,1811,-1.1,-1.99,-3.09
Telšių Telšiai,4,Arūnas Rimkus,1007,-0.51,-2.71,-3.22
Vilniaus Rytas-2,2,Adomas Pocius,912,-1.55,-1.71,-3.26
Jurbarko Jurbarkas-Karys-Manvesta,2,Justas Nausėdas,1321,-2.51,-0.93,-3.44
Palangos Olimpas,13,Laurynas Mikalauskas,991,-1.67,-2.04,-3.71
Ukmergės Stekas,13,Aurimas Buškevičius,347,-3.63,-0.11,-3.74
Alytaus Alytus,30,Martynas Pocevičius,1262,-3.78,0.01,-3.77
Kretingos Kretinga-Rivile,7,Justas Žiubrys,1189,-4.37,0.56,-3.81
Ukmergės Stekas,10,Karolis Brusokas,775,-2.79,-1.06,-3.85
Kauno r. Omega-Tauras-LSU,8,Vytautas Šulskis,1944,0.49,-4.43,-3.94
Ukmergės Stekas,13,Vytautas Saulis,402,-1.19,-2.84,-4.03
Palangos Olimpas,1,Jordan Lee Glover,356,-3.48,-0.65,-4.12
Šakių Vytis-VDU,6,Gabrielius Mažeika,811,-1.58,-2.55,-4.12
Alytaus Alytus,3,De Angelo William Stewart,634,-1.26,-2.88,-4.14
Vilniaus Rytas-2,13,Danielius Kasparas,749,-0.95,-3.19,-4.15
Kretingos Kretinga-Rivile,8,Tautvydas Rudys,1313,-4.14,-0.09,-4.23
