Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Klaipėdos Neptūnas-Akvaservis,"Aironas Žymantas, Rytis Šakaitis, Rokas Mačiulis, Simas Šarakauskas, Kristupas Leščiauskas","Klaipėdos Neptūnas-Akvaservis|10,12,13,7,77",1,0.5,28.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Ukmergės Stekas,"Karolis Brusokas, Mantas Šerkšnas, Justas Šukelis, Robert Subotkevič, Rahsaan Amari Edwards","Ukmergės Stekas|10,19,2,23,3",1,0.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Telšių Telšiai,"Ovidijus Kaminskis, Martynas Gecevičius, Deividas Rasys, Ignas Razutis, Tomas Balčiūnas","Telšių Telšiai|1,13,22,3,44",1,0.5,30.0,3,1,1,100.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,1.4,208.3,0.0,208.3,6.0,3
Vilniaus Rytas-2,"Danielius Kasparas, Gabrielius Bubnys, Ignas Urbonas, Gantas Križanauskas, Mantas Liutkevičius","Vilniaus Rytas-2|13,14,16,22,5",1,0.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0,200.0,-200.0,0.0,-4
Kretingos Kretinga-Rivile,"Rytis Zabita, Julius Kazakauskas, Vytautas Saulis, Mantvydas Staniulis, Jalen Warren","Kretingos Kretinga-Rivile|13,22,33,5,55",2,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.1,0.0,200.0,-200.0,0.0,-2
Kauno Žalgiris-2,"Nedas Raupelis, Titas Lavrinovič, Sten Markus Adamson, Kajus Mikalauskas, Nojus Mištautas","Kauno Žalgiris-2|10,17,2,4,66",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Alytaus Alytus,"Ronald Niamke Degray III, Martynas Pocevičius, Tomas Stankevičius, Justas Juozaitis, Kristupas Smirnov","Alytaus Alytus|13,30,5,7,8",1,0.4,24.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,300.0,0.0,300.0,7.5,3
Ukmergės Stekas,"Kostas Jonuška, Aurimas Buškevičius, Kipras Urbanavičius, Dastinas Morkūnas, Dominykas Bučas","Ukmergės Stekas|12,13,22,26,33",1,0.4,24.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,300.0,-300.0,0.0,-3
Jurbarko Jurbarkas-Karys-Manvesta,"Justas Nausėdas, Arijus Volbikas, Titas Bilevičius, Arnas Adomavičius, Arnas Saulėnas","Jurbarko Jurbarkas-Karys-Manvesta|2,23,34,5,7",1,0.4,26.0,3,0,0,0,0,0,0,3,3,100.0,0,0,0,0,0,0,1,0,2,2.3,129.3,100.0,29.3,6.92,1
Šilutės Šilutė-PDS.lt,"Devin Lavonne Hutchinson, Lukas Kazlauskas, Norbertas Giga, Julius Jucikas, Adas Šimonis","Šilutės Šilutė-PDS.lt|1,13,23,27,7",1,0.4,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Telšių Telšiai,"Ovidijus Kaminskis, Ignas Razutis, Arūnas Rimkus, Tomas Balčiūnas, Laurynas Kaveckis","Telšių Telšiai|1,3,4,44,90",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Kėdainių sporto centras,"Laurynas Bimba, Darius Gvezdauskas, Rokas Ūzas, Paulius Semaška, Laurynas Danielius","Kėdainių sporto centras|17,21,37,4,5",1,0.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Kauno r. Omega-Tauras-LSU,"Šarūnas Vasiliauskas, Linas Krivickas, Robertas Keliačius, Tomas Galeckas, Neidas Linartas","Kauno r. Omega-Tauras-LSU|12,22,4,5,7",1,0.4,24.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,300.0,-300.0,0.0,-3
Plungės Olimpas,"Najeeb Ali Muhammad, Arnas Vaištaras, Thomas Deangelo Miles, Tautvydas Baltrušaitis, Colin Gabriel Golson Jr","Plungės Olimpas|1,18,22,24,4",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,300.0,-300.0,0.0,-3
Kauno Žalgiris-2,"Nedas Raupelis, Majus Bulanovas, Dominykas Urbonavičius, Dominykas Grunkis, Dominykas Daubaris","Kauno Žalgiris-2|10,12,3,55,8",1,0.4,25.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,150.0,-150.0,0.0,-3
Vilniaus Rytas-2,"Adomas Pocius, Gantas Križanauskas, Erikas Sirgedas, Arminas Vilkas, Gabrielius Jokubauskas","Vilniaus Rytas-2|2,22,23,27,8",1,0.4,26.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.0,0.0,200.0,4.62,2
Vilniaus Rytas-2,"Ignas Urbonas, Adomas Pocius, Gantas Križanauskas, Arminas Vilkas, Gabrielius Jokubauskas","Vilniaus Rytas-2|16,2,22,27,8",1,0.4,23.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,300.0,0.0,300.0,7.83,3
Kretingos Kretinga-Rivile,"Rytis Zabita, Justin Taylor Young, Mantvydas Staniulis, Jalen Warren, Justas Žiubrys","Kretingos Kretinga-Rivile|13,23,5,55,7",2,0.4,24.0,4,2,2,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,200.0,200.0,0.0,10.0,2
Kretingos Kretinga-Rivile,"Justin Taylor Young, Vytautas Saulis, Mantvydas Staniulis, Jalen Warren, Justas Žiubrys","Kretingos Kretinga-Rivile|23,33,5,55,7",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,113.6,-113.6,0.0,-1
Kretingos Kretinga-Rivile,"Gytis Mačionis, Justin Taylor Young, Vytautas Saulis, Jalen Warren, Edgaras Danys","Kretingos Kretinga-Rivile|14,23,33,55,6",1,0.4,22.0,1,0,0,0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,5,0.4,227.3,250.0,-22.7,2.73,-4
Kretingos Kretinga-Rivile,"Gytis Mačionis, Justin Taylor Young, Vytautas Saulis, Edgaras Danys, Tautvydas Rudys","Kretingos Kretinga-Rivile|14,23,33,6,8",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,100.0,-100.0,0.0,-2
Alytaus Alytus,"Robert Charles Waters-Johnson Jr, Ronald Niamke Degray III, Justinas Norkus, Tomas Stankevičius, Justas Juozaitis","Alytaus Alytus|1,13,14,5,7",1,0.4,24.0,1,0,1,0.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,2,1.4,69.4,106.4,-36.9,2.5,-1
Kauno Žalgiris-2,"Nedas Raupelis, Dominykas Urbonavičius, Maksim Brnovič, Kajus Mikalauskas, Jokūbas Rudaitis","Kauno Žalgiris-2|10,3,35,4,7",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0.1,0.0,200.0,-200.0,0.0,-4
Vilniaus Rytas-2,"Adomas Pocius, Gantas Križanauskas, Erikas Sirgedas, Vincentas Adomaitis, Gabrielius Jokubauskas","Vilniaus Rytas-2|2,22,23,34,8",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Kauno Žalgiris-2,"Ignas Štombergas, Sten Markus Adamson, Maksim Brnovič, Kajus Mikalauskas, Dominykas Grunkis","Kauno Žalgiris-2|16,2,35,4,55",1,0.4,24.0,2,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,3,1.9,106.4,300.0,-193.6,5.0,-1
Šakių Vytis-VDU,"Titas Januševičius, Jokūbas Rubinas, Gabrielius Čelka, Paulius Velutis, Gabrielius Mažeika","Šakių Vytis-VDU|22,23,24,3,6",1,0.4,22.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Klaipėdos Neptūnas-Akvaservis,"Rokas Mačiulis, Matas Mačijauskas, Džiugas Remeikis, Eimantas Žilius, Ernestas Jonkus","Klaipėdos Neptūnas-Akvaservis|13,16,28,31,6",1,0.4,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.0,0.0,208.3,-208.3,0.0,-3
Plungės Olimpas,"Najeeb Ali Muhammad, Tadas Budrys, Arnas Vaištaras, Colin Gabriel Golson Jr, Modestas Jurkaitis","Plungės Olimpas|1,11,18,4,8",1,0.4,22.0,1,0,0,0,0,0,0,1,2,50.0,0,0,0,1,0,0,0,0,2,0.9,113.6,200.0,-86.4,2.73,-1
Ukmergės Stekas,"Kyliann Rotardier, Kipras Urbanavičius, Robert Subotkevič, Rahsaan Amari Edwards, Webster Fredrick Simeus","Ukmergės Stekas|0,22,23,3,5",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.1,0.0,300.0,-300.0,0.0,-3
Klaipėdos Neptūnas-Akvaservis,"Rytis Šakaitis, Klaidas Metrikis, Džiugas Remeikis, Ernestas Jonkus, Kristupas Leščiauskas","Klaipėdos Neptūnas-Akvaservis|12,24,28,6,77",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0,212.8,-212.8,0.0,-4
Plungės Olimpas,"Najeeb Ali Muhammad, Motiejus Maziliauskas, Rokas Kreišmontas, Colin Gabriel Golson Jr, Modestas Jurkaitis","Plungės Olimpas|1,2,23,4,8",1,0.4,26.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,100.0,0.0,100.0,4.62,2
Kauno Žalgiris-2,"Majus Bulanovas, Ignas Štombergas, Dominykas Urbonavičius, Maksim Brnovič, Jokūbas Rudaitis","Kauno Žalgiris-2|12,16,3,35,7",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Palangos Olimpas,"Ernestas Bružas, Nojus Pabrieža, Marius Runkauskas, Paulius Danisevičius, Matas Narvilas","Palangos Olimpas|11,12,22,3,34",1,0.4,22.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,2,0.9,227.3,200.0,27.3,5.45,0
Alytaus Alytus,"Robert Charles Waters-Johnson Jr, Dmytro Tykhonov, Otas Vaitulevičius, Martynas Pocevičius, Augustinas Venckus","Alytaus Alytus|1,15,23,30,8",1,0.4,26.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0
