Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Val-Dieu Spirou Basket,Zeb JACKSON,2,Zeb JACKSON,9,22.1,199.0,132.0,14.7,44.0,90.0,48.9,16.0,38.0,42.1,28.0,39.0,71.8,8.0,23.0,31.0,37.0,11.0,0.0,18.0,14.0,112.5,29.4,8.6,2.4,2.0,73,205.0,22.8,13.3,10,5.0,2,6,107.8,5.6,2,8.43,4.69,3.74,1.7,1.0,3.0,2.0,66.7,49.0,26.0,53.1,0.0,0.0,0,2.0,11.0,12.0,4.0,0.0,1.0,18.0,40.0,27.0
Filou Oostende,Jordan SCHAKEL,5,Jordan SCHAKEL,9,19.6,176.0,90.0,10.0,31.0,74.0,41.9,20.0,51.0,39.2,8.0,8.0,100,4.0,15.0,19.0,5.0,4.0,2.0,9.0,20.0,79.2,24.3,5.2,0.3,1.1,11,101.0,11.2,5.9,3,3.0,2,0,75.0,2.0,1,0.9,-1.25,2.15,3.1,3.9,0.0,0.0,0,23.0,11.0,47.8,0.0,0.0,0,0.0,4.0,1.0,7.0,0.0,0.0,2.0,11.0,25.0
Rotterdam City Basketball,Tydus VERHOEVEN,17,Tydus VERHOEVEN,9,28.9,260.0,77.0,8.6,35.0,74.0,47.3,0.0,0.0,0,7.0,17.0,41.2,22.0,37.0,59.0,8.0,7.0,13.0,18.0,23.0,74.4,14.9,4.7,0.5,3.6,16,93.0,10.3,5.7,6,1.2,6,3,41.0,7.3,5,-4.83,-6.0,1.17,4.7,4.3,5.0,4.0,80,69.0,31.0,44.9,0.0,0.0,0,3.0,0.0,9.0,6.0,0.0,0.0,18.0,4.0,13.0
Heroes Den Bosch,Charlon KLOOF,90,Charlon KLOOF,9,18.6,167.0,69.0,7.7,22.0,44.0,50,3.0,13.0,23.1,22.0,23.0,95.7,1.0,14.0,15.0,32.0,17.0,2.0,23.0,24.0,73.1,23.3,4.6,2.1,1.0,73,142.0,15.8,9.4,6,3.0,3,0,100.0,4.0,2,2.81,-3.81,6.62,1.4,2.1,2.0,1.0,50,29.0,18.0,62.1,0.0,0.0,0,1.0,3.0,18.0,2.0,0.0,0.0,2.0,24.0,13.0
Kangoeroes Basket Mechelen,Zan KOSIC,11,Zan KOSIC,9,13.8,124.0,34.0,3.8,10.0,32.0,31.2,5.0,19.0,26.3,9.0,9.0,100,2.0,3.0,5.0,20.0,5.0,0.0,14.0,14.0,46.0,20.5,2.1,1.3,0.3,48,82.0,9.1,5.1,2,1.0,4,0,25.0,5.0,2,-5.15,-6.27,1.12,1.4,2.9,0.0,0.0,0,13.0,5.0,38.5,0.0,0.0,0,0.0,3.0,8.0,5.0,0.0,1.0,5.0,0.0,0.0
PrismaWorx BAL,Lucas BONFILS,3,Lucas BONFILS,9,12.1,109.0,22.0,2.4,8.0,16.0,50,2.0,4.0,50,4.0,6.0,66.7,3.0,15.0,18.0,3.0,5.0,0.0,7.0,14.0,21.7,10.5,1.3,0.2,1.1,9,31.0,3.4,1.9,0,0,0,0,0,0.0,0,-6.76,-9.25,2.49,3.3,4.1,0.0,0.0,0,12.0,6.0,50,0.0,0.0,0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,8.0,7.0
Hubo Limburg United,Noah BAUMANN,7,Noah BAUMANN,8,27.5,220.0,82.0,10.2,28.0,59.0,47.5,18.0,43.0,41.9,8.0,9.0,88.9,2.0,39.0,41.0,14.0,10.0,1.0,9.0,10.0,67.2,16.0,4.9,0.8,2.4,32,114.0,14.2,6.8,4,1.0,6,1,31.1,8.4,4,5.27,0.1,5.18,3.0,3.6,0.0,0.0,0,16.0,10.0,62.5,0.0,0.0,0,0.0,4.0,7.0,1.0,0.0,1.0,10.0,17.0,12.0
House of Talents Spurs Kortrijk,Marvin SMITH,25,Marvin SMITH,8,19.0,152.0,72.0,9.0,27.0,73.0,37,13.0,47.0,27.7,5.0,9.0,55.6,12.0,22.0,34.0,5.0,8.0,2.0,4.0,23.0,66.2,22.8,4.5,0.3,2.1,13,85.0,10.6,5.3,9,4.5,3,4,94.5,4.8,2,-0.44,-3.21,2.76,4.1,4.5,2.0,1.0,50,24.0,13.0,54.2,0.0,0.0,0,1.0,1.0,3.0,1.0,0.0,0.0,14.0,14.0,16.0
Windrose Giants Antwerp,Mateo COLAK,12,Mateo COLAK,8,9.8,78.0,31.0,3.9,10.0,29.0,34.5,2.0,15.0,13.3,9.0,13.0,69.2,7.0,12.0,19.0,3.0,2.0,0.0,8.0,14.0,34.3,22.5,1.8,0.2,1.1,7,38.0,4.8,2.2,0,0.0,2,0,0.0,2.0,1,-7.08,-9.69,2.6,3.7,4.8,1.0,0.0,0,13.0,8.0,61.5,0.0,0.0,0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,8.0,9.0
PrismaWorx BAL,Renars VOGELAAR,11,Renars VOGELAAR,8,12.1,97.0,21.0,2.6,8.0,19.0,42.1,5.0,12.0,41.7,0.0,0.0,0,2.0,9.0,11.0,3.0,5.0,1.0,13.0,11.0,28.8,15.6,1.3,0.2,0.7,7,28.0,3.5,1.7,0,0,0,0,0,0.0,0,-9.12,-10.77,1.65,3.2,4.1,0.0,0.0,0,7.0,3.0,42.9,0.0,0.0,0,0.0,1.0,6.0,7.0,0.0,0.0,3.0,2.0,5.0
Den Helder Suns,Steven POST,12,Steven POST,8,9.0,72.0,9.0,1.1,3.0,18.0,16.7,3.0,17.0,17.6,0.0,1.0,0,3.0,8.0,11.0,3.0,1.0,0.0,3.0,2.0,17.7,12.6,0.5,0.2,0.7,7,16.0,2.0,1.0,0,0,0,0,0,0.0,0,-9.96,-10.01,0.05,3.1,4.8,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
Kangoeroes Basket Mechelen,Vic DE WILDE,7,Vic DE WILDE,8,7.6,61.0,9.0,1.1,3.0,8.0,37.5,2.0,5.0,40,1.0,2.0,50,6.0,7.0,13.0,3.0,1.0,0.0,1.0,11.0,3.7,3.4,0.6,0.2,0.8,8,17.0,2.1,1.1,0,0,0,0,0,0.0,0,-2.48,-5.33,2.84,3.7,4.4,0.0,0.0,0,3.0,1.0,33.3,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
