# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 221
# Qualified players exported: 132
# Total stints used: 3966
# Garbage time stints excluded: 294
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
London Cavaliers,4,A. Roberts,1368,2.02,-1.39,0.62
Bristol Hurricanes,9,C. Taylor,437,-1.79,2.41,0.62
Milton Keynes Breakers,12,J. Dietrich,1032,0.13,0.5,0.62
Loughborough Riders,0,J. Campbell,1284,-0.3,0.91,0.62
Reading Rockets,5,Y. Salih,537,-0.24,0.82,0.58
Bristol Hurricanes,11,D. Forsyth,492,-2.59,2.98,0.39
London Cavaliers,15,M. Beasley,1151,1.89,-1.67,0.22
Yorkshire Dragons,6,C. Johnson,1377,-1.3,1.49,0.19
Derby Trailblazers,4,C. Brown,1035,0.81,-0.62,0.19
Yorkshire Dragons,1,R. Ani,438,1.45,-1.35,0.1
Yorkshire Dragons,4,J. Jefferson,339,-0.69,0.78,0.08
Bristol Hurricanes,55,V. Dilys,870,-2.01,1.95,-0.06
Essex Rebels,13,D. Johnson-Thompson,494,-1.5,1.4,-0.1
Hemel Storm,21,V. Eze,765,-0.69,0.5,-0.19
Reading Rockets,6,E. Poorman,977,-1.09,0.84,-0.25
Yorkshire Dragons,5,J. Mielke,414,-0.27,-0.05,-0.33
Yorkshire Dragons,7,A. Lycoudis,371,-0.26,-0.17,-0.42
Birmingham Rockets,6,L. Mcgregor,1307,-1.93,1.48,-0.45
Nottingham Hoods,0,M. Sokoli,326,-1.48,1.02,-0.46
Newcastle Knights,11,J. Thames,1697,2.64,-3.11,-0.47
Loughborough Riders,22,M. Gordon,340,0.27,-0.78,-0.51
Newcastle Knights,3,M. Hendry,487,0.21,-0.87,-0.66
Essex Rebels,9,T. Hudson,626,1.81,-2.49,-0.68
Bristol Hurricanes,4,C. Samuels,1089,-0.15,-0.66,-0.81
Newcastle Knights,3,H. Abdul,649,0.43,-1.42,-0.99
Birmingham Rockets,21,L. Okosieme,923,-2.81,1.7,-1.12
Birmingham Rockets,7,F. Mughaal,603,-0.35,-0.78,-1.13
Nottingham Hoods,23,L. Maitland,288,0.39,-1.66,-1.27
Derby Trailblazers,0,C. Burr,434,-1.65,0.26,-1.39
Nottingham Hoods,7,S. Akano,1131,0.06,-1.54,-1.47
Nottingham Hoods,0,A. Adedo,253,1.37,-3.07,-1.7
Loughborough Riders,8,C. Keys,508,-0.21,-1.49,-1.7
Bristol Hurricanes,23,J. Dang-Akodo,290,-1.41,-0.37,-1.78
Nottingham Hoods,6,E. Bailey,1280,-0.59,-1.2,-1.78
Yorkshire Dragons,5,J. Melke,1108,-0.97,-0.87,-1.84
Milton Keynes Breakers,11,B. Baker-Mccann,748,-2.28,0.43,-1.85
Worthing Thunder,5,B. Adeluola,1086,0.52,-2.4,-1.88
Hemel Storm,3,B. Inger,1007,-0.51,-1.38,-1.89
Worthing Thunder,0,D. Evans,834,-2.55,0.48,-2.07
Worthing Thunder,11,M. Bryan-Amaning,1043,0.03,-2.11,-2.08
Essex Rebels,1,M. Amako,467,-3.71,1.49,-2.22
Loughborough Riders,11,M. Joiner,1244,-1.91,-0.35,-2.26
Derby Trailblazers,13,C. Washington,1310,-2.68,0.26,-2.41
Loughborough Riders,43,S. Wylie,525,-2.87,0.36,-2.52
Newcastle Knights,13,F. Cork,268,-0.1,-2.43,-2.52
Bristol Flyers II,6,E. Ekwegh,398,-0.84,-1.73,-2.57
Loughborough Riders,10,B. Woog,341,-2.03,-0.65,-2.68
Bristol Hurricanes,12,E. Dusha,1077,-1.51,-1.54,-3.04
Bristol Flyers II,7,G. Landolfi,392,-3.4,0.31,-3.09
Worthing Thunder,22,E. Maynard,1342,-2.76,-0.4,-3.16
London Cavaliers,11,J. Richards,446,-3.37,0.18,-3.19
Milton Keynes Breakers,15,M. New Jr.,691,-2.14,-1.11,-3.25
Bristol Flyers II,13,R. Eigbe,884,-2.33,-0.97,-3.3
Essex Rebels,0,M. Wol-Cummings,297,-3.55,0.25,-3.3
Bristol Flyers II,0,Y. Hafid,1030,-2.49,-0.86,-3.35
Yorkshire Dragons,14,L. Rooney,696,-0.76,-3.01,-3.78
Bristol Hurricanes,2,K. Hill,301,-2.18,-1.7,-3.88
London Cavaliers,3,D. Ainembabazi,310,-3.56,-0.53,-4.09
Hemel Storm,12,T. Johnson,659,-2.82,-1.56,-4.38
Hemel Storm,23,D. Parkinson,369,-1.73,-2.7,-4.43
Hemel Storm,7,J. Burnell,566,-2.01,-2.8,-4.8
Bristol Hurricanes,1,D. Edozie,1074,-3.23,-1.73,-4.95
Derby Trailblazers,30,R. Marsden,805,-2.86,-2.11,-4.97
Loughborough Riders,5,D. Hadley,424,-1.83,-3.28,-5.1
Essex Rebels,20,A. Idiata-Mendez,568,-3.6,-1.54,-5.14
Bristol Hurricanes,24,J. Claar,299,-1.86,-3.37,-5.23
Bristol Flyers II,11,R. Price,405,-2.89,-2.39,-5.28
Essex Rebels,14,R. Udeh,950,-1.06,-4.45,-5.51
Bristol Flyers II,21,N. Sagkovits,596,-2.35,-3.4,-5.75
Essex Rebels,36,H. Gent,569,-4.68,-1.21,-5.89
Nottingham Hoods,4,T. Walker,555,-4.81,-1.08,-5.89
London Cavaliers,21,D. Delsol-Lowry,270,-3.41,-3.41,-6.83
Bristol Flyers II,8,T. Browne,463,-3.39,-3.75,-7.14
Bristol Flyers II,24,N. Ladjimi,1000,-3.61,-3.56,-7.18
Bristol Flyers II,10,L. Ayinla,790,-6.14,-1.06,-7.2
Bristol Flyers II,6,W. Simba,251,-3.67,-3.68,-7.35
Bristol Flyers II,12,J. Craggs,489,-6.25,-1.24,-7.49
Worthing Thunder,35,J. Lashley,499,-5.93,-2.14,-8.07
Bristol Flyers II,4,A. Bhebhe,369,-5.14,-4.4,-9.53
