Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
ERA Basketball Nymburk,"M. Svoboda, J. Bohačík, O. Sehnal, M. Kříž, J. Shumate",2,96,3,1,4,25,1,4,25,0,0,0,0,2,2,1,0,0,0,2,3,94.6,96,93.1,25.0,25.8,37.5,37.5,100,0,100,0,0,100,78.1,3,1,3,33.3,0,2,0,1,2,50,0,3,3,1,0,0,0,1,3,33.3,38.7,0,0,66.7,80.5,-2.4,0,0,0,0,0,0,4,1,25,0,0,0,0,1,1,100,0,0,0,2,0,0,0,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Bohačík, O. Sehnal, M. Kříž, M. Santos - Silva",1,64,6,2,2,100,1,1,100,1,2,50,0,1,1,1,0,0,1,1,3,119.5,139.7,99.4,17.2,24.2,125,104.2,50,0,100,20.5,100,50,161.1,4,0,1,0,0,0,0,4,4,100,0,1,1,0,0,0,0,1,2,0,72.5,0,0,0,151,10.1,1,1,100,0,0,0,1,1,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Bohačík, O. Sehnal, J. Shumate, M. Santos - Silva",2,87,8,3,3,100,2,2,100,0,0,0,0,2,2,2,1,0,1,2,3,116,105.9,126.1,22.7,19.0,133.3,133.3,66.7,0,100,16.7,0,66.7,208.3,3,0,2,0,0,1,0,3,4,75,0,0,0,0,0,0,1,0,4,0,39.9,21,0,50,65.7,142.7,1,1,100,0,0,0,2,2,100,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Bohačík, J. Shumate, J. Lawrence, V. Hruban",1,111,5,2,4,50,1,1,100,0,2,0,1,1,2,1,0,1,0,1,3,71.4,80.5,62.3,29.8,38.5,62.5,51.2,50,33.3,25,0,50,25,134.2,5,2,6,33.3,1,4,25,0,0,0,3,2,5,1,0,0,0,1,2,41.7,41.7,0,75,66.7,173.6,-39.4,1,1,100,2,0,0,1,1,100,0,0,0,0,2,1,50,0,0,0,4,1,25,0,0,0,0
ERA Basketball Nymburk,"M. Svoboda, O. Sehnal, M. Kříž, J. Shumate, F. Rylich",2,114,4,2,4,50,0,1,0,0,0,0,0,1,1,1,3,0,0,1,3,80.8,80.8,80.8,29.7,29.7,50,50,50,0,50,0,0,25,104.2,0,0,2,0,0,1,0,0,0,0,1,2,3,0,0,0,3,0,3,0,0,60,50,50,0,104.2,3,2,66.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
ERA Basketball Nymburk,"M. Svoboda, O. Sehnal, M. Kříž, J. Shumate, V. Hruban",1,93,6,3,4,75,0,1,0,0,0,0,0,1,1,3,2,0,0,1,3,104.5,99.1,110,24.2,21.8,75,75,100,0,100,0,0,25,156.2,3,1,2,50,0,1,0,1,1,100,0,1,1,0,0,0,2,0,4,50,61.5,45,0,50,70.4,85.9,3,3,100,0,0,0,1,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,2,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, B. Amiel, M. Kříž, K. Feazell",1,90,2,1,3,33.3,0,1,0,0,0,0,1,1,2,1,1,0,2,2,3,89.6,102.4,76.8,23.4,31.2,33.3,33.3,100,50,100,33.3,0,33.3,52.1,2,1,2,50,0,1,0,0,0,0,0,1,1,0,1,1,1,0,2,50,50,33.3,0,50,69.4,-17.4,2,1,50,0,0,0,1,0,0,1,0,0,1,1,1,100,0,0,0,1,0,0,1,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, B. Amiel, M. Kříž, M. Santos - Silva",1,95,6,2,2,100,1,1,100,1,1,100,0,0,0,1,1,0,1,0,3,78.1,83.4,72.8,28.8,33.0,125,123,50,0,0,22.5,50,50,181.7,2,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,100,100,66.7,0,0,69.4,112.2,0,0,0,1,1,100,1,1,100,1,0,0,0,1,1,100,0,0,0,0,0,0,2,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, B. Amiel, J. Lawrence, D. Nejezchleb",1,150,7,2,4,50,2,3,66.7,1,2,50,1,1,2,2,0,1,0,0,3,60.5,59.6,61.4,40.3,39.1,75,71.7,100,50,100,0,50,75,187.9,7,3,4,75,1,1,100,0,0,0,0,1,1,2,0,0,0,1,3,87.5,87.5,0,0,25,182.3,5.6,1,0,0,0,0,0,3,2,66.7,0,0,0,0,3,2,66.7,0,0,0,1,1,100,0,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, B. Amiel, K. Feazell, M. Santos - Silva",1,62,3,1,2,50,0,1,0,1,2,50,0,0,0,0,2,0,1,0,3,127.8,144.2,111.5,16.6,21.5,50,52.1,0,0,0,25.8,100,50,80.5,2,1,2,50,0,0,0,0,0,0,1,1,2,1,1,0,2,1,2,50,50,50,100,0,69.4,11.1,1,1,100,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,100,0,0,0,0,2,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, M. Kříž, K. Feazell, V. Hruban",2,150,3,1,3,33.3,0,1,0,1,1,100,1,0,1,1,1,0,1,0,3,57.1,52.8,61.4,45.4,39.1,33.3,43.6,100,50,0,18.4,33.3,33.3,90.8,6,3,5,60,0,0,0,0,0,0,2,1,3,2,0,0,1,2,3,60,60,16.7,100,0,156.2,-65.4,1,1,100,1,0,0,1,0,0,0,1,0,0,4,3,75,1,0,0,0,0,0,1,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, M. Kříž, V. Hruban, D. Nejezchleb",1,133,5,2,4,50,0,2,0,1,1,100,1,3,4,0,0,2,0,0,3,55.8,59.6,52,40.3,46.2,50,56.3,0,50,100,0,25,50,151.4,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,33.3,0,151.4,2,2,100,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Brickus, J. Lawrence, K. Feazell, V. Hruban",1,162,9,4,4,100,1,1,100,0,0,0,0,1,1,2,1,0,0,0,3,56.9,56.9,56.9,42.2,42.2,112.5,112.5,50,0,33.3,0,0,25,234.4,5,2,5,40,1,3,33.3,0,0,0,2,0,2,2,0,0,1,0,3,50,50,16.7,66.7,60,130.2,104.2,3,3,100,0,0,0,1,1,100,0,0,0,0,1,1,100,1,0,0,3,1,33.3,1,0,0,0
ERA Basketball Nymburk,"M. Svoboda, B. Amiel, M. Kříž, V. Hruban, D. Nejezchleb",1,139,0,0,6,0,0,3,0,0,0,0,3,1,4,0,0,0,1,1,3,66.3,66.3,66.3,36.2,36.2,0,0,0,50,100,14.3,0,50,0,5,2,3,66.7,1,2,50,0,0,0,0,3,3,2,0,1,1,2,3,83.3,83.3,25,0,66.7,130.2,-130.2,1,0,0,2,0,0,3,0,0,0,0,1,0,1,1,100,0,0,0,2,1,50,1,0,0,0
ERA Basketball Nymburk,"M. Svoboda, J. Shumate, J. Lawrence, F. Rylich, V. Hruban",2,97,4,1,2,50,0,0,0,2,2,100,0,1,1,1,0,0,1,3,3,104,92.2,115.9,26.0,20.7,50,69.4,100,0,33.3,20.5,100,0,107.4,8,3,6,50,1,3,33.3,1,2,50,2,1,3,3,1,1,0,1,4,58.3,58.1,0,66.7,50,170.8,-63.4,1,1,100,1,0,0,0,0,0,1,0,0,0,3,2,66.7,0,0,0,3,1,33.3,0,0,0,0
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, O. Sehnal, M. Kříž, V. Hruban",1,106,9,2,2,100,1,1,100,4,7,57.1,1,1,2,2,1,0,0,0,3,87.8,88.7,86.9,27.1,27.6,125,88.6,100,100,100,0,350,50,229.8,4,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,66.7,66.7,25,0,0,104.2,125.6,1,1,100,0,0,0,1,1,100,0,0,0,0,2,2,100,1,0,0,0,0,0,1,0,0,0
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, O. Sehnal, J. Lawrence, F. Rylich",2,99,2,1,3,33.3,0,2,0,0,0,0,0,1,1,1,0,0,1,1,3,103.3,93.1,113.6,25.8,21.1,33.3,33.3,100,0,100,20,0,66.7,52.1,2,1,1,100,0,0,0,0,2,0,0,2,2,0,1,0,3,1,4,100,53.2,61.5,0,0,42.7,9.4,1,1,100,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,100,0,0,0,1,1,0,1
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, O. Sehnal, F. Rylich, V. Hruban",1,104,2,1,4,25,0,2,0,0,0,0,0,1,1,1,2,0,0,0,3,88.6,88.6,88.6,27.1,27.1,25,25,100,0,100,0,0,50,52.1,2,1,2,50,0,0,0,0,0,0,0,3,3,0,0,0,2,0,3,50,50,50,0,0,52.1,0,2,1,50,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,2,0,0,0
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, J. Brickus, M. Santos - Silva, V. Hruban",1,136,0,0,4,0,0,3,0,0,0,0,1,2,3,0,0,0,1,1,3,71.5,67.8,75.2,35.4,31.9,0,0,0,25,100,20,0,75,0,5,2,3,66.7,1,1,100,0,1,0,0,3,3,1,0,0,1,0,4,83.3,72.7,22.5,0,33.3,117.3,-117.3,1,0,0,0,0,0,3,0,0,1,0,0,0,2,1,50,0,0,0,1,1,100,0,1,0,0
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, J. Brickus, F. Rylich, D. Nejezchleb",1,111,3,1,3,33.3,1,3,33.3,0,2,0,0,3,3,1,0,0,0,0,3,71.4,80.5,62.3,29.8,38.5,50,38.7,100,0,100,0,66.7,100,80.5,0,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,33.3,0,80.5,0,0,0,0,0,0,3,1,33.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ERA Basketball Nymburk,"T. Perkins, J. Bohačík, J. Lawrence, F. Rylich, V. Hruban",1,113,1,0,1,0,0,1,0,1,2,50,0,0,0,0,1,0,2,0,3,70.1,79.1,61.2,30.3,39.2,0,26.6,0,0,0,51.5,200,100,26.8,3,1,1,100,1,1,100,0,0,0,0,1,1,1,1,0,2,1,2,150,150,66.7,0,100,104.2,-77.3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,1,1,0,0
ERA Basketball Nymburk,"T. Perkins, O. Sehnal, B. Amiel, J. Lawrence, V. Hruban",1,111,5,2,4,50,1,2,50,0,0,0,1,2,3,2,1,0,1,0,3,72.6,83,62.3,28.9,38.5,62.5,62.5,100,50,100,14.3,0,50,130.2,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,33.3,0,100,0,130.2,2,1,50,0,0,0,2,1,50,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
ERA Basketball Nymburk,"T. Stanko, J. Shumate, M. Santos - Silva, F. Rylich, V. Hruban",1,88,1,0,2,0,0,2,0,1,2,50,0,1,1,0,0,0,1,2,3,90.1,101.6,78.5,23.6,30.6,0,17.4,0,0,33.3,25.8,100,100,26.8,2,1,4,25,0,3,0,0,0,0,2,2,4,1,0,0,1,1,2,25,25,20,66.7,75,69.4,-42.6,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,100,0,0,0,3,0,0,1,0,0,0
ERA Basketball Nymburk,"J. Bohačík, O. Sehnal, M. Kříž, K. Feazell, F. Rylich",1,88,5,2,3,66.7,1,1,100,0,0,0,0,1,1,1,1,0,1,1,3,103.2,104.7,101.6,22.9,23.6,83.3,83.3,50,0,100,20,0,33.3,130.2,4,1,2,50,0,1,0,2,2,100,0,1,1,0,1,0,1,0,3,50,69.4,25.8,0,50,107.4,22.8,1,1,100,1,0,0,1,1,100,1,0,0,0,1,1,100,0,0,0,1,0,0,1,0,0,0
ERA Basketball Nymburk,"J. Bohačík, O. Sehnal, J. Shumate, F. Rylich, D. Nejezchleb",1,100,4,2,4,50,0,1,0,0,0,0,0,2,2,2,0,0,0,1,3,102.3,92.2,112.4,26.0,21.3,50,50,100,0,100,0,0,25,104.2,8,2,4,50,2,3,66.7,2,2,100,0,2,2,2,0,0,0,0,4,75,82,0,0,75,170.8,-66.6,2,1,50,1,1,100,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,66.7,0,0,0,0
ERA Basketball Nymburk,"O. Sehnal, B. Amiel, J. Lawrence, K. Feazell, V. Hruban",1,146,6,3,4,75,0,1,0,0,0,0,1,1,2,3,1,0,1,1,3,55.2,63.1,47.3,38.0,50.7,75,75,100,100,100,12.5,0,25,156.2,2,1,2,50,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,50,50,33.3,0,50,69.4,86.8,3,3,100,0,0,0,1,0,0,0,0,1,0,1,1,100,0,0,0,1,0,0,0,1,0,0
ERA Basketball Nymburk,"O. Sehnal, M. Kříž, J. Lawrence, F. Rylich, V. Hruban",3,123,2,1,3,33.3,0,1,0,0,0,0,1,2,3,1,0,0,2,1,3,73.8,74.9,72.7,32.0,33.0,33.3,33.3,100,50,100,33.3,0,33.3,52.1,3,1,2,50,1,2,50,0,2,0,0,1,1,0,1,0,1,0,3,75,52.1,25.8,0,100,80.5,-28.5,1,1,100,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,50,0,1,0,0
ERA Basketball Nymburk,"J. Brickus, B. Amiel, J. Lawrence, K. Feazell, V. Hruban",1,101,3,1,3,33.3,1,2,50,0,0,0,1,2,3,1,1,0,2,2,3,89.9,91.2,88.5,26.3,27.1,50,50,100,50,100,33.3,0,66.7,78.1,2,0,2,0,0,1,0,2,2,100,0,1,1,0,1,0,1,0,3,0,34.7,25.8,0,50,53.7,24.4,0,0,0,1,0,0,2,1,50,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
NH Ostrava,"M. Snopek, A. Číž, S. Godwin, M. Čank, K. Cole, E. Cato",1,93,7,3,4,75,0,1,0,1,1,100,1,0,1,1,1,0,0,1,3,78.3,85.2,71.3,28.2,33.6,75,78.8,33.3,100,0,0,25,25,212,1,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,2,1,2,0,56.8,69.4,0,0,36.2,175.8,3,3,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NH Ostrava,"M. Snopek, A. Číž, S. Godwin, L. Palyza, M. Janů",1,111,4,2,4,50,0,1,0,0,0,0,1,1,2,0,0,0,1,2,3,81.8,83,80.5,28.9,29.8,50,50,0,50,100,20,0,25,104.2,6,2,3,66.7,0,0,0,2,2,100,0,1,1,2,1,0,0,0,3,66.7,77.3,0,0,0,161.1,-56.9,3,2,66.7,0,0,0,1,0,0,0,1,0,0,3,2,66.7,0,0,0,0,0,0,0,0,0,0
NH Ostrava,"M. Snopek, A. Číž, M. Svoboda, P. Novák, L. Palyza",1,100,6,3,4,75,0,1,0,0,0,0,0,1,1,1,0,0,0,1,3,84.3,92.2,76.5,26.0,31.4,75,75,33.3,0,100,0,0,25,156.2,6,2,2,100,0,0,0,2,3,66.7,0,1,1,1,0,0,0,0,3,100,90.4,0,0,0,188.3,-32,1,1,100,2,2,100,1,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0,0
NH Ostrava,"M. Snopek, A. Číž, M. Svoboda, P. Novák, D. Heinzl",1,86,7,3,3,100,0,0,0,1,1,100,0,0,0,0,0,0,0,2,3,71.3,92.2,50.4,26.0,47.7,100,101.7,0,0,0,0,33.3,0,212,4,1,2,50,1,1,100,1,2,50,1,0,1,1,0,0,0,0,1,75,69.4,0,100,50,221.6,-9.7,0,0,0,3,3,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,0
NH Ostrava,"M. Snopek, A. Číž, M. Svoboda, L. Palyza, D. Heinzl",2,104,8,3,3,100,2,2,100,0,0,0,0,2,2,2,0,0,1,2,3,66.5,88.6,44.3,27.1,54.2,133.3,133.3,66.7,0,50,16.7,0,66.7,208.3,0,0,4,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,50,75,0,208.3,0,0,0,1,1,100,2,2,100,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
NH Ostrava,"M. Snopek, A. Číž, P. Novák, E. Cato, A. Ivánek",1,117,3,1,2,50,1,2,50,0,0,0,0,2,2,1,0,0,2,0,3,78.8,78.8,78.8,30.5,30.5,75,75,100,0,100,40,0,100,78.1,3,1,3,33.3,1,3,33.3,0,0,0,0,1,1,0,0,1,1,1,3,50,50,25,0,100,78.1,0,0,0,0,0,0,0,2,1,50,0,2,0,0,0,0,0,0,0,0,3,1,33.3,0,0,0,1
NH Ostrava,"M. Snopek, A. Číž, L. Palyza, L. Greer, A. Ivánek",1,78,8,2,2,100,1,1,100,3,3,100,0,1,1,1,0,0,0,2,3,93.3,98.1,88.6,24.5,27.1,125,120.5,50,0,100,0,150,50,251,3,1,2,50,1,1,100,0,0,0,0,0,0,1,0,0,1,2,2,75,75,33.3,0,50,104.2,146.8,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,1
NH Ostrava,"M. Snopek, A. Číž, K. Cole, L. Greer, J. Roche",1,101,3,1,2,50,0,0,0,1,1,100,0,1,1,0,1,0,1,2,3,78.5,78.5,78.5,30.6,30.6,50,61.5,0,0,100,29.1,50,0,90.8,3,1,2,50,0,1,0,1,1,100,0,1,1,1,1,0,1,0,3,50,61.5,29.1,0,50,90.8,0,1,1,100,1,0,0,0,0,0,1,0,0,0,1,1,100,0,0,0,1,0,0,0,1,0,0
NH Ostrava,"M. Snopek, S. Godwin, M. Svoboda, L. Palyza, L. Greer",1,113,6,2,4,50,2,3,66.7,0,0,0,0,2,2,2,1,0,0,1,3,80.3,81.6,79.1,29.4,30.3,75,75,100,0,100,0,0,75,156.2,2,0,2,0,0,1,0,2,2,100,0,2,2,0,0,0,1,0,3,0,34.7,25.8,0,50,53.7,102.6,1,0,0,0,0,0,3,2,66.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
NH Ostrava,"M. Snopek, M. Čank, M. Svoboda, P. Novák, J. Roche",1,123,3,1,4,25,0,3,0,1,2,50,1,1,2,0,1,0,0,3,3,82,72.7,91.4,33.0,26.3,25,30.7,0,33.3,33.3,0,50,75,80.5,6,2,5,40,0,3,0,2,2,100,2,2,4,1,0,0,1,0,4,40,51,14.5,66.7,60,128.1,-47.5,1,1,100,0,0,0,3,0,0,0,0,0,0,2,2,100,0,0,0,3,0,0,1,0,0,0
NH Ostrava,"M. Snopek, M. Čank, M. Svoboda, E. Cato, L. Greer",2,61,4,1,5,20,1,3,33.3,1,1,100,2,3,5,1,0,0,0,4,3,117.1,129.9,104.2,18.5,23.0,30,36.8,100,50,60,0,20,60,121.1,2,0,3,0,0,1,0,2,4,50,2,2,4,0,0,0,0,1,2,0,21,0,40,33.3,75.5,45.6,2,0,0,0,0,0,3,1,33.3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
NH Ostrava,"M. Snopek, M. Čank, L. Palyza, L. Greer, D. Heinzl",1,138,6,2,3,66.7,2,3,66.7,0,0,0,0,2,2,2,0,0,1,2,3,75.1,66.8,83.5,35.9,28.8,100,100,100,0,66.7,16.7,0,100,156.2,5,2,6,33.3,1,5,20,0,0,0,1,1,2,1,1,0,0,2,4,41.7,41.7,0,33.3,83.3,104.2,52.1,0,0,0,0,0,0,3,2,66.7,1,0,0,0,1,1,100,0,0,0,5,1,20,0,0,0,0
NH Ostrava,"M. Snopek, M. Čank, K. Cole, E. Cato, L. Greer",2,149,4,2,2,100,0,0,0,0,2,0,0,1,1,1,0,1,1,1,3,65.9,60,71.7,40.0,33.5,100,69.4,50,0,33.3,20.5,100,0,107.4,8,1,4,25,0,2,0,6,6,100,2,2,4,3,1,0,0,3,4,25,60.2,0,66.7,50,179.6,-72.2,1,1,100,1,1,100,0,0,0,1,0,0,0,2,1,50,0,0,0,2,0,0,0,0,0,0
NH Ostrava,"M. Snopek, M. Čank, K. Cole, L. Greer, D. Heinzl",2,107,7,3,4,75,0,1,0,1,2,50,1,0,1,0,1,0,0,0,3,106.4,83.5,129.2,28.7,18.6,75,71.7,0,100,0,0,50,25,187.9,7,3,5,60,1,1,100,0,0,0,0,0,0,2,0,0,1,1,5,70,70,16.7,0,20,121.5,66.4,3,3,100,0,0,0,1,0,0,0,0,0,0,2,1,50,1,1,100,1,1,100,0,1,0,0
NH Ostrava,"M. Snopek, P. Novák, L. Palyza, L. Greer, D. Heinzl",1,86,4,1,3,33.3,1,2,50,1,1,100,0,1,1,0,1,0,0,1,3,84.7,92.2,77.2,26.0,31.1,50,58.1,0,0,50,0,33.3,66.7,121.1,4,1,2,50,1,1,100,1,2,50,1,2,3,1,0,0,1,2,2,75,69.4,25.8,50,50,144.7,-23.6,1,0,0,0,0,0,2,1,50,0,0,0,0,1,0,0,0,0,0,1,1,100,0,1,0,0
NH Ostrava,"M. Snopek, L. Palyza, L. Greer, J. Roche, M. Janů",1,147,3,1,7,14.3,1,1,100,0,0,0,3,2,5,1,0,0,0,0,3,62.7,62.7,62.7,38.3,38.3,21.4,21.4,100,50,66.7,0,0,14.3,78.1,5,2,5,40,1,3,33.3,0,0,0,1,3,4,2,0,0,0,1,3,50,50,0,33.3,60,130.2,-52.1,2,0,0,4,0,0,1,1,100,0,0,0,0,1,0,0,1,1,100,3,1,33.3,0,0,0,0
NH Ostrava,"A. Číž, S. Godwin, M. Čank, E. Cato, M. Janů",1,131,2,1,4,25,0,2,0,0,0,0,0,2,2,1,1,0,0,0,3,70.4,70.4,70.4,34.1,34.1,25,25,100,0,100,0,0,50,52.1,2,1,3,33.3,0,0,0,0,0,0,0,3,3,1,0,0,1,0,3,33.3,33.3,25,0,0,52.1,0,2,1,50,0,0,0,2,0,0,0,0,0,0,2,1,50,1,0,0,0,0,0,1,0,0,0
NH Ostrava,"A. Číž, S. Godwin, M. Svoboda, P. Novák, K. Cole",1,57,6,2,3,66.7,0,0,0,2,2,100,0,2,2,1,1,0,0,1,3,154.4,156.8,152,15.3,15.8,66.7,77.3,50,0,100,0,66.7,0,161.1,2,0,1,0,0,1,0,2,4,50,0,1,1,0,0,0,1,1,3,0,36.2,26.6,0,100,55.4,105.7,3,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NH Ostrava,"A. Číž, M. Čank, P. Novák, K. Cole, J. Roche",1,145,4,2,4,50,0,0,0,0,0,0,0,2,2,2,0,0,0,1,3,63.6,63.6,63.6,37.8,37.8,50,50,100,0,100,0,0,0,104.2,2,1,3,33.3,0,1,0,0,0,0,0,2,2,1,0,1,1,0,3,33.3,33.3,25,0,33.3,52.1,52.1,4,2,50,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,0,1,0,0,0,1,0,0
NH Ostrava,"A. Číž, M. Čank, L. Palyza, E. Cato, L. Greer",3,57,5,0,1,0,0,0,0,5,6,83.3,1,0,1,0,0,0,1,1,3,100.2,147.1,53.4,16.3,45.0,0,68.7,0,100,0,21.6,600,0,143.1,1,0,0,0,0,0,0,1,3,33.3,0,0,0,0,0,0,0,3,1,0,37.9,0,0,0,78.9,64.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH Ostrava,"A. Číž, M. Čank, K. Cole, E. Cato, L. Greer",1,82,4,1,2,50,0,0,0,2,2,100,0,1,1,0,0,0,1,0,3,96.7,109,84.3,22.0,28.5,50,69.4,0,0,100,25.8,100,0,107.4,2,1,2,50,0,1,0,0,0,0,0,1,1,0,1,0,1,2,2,50,50,33.3,0,50,69.4,37.9,1,1,100,1,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,1,0,0,0,0,0,1
NH Ostrava,"A. Číž, M. Svoboda, L. Palyza, E. Cato, D. Heinzl",2,161,7,2,3,66.7,1,2,50,2,2,100,0,0,0,2,0,0,0,1,3,55.5,55.5,55.5,43.2,43.2,83.3,90.2,100,0,0,0,66.7,66.7,187.9,8,2,3,66.7,2,2,100,2,2,100,1,1,2,2,0,0,1,1,3,100,103.1,20.5,100,66.7,214.8,-26.8,1,1,100,0,0,0,2,1,50,0,0,0,0,1,0,0,0,0,0,2,2,100,0,1,0,0
NH Ostrava,"A. Číž, M. Svoboda, L. Palyza, L. Greer, J. Roche",1,81,6,1,4,25,1,1,100,3,4,75,2,2,4,1,0,0,0,2,3,86.5,107,66,22.4,36.4,37.5,52.1,100,66.7,50,0,100,25,166.2,2,1,3,33.3,0,2,0,0,3,0,2,1,3,0,0,0,0,2,2,33.3,23.1,0,50,66.7,89.8,76.4,2,0,0,1,0,0,1,1,100,0,0,0,0,1,1,100,0,0,0,2,0,0,0,0,0,0
NH Ostrava,"A. Číž, M. Svoboda, K. Cole, L. Greer, J. Roche",1,138,0,0,4,0,0,2,0,0,0,0,0,3,3,0,0,0,0,2,3,64.8,66.8,62.8,35.9,38.2,0,0,0,0,100,0,0,50,0,4,1,2,50,1,1,100,1,4,25,0,4,4,1,0,0,0,1,3,75,53.2,0,0,50,110.8,-110.8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,0
NH Ostrava,"A. Číž, P. Novák, K. Cole, L. Greer, D. Heinzl",2,119,1,0,2,0,0,1,0,1,2,50,0,1,1,0,0,0,1,5,3,77.1,75.1,79,31.9,30.4,0,17.4,0,0,100,25.8,100,50,26.8,9,1,1,100,1,1,100,6,7,85.7,0,2,2,1,0,0,0,1,3,150,110.3,0,0,100,229.8,-202.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0
NH Ostrava,"S. Godwin, M. Čank, M. Svoboda, P. Novák, E. Cato",1,191,3,0,7,0,0,4,0,3,7,42.9,6,0,6,2,0,0,0,2,3,48.7,49.2,48.3,48.8,49.7,0,14.9,0,66.7,0,0,100,57.1,76.6,8,3,3,100,2,2,100,0,0,0,0,3,3,2,0,0,1,5,3,133.3,133.3,25,0,66.7,208.3,-131.7,2,0,0,1,0,0,4,0,0,0,0,0,0,1,1,100,0,0,0,2,2,100,1,0,0,0
