Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Kauhajoki,14,Oliver Kandén,,32,28.0,895.6,275,8.6,88,216,40.7,61,161,37.9,38,45,84.4,32,77,109,23,16,3,16,51,54.9,58.3,12.6,109.2,11.3,6.6,3.5,9.0,6.2,4.1,0.9,0.3,6.4,0.21,3.11,1.25,1.87,36,20,55.6,18,6,33.3,161,61,37.9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,24,Aaron Carver,,29,23.1,669.4,138,4.8,50,127,39.4,4,17,23.5,34,51,66.7,87,157,244,33,15,15,30,62,40.9,46.2,11.7,76.9,6.2,0.8,12.6,23.4,17.9,7.5,1.2,2.1,16.7,0.4,3.07,0.01,3.05,62,28,45.2,21,5,23.8,17,4,23.5,15,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Kataja Basket,13,Jayden Taylor,,5,29.8,149.0,93,18.6,32,85,37.6,3,27,11.1,26,28,92.9,2,20,22,13,5,5,12,12,39.4,47.8,34.2,85.1,24.2,7.0,1.3,13.4,7.4,19.4,1.8,3.1,11.0,0.33,2.97,1.29,1.69,31,19,61.3,27,10,37,27,3,11.1,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampereen Pyrintö,15,Erik Muhonen,,27,24.9,672.3,236,8.7,89,190,46.8,21,59,35.6,37,48,77.1,41,69,110,44,14,10,38,36,52.4,55.9,16.6,94.7,11.5,2.9,6.2,10.7,8.4,10.3,1.1,1.5,15.3,0.25,2.97,1.22,1.74,91,52,57.1,20,5,25,59,21,35.6,17,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahti Basketball,5,Samage Teel,,9,30.4,273.5,119,13.2,43,118,36.4,19,59,32.2,14,22,63.6,11,25,36,40,16,2,28,22,44.5,46.6,23.8,76.4,16.1,8.0,4.1,8.9,6.6,20.3,2.9,0.7,18.0,0.19,2.96,1.01,1.95,47,19,40.4,7,3,42.9,59,19,32.2,14,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauhajoki,5,Juuso Salmi,,18,20.8,374.2,86,4.8,31,96,32.3,12,42,28.6,12,18,66.7,10,34,44,75,21,1,18,50,38.5,41.4,14.7,70.5,6.3,3.1,2.7,9.4,6.0,29.9,3.0,0.3,14.8,0.19,2.89,-0.71,3.6,37,15,40.5,16,4,25,42,12,28.6,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,14,Sebastian Lindberg,,30,20.0,599.2,172,5.7,59,171,34.5,34,110,30.9,20,34,58.8,19,35,54,49,23,5,25,78,44.4,46.2,15.1,81.5,7.3,4.7,3.2,5.7,4.5,11.1,2.0,0.8,11.9,0.2,2.87,0.79,2.09,20,12,60,38,11,28.9,110,34,30.9,20,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Korihait,21,Brian Goracke,,32,20.9,668.8,351,11.0,121,284,42.6,47,136,34.6,62,78,79.5,41,88,129,38,11,10,35,70,50.9,55.1,23.3,99.3,13.8,5.4,6.7,13.3,10.2,9.0,0.8,1.6,9.9,0.27,2.79,1.67,1.12,103,50,48.5,31,15,48.4,136,47,34.6,13,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobrat,7,Damian Dunn,,12,31.3,375.6,268,22.3,82,211,38.9,31,87,35.6,73,81,90.1,18,52,70,40,15,1,31,26,46.2,54.3,33.7,96.5,29.1,9.5,5.1,13.9,9.6,23.5,2.1,0.3,11.2,0.38,2.71,3.36,-0.66,61,32,52.5,59,18,30.5,87,31,35.6,12,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapiolan Honka,25,Iiro Tuomi,,25,15.0,375.4,233,9.3,85,140,60.7,5,16,31.2,58,87,66.7,45,42,87,25,8,5,22,56,62.5,65.3,22.2,116.3,11.3,0.8,11.4,10.4,10.9,11.4,1.0,1.3,11.0,0.62,2.56,1.08,1.48,101,68,67.3,10,3,30,16,5,31.2,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
