Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Myerscough Basketball Academy Senior Men I,9,O. Esingle,,15,20.0,300.0,123,8.2,52,104,50.0,5,27,18.5,14,30,46.7,9,47,56,42,12,4,27,26,52.4,52.5,19.4,85.3,10.4,2.3,2.4,12.6,7.4,26.8,2.0,1.2,18.7,0.29,5.84,2.63,3.21,54,37,68.5,23,10,43.5,27,5,18.5,12,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,13,G. Stergiopoulos,,16,20.5,327.3,85,5.3,30,94,31.9,15,53,28.3,10,18,55.6,17,49,66,39,28,3,25,25,39.9,41.7,15.7,67.0,6.5,4.1,4.4,12.9,8.6,17.8,4.3,0.9,19.7,0.19,5.72,1.56,4.16,33,15,45.5,8,0,0,53,15,28.3,17,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwich Titans Senior Men,13,I. Temilola,,9,30.4,273.7,202,22.4,92,154,59.7,0,4,0.0,18,42,42.9,45,89,134,10,12,20,49,31,59.7,58.6,30.3,91.2,25.0,0.5,12.8,25.3,19.0,9.0,2.0,5.6,22.1,0.27,5.7,3.18,2.52,117,79,67.5,33,13,39.4,4,0,0,10,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,7,J. Gray,,12,20.3,243.6,95,7.9,33,93,35.5,10,36,27.8,19,26,73.1,3,22,25,28,15,0,19,17,40.9,45.5,20.3,77.0,9.6,3.6,1.0,8.1,4.4,18.5,3.0,0.0,15.4,0.28,5.66,3.05,2.61,24,13,54.2,33,10,30.3,36,10,27.8,8,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,15,B. Goodall,,14,22.6,316.1,50,3.6,21,37,56.8,2,9,22.2,6,17,35.3,12,52,64,24,15,2,20,41,59.5,56.2,8.7,77.5,4.6,0.8,3.4,13.9,8.7,11.1,2.4,0.6,31.0,0.46,5.6,0.71,4.88,27,18,66.7,1,1,100,9,2,22.2,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
London Stars Senior Men,8,O. Striuga,,12,26.2,314.2,116,9.7,41,116,35.3,25,79,31.6,9,13,69.2,17,41,58,35,21,5,25,43,46.1,47.7,18.9,79.1,11.5,7.8,4.6,10.7,7.7,19.2,3.2,1.3,17.0,0.11,5.59,2.1,3.5,29,15,51.7,8,1,12.5,79,25,31.6,9,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
London Stars Senior Men,6,N. Cassel,,9,22.1,199.2,104,11.6,31,78,39.7,17,41,41.5,25,30,83.3,1,20,21,23,10,1,21,15,50.6,57.0,23.0,92.7,13.7,5.4,0.4,8.6,4.6,20.7,2.4,0.4,18.7,0.38,5.52,2.8,2.73,18,7,38.9,19,7,36.8,41,17,41.5,10,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,12,K. Bagga,,10,20.7,207.0,119,11.9,36,90,40.0,23,55,41.8,24,29,82.8,4,21,25,22,10,1,18,27,52.8,57.9,24.1,98.5,14.4,6.7,1.6,7.7,4.8,17.8,2.3,0.4,14.9,0.32,5.5,4.25,1.25,20,9,45,15,4,26.7,55,23,41.8,4,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey Senior Men I,8,E. Tomking,,13,23.3,302.8,143,11.0,54,121,44.6,14,45,31.1,21,38,55.3,38,64,102,21,6,4,33,34,50.4,51.9,23.1,83.8,13.6,4.3,10.9,16.2,13.7,13.5,1.0,1.3,19.3,0.31,5.44,1.89,3.54,59,36,61,12,3,25,40,9,22.5,12,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,1,H. Godwin,,13,16.3,211.3,118,9.1,35,99,35.4,16,50,32.0,32,38,84.2,5,21,26,18,15,0,19,14,43.4,51.0,25.9,87.6,11.1,4.7,2.0,8.5,5.2,14.3,3.5,0.0,14.1,0.38,5.38,2.36,3.03,38,17,44.7,9,1,11.1,50,16,32,7,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwich Titans Senior Men,1,B. Dave,,1,21.2,21.2,14,14.0,4,13,30.8,3,9,33.3,3,4,75.0,0,3,3,3,2,0,1,0,42.3,47.4,30.4,88.8,16.6,10.7,0.0,11.8,5.9,30.6,4.4,0.0,6.3,0.31,5.33,3.83,1.5,3,1,33.3,1,0,0,9,3,33.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
