Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
GO+Peja,"D. Davis, M. Mala, D. Bracey, C. Edwards, A. Hajdari",2,310,14,4,11,36.4,2,3,66.7,4,5,80,4,4,8,2,0,1,1,1,9,65.6,75.8,55.3,31.7,43.4,45.5,53,50,57.1,57.1,6.2,45.5,27.3,143,5,2,9,22.2,0,4,0,1,1,100,3,3,6,1,0,1,1,3,7,22.2,26.5,9.6,42.9,44.4,70,73,7,2,28.6,1,0,0,3,2,66.7,0,1,0,0,4,1,25,1,1,100,4,0,0,0,1,0,0
Golden Eagle Ylli,"J. Gray, D. Sabeckis, S. Bamforth, E. Kastrati, T. Smith",2,349,19,8,11,72.7,3,5,60,0,0,0,3,2,5,6,0,0,2,4,9,65.2,66,64.4,36.4,37.2,86.4,86.4,75,100,40,10.5,0,45.5,197.9,6,1,7,14.3,0,2,0,4,4,100,3,0,3,1,1,0,4,1,9,14.3,34.2,31.3,60,28.6,64,133.9,5,5,100,1,0,0,5,3,60,1,1,0,0,0,0,0,5,1,20,2,0,0,2,0,1,1
Rahoveci 029,"J. Johnson, K. Pullian, H. Durguti, J. Roche, K. Ujkani",1,324,7,3,8,37.5,1,4,25,0,0,0,1,5,6,2,1,1,3,5,9,75.8,71.1,80.5,33.8,29.8,43.8,43.8,66.7,20,71.4,23.1,0,50,72.9,10,3,10,30,1,5,20,3,3,100,2,4,6,3,1,0,2,1,10,35,44.2,15,28.6,50,92,-19.1,2,1,50,2,1,50,4,1,25,2,1,0,0,5,2,40,0,0,0,5,1,20,2,0,0,0
Rahoveci 029,"J. Johnson, H. Durguti, E. Haxhimurati, F. Rugova, I. Umipig",2,335,11,4,14,28.6,2,6,33.3,1,1,100,7,3,10,1,0,0,2,3,9,71.8,64.9,78.7,37.0,30.5,35.7,38.1,25,70,50,11.5,7.1,42.9,121.4,16,6,12,50,3,5,60,1,1,100,3,3,6,6,2,1,2,2,10,62.5,64.3,13.9,50,41.7,145.7,-24.3,6,2,33.3,2,0,0,6,2,33.3,1,1,0,0,6,3,50,1,0,0,5,3,60,0,1,0,1
Rahoveci 029,"K. Pullian, H. Durguti, J. Mccorrmick, F. Rugova, A. Thomas",1,327,12,5,9,55.6,2,3,66.7,0,0,0,0,1,1,2,2,0,1,4,9,72.7,70.5,75,34.1,32.0,66.7,66.7,40,0,33.3,8.3,0,33.3,125,12,2,5,40,2,4,50,6,6,100,2,4,6,2,1,1,5,1,10,60,78.5,39.6,66.7,80,117.5,7.5,4,2,50,2,1,50,3,2,66.7,1,0,0,0,1,0,0,0,0,0,4,2,50,0,2,1,2
Rahoveci 029,"K. Pullian, V. Ejupi, J. Roche, J. Mccorrmick, F. Rugova",1,362,15,5,8,62.5,3,4,75,2,4,50,1,3,4,4,0,0,1,3,9,62.9,62.1,63.6,38.6,37.7,81.2,76.8,80,33.3,60,6.8,50,50,160.1,10,4,9,44.4,2,5,40,0,0,0,2,2,4,4,1,0,3,2,9,55.6,55.6,25,40,55.6,104.2,55.9,4,2,50,0,0,0,4,3,75,1,0,0,0,4,2,50,0,0,0,5,2,40,2,1,0,0
Sigal Prishtina,"A. Bailey, A. Azemi, D. Burns, G. Hoti, D. Polloshka",3,174,13,4,5,80,1,2,50,4,6,66.7,0,3,3,2,0,0,2,2,9,135.1,127.6,142.5,18.8,16.8,90,85.1,50,0,100,17.2,120,40,140.5,9,3,6,50,0,2,0,3,4,75,0,2,2,3,1,0,3,4,10,50,58,27.9,0,33.3,87.1,53.3,3,3,100,0,0,0,2,1,50,0,2,0,0,3,3,100,1,0,0,2,0,0,0,1,0,1
Sigal Prishtina,"A. Bailey, A. Lomax, D. Haxhosaj, A. Morina, V. Kakruki",1,281,3,1,6,16.7,1,4,25,0,0,0,0,2,2,1,1,0,4,0,9,81.5,82,81,29.3,29.6,25,25,100,0,100,36.4,0,66.7,31.2,14,6,8,75,0,1,0,2,2,100,0,5,5,4,3,1,1,1,9,75,78.8,10.1,0,12.5,147.6,-116.4,2,0,0,0,0,0,4,1,25,2,1,0,1,6,6,100,1,0,0,1,0,0,1,0,0,0
Sigal Prishtina,"A. Lomax, A. Sinani, K. Kramer, A. Morina, E. Clarance",1,338,5,2,7,28.6,0,4,0,1,1,100,0,5,5,0,1,0,2,2,9,65.8,64.3,67.3,37.3,35.6,28.6,33.6,0,0,100,21.2,14.3,57.1,55.2,9,3,8,37.5,1,5,20,2,2,100,0,5,5,2,0,0,1,1,9,43.8,50.7,10.1,0,62.5,94.9,-39.7,2,2,100,1,0,0,4,0,0,2,0,0,0,3,2,66.7,0,0,0,5,1,20,0,1,0,0
Sigal Prishtina,"A. Lomax, K. Kramer, D. Polloshka, V. Kakruki, E. Clarance",1,322,14,6,9,66.7,1,4,25,1,4,25,2,4,6,4,1,0,1,3,9,70.3,69.8,70.7,34.4,33.9,72.2,65.1,66.7,40,66.7,6.3,44.4,44.4,149.4,4,1,7,14.3,0,3,0,2,2,100,2,3,5,1,0,0,4,4,9,14.3,25.4,33.7,33.3,42.9,42.2,107.2,3,3,100,2,2,100,4,1,25,1,0,0,0,2,0,0,2,1,50,3,0,0,2,0,0,1
Trepça,"M. Tmusic, D. Hajrizi, M. Amzil, J. Payne, K. Hasbrouck",1,423,8,4,12,33.3,0,6,0,0,0,0,3,4,7,4,0,1,1,2,9,56.5,54.5,58.6,44.1,41.0,33.3,33.3,100,37.5,66.7,5.9,0,50,83.3,16,6,11,54.5,1,3,33.3,3,4,75,2,5,7,2,1,0,0,2,10,59.1,62.7,0,33.3,27.3,154.9,-71.6,5,3,60,1,1,100,6,0,0,1,0,0,0,4,2,50,4,3,75,3,1,33.3,0,0,0,0
Vëllaznimi,"Z. Reid, A. Koshi, S. Zekiqi, L. Colimerio, J. Hellems",3,312,10,4,7,57.1,1,3,33.3,1,2,50,0,2,2,2,0,0,2,2,9,76.2,73,79.5,32.9,30.2,64.3,63.5,50,0,50,16.8,28.6,42.9,105.4,18,7,10,70,2,3,66.7,2,4,50,2,4,6,4,1,0,1,1,10,80,76.5,7.8,50,30,174.3,-68.8,3,2,66.7,1,1,100,3,1,33.3,0,2,0,0,7,5,71.4,0,0,0,3,2,66.7,0,1,0,0
Vëllaznimi,"Z. Reid, A. Koshi, A. Gordon, D. Wilson, R. Dahsyla",2,373,10,3,7,42.9,1,3,33.3,3,4,75,1,4,5,4,2,0,2,4,9,69.9,60.3,79.6,39.8,30.2,50,57.1,133.3,25,66.7,13.6,57.1,42.9,106.7,11,5,11,45.5,1,4,25,0,2,0,2,3,5,2,1,0,3,2,12,50,46.3,20.2,33.3,36.4,89,17.8,3,2,66.7,1,0,0,3,1,33.3,0,2,0,0,4,3,75,3,1,33.3,4,1,25,1,2,0,0
Vëllaznimi,"Z. Reid, S. Zekiqi, L. Colimerio, A. Gordon, T. Todd",1,225,17,4,6,66.7,2,4,50,7,7,100,1,2,3,3,2,0,2,3,9,100.4,103.2,97.5,23.3,24.6,83.3,93.6,75,50,50,14.2,116.7,66.7,175.7,9,1,4,25,0,2,0,7,8,87.5,2,1,3,0,2,0,4,3,9,25,59.8,34.7,50,50,98.5,77.2,0,0,0,2,2,100,4,2,50,0,2,0,0,2,1,50,0,0,0,2,0,0,1,2,0,1
Vëllaznimi,"Y. Anei, A. Koshi, S. Zekiqi, D. Wilson, T. Todd",1,275,7,2,5,40,0,2,0,3,3,100,1,4,5,0,1,0,5,2,9,88.3,86.5,90.1,27.8,26.6,40,55.4,0,33.3,100,44.2,60,40,70.7,10,3,6,50,2,4,50,2,4,50,0,2,2,1,0,0,3,5,10,66.7,64.4,27.9,0,66.7,96.8,-26.2,3,2,66.7,0,0,0,2,0,0,2,1,0,1,1,1,100,1,0,0,4,2,50,1,2,0,0
Bashkimi,"M. Armstead, K. Wooten, I. Cousins, D. Lake, K. Anderson",1,259,16,5,8,62.5,1,2,50,5,7,71.4,3,4,7,3,0,1,1,3,8,79.9,80.8,79,29.7,30.4,68.8,72.2,60,75,50,6.6,87.5,25,183.6,6,2,10,20,0,2,0,2,2,100,4,1,5,2,1,0,2,6,8,20,27.6,15.5,50,20,70.4,113.2,2,2,100,4,2,50,2,1,50,1,0,0,0,5,2,40,3,0,0,2,0,0,0,0,0,1
Bashkimi,"M. Armstead, I. Cousins, D. Lake, K. Anderson, V. Bunjaku",3,241,5,2,3,66.7,1,1,100,0,0,0,0,3,3,2,2,0,6,3,8,97.1,86,108.2,27.9,22.2,83.3,83.3,100,0,60,54.5,0,33.3,57.9,13,5,10,50,2,5,40,1,3,33.3,2,1,3,4,1,0,2,2,10,60,57.4,15,40,50,119.6,-61.8,2,1,50,0,0,0,1,1,100,2,1,0,2,3,2,66.7,2,1,50,5,2,40,2,0,0,0
Bashkimi,"M. Armstead, M. Janjeva, T. Bickerstaff, S. Shorter, I. Nwamu",2,302,19,6,9,66.7,1,2,50,6,6,100,3,3,6,4,0,0,0,2,8,66.4,65.9,66.8,36.4,35.9,72.2,81.6,66.7,100,100,0,66.7,22.2,229.1,11,3,6,50,2,5,40,3,4,75,0,0,0,2,0,0,1,2,8,66.7,70.9,11.4,0,83.3,130.8,98.3,6,5,83.3,1,0,0,2,1,50,0,0,0,0,1,1,100,0,0,0,5,2,40,0,1,0,0
Bashkimi,"M. Armstead, L. Zeqiri, T. Bickerstaff, J. Baily, K. Anderson",2,276,8,4,11,36.4,0,4,0,0,0,0,2,4,6,2,1,0,0,2,8,74.6,75.1,74.1,31.9,32.4,36.4,36.4,50,33.3,80,0,0,36.4,92.6,9,4,8,50,0,3,0,1,2,50,1,4,5,1,0,0,1,0,8,50,50.7,10.1,20,37.5,105.6,-13,4,4,100,3,0,0,4,0,0,0,0,0,0,3,2,66.7,2,2,100,3,0,0,0,1,0,0
Bashkimi,"K. Wooten, I. Cousins, D. Lake, L. Zeqiri, K. Anderson",2,221,8,3,7,42.9,1,3,33.3,1,2,50,1,4,5,3,2,0,2,4,8,93.6,92.6,94.7,25.9,25.4,50,50.8,100,20,100,15.5,28.6,42.9,93.8,6,1,4,25,0,2,0,4,7,57.1,0,4,4,0,1,0,2,2,8,25,42.4,22,0,50,68.8,25,2,1,50,2,1,50,3,1,33.3,2,0,0,0,2,1,50,0,0,0,2,0,0,1,1,0,0
Bashkimi,"B. Bytyqi, L. Zeqiri, T. Bickerstaff, K. Anderson, I. Nwamu",1,262,11,2,5,40,0,0,0,7,8,87.5,1,2,3,0,1,0,1,3,8,81.8,74.9,88.6,32.0,27.1,40,64.6,0,33.3,100,10.5,160,0,134.5,10,2,4,50,1,3,33.3,5,7,71.4,0,2,2,1,0,1,3,5,9,62.5,70.6,29.8,0,75,103.3,31.1,3,0,0,2,2,100,0,0,0,0,0,1,0,1,1,100,0,0,0,3,1,33.3,1,0,0,1
Bashkimi,"J. Riley, D. Lake, M. Janjeva, V. Bunjaku, S. Shorter",2,240,11,3,6,50,2,3,66.7,3,4,75,1,3,4,0,0,0,2,0,8,85.2,84.1,86.4,28.5,27.8,66.7,70.9,0,33.3,100,20.5,66.7,50,130.8,10,4,7,57.1,2,3,66.7,0,0,0,0,2,2,4,1,0,2,3,8,71.4,71.4,22.2,0,42.9,115.7,15.1,1,0,0,2,1,50,3,2,66.7,1,0,1,0,3,2,66.7,1,0,0,3,2,66.7,1,1,0,0
Bashkimi,"J. Riley, D. Lake, L. Zeqiri, V. Bunjaku, S. Shorter",2,292,10,4,7,57.1,2,2,100,0,0,0,1,3,4,4,2,0,3,4,8,70.5,71,70.1,33.8,34.3,71.4,71.4,100,33.3,75,21.4,0,28.6,115.7,10,3,7,42.9,2,5,40,2,2,100,1,2,3,1,1,0,2,1,8,57.1,63.5,20.2,25,71.4,117.3,-1.6,5,2,40,0,0,0,2,2,100,1,2,0,0,1,1,100,1,0,0,5,2,40,2,0,0,0
Bashkimi,"J. Riley, D. Lake, L. Zeqiri, V. Bunjaku, I. Nwamu",1,259,9,3,8,37.5,0,1,0,3,4,75,2,3,5,4,0,0,1,2,8,70.1,77.9,62.3,30.8,38.5,37.5,46.1,133.3,40,100,6.8,50,12.5,107,9,3,6,50,3,4,75,0,0,0,0,3,3,2,0,2,1,3,6,75,75,14.3,0,66.7,133.9,-26.9,4,2,50,3,1,33.3,1,0,0,0,0,1,0,1,0,0,1,0,0,4,3,75,0,1,0,0
Bashkimi,"D. Lake, M. Janjeva, J. Baily, K. Anderson, V. Bunjaku",2,200,6,2,5,40,1,2,50,1,2,50,0,2,2,2,1,0,3,2,8,97.2,102.3,92.2,23.5,26.0,50,51,100,0,66.7,27.6,40,40,70.4,3,1,4,25,1,1,100,0,0,0,1,2,3,1,1,0,5,2,7,37.5,37.5,55.6,33.3,25,39.1,31.3,2,1,50,1,0,0,2,1,50,1,0,0,1,0,0,0,3,0,0,1,1,100,2,1,0,1
Bora,"C. Payton, A. Hunter, A. Mekic, A. Hot, R. Ukaj",2,296,14,5,8,62.5,4,6,66.7,0,0,0,2,5,7,4,0,2,3,0,8,62.3,70.1,54.5,34.3,44.0,87.5,87.5,80,66.7,50,20,0,75,162,4,2,12,16.7,0,4,0,0,0,0,5,1,6,0,0,0,0,3,6,16.7,16.7,0,50,33.3,59.5,102.5,1,1,100,1,0,0,6,4,66.7,0,2,1,0,6,2,33.3,2,0,0,4,0,0,0,0,0,0
Bora,"A. Hunter, S. Jules, A. Hot, R. Ukaj, R. Memedi",3,348,10,4,9,44.4,1,5,20,1,1,100,3,3,6,1,1,0,2,1,8,62.1,55.9,68.3,43.0,35.1,50,53,25,60,75,16.1,11.1,55.6,123.4,15,5,9,55.6,2,3,66.7,3,3,100,1,2,3,2,1,1,1,6,9,66.7,72.7,8.8,25,33.3,151.4,-28,2,2,100,2,1,50,5,1,20,1,0,1,0,4,2,50,2,1,50,3,2,66.7,1,0,0,0
Bora,"O. Kurtaj, S. Jules, A. Mekic, A. Hot, T. Cheese",2,295,8,3,6,50,2,2,100,0,0,0,2,1,3,0,2,0,5,3,8,65.9,70.3,61.5,34.1,39.0,66.7,66.7,0,66.7,100,45.5,0,33.3,92.6,9,4,5,80,0,1,0,1,2,50,0,1,1,2,4,0,2,4,7,80,76.5,25.4,0,20,119,-26.4,3,1,33.3,1,0,0,2,2,100,4,1,0,0,2,2,100,2,2,100,1,0,0,1,1,0,0
Bora,"O. Kurtaj, S. Jules, J. Zeqiri, T. Cheese, G. Singleton",2,280,4,1,8,12.5,0,2,0,2,2,100,2,4,6,0,0,0,2,3,8,88.5,73.1,104,32.8,23.1,12.5,22.5,0,28.6,80,18.4,25,25,46.9,11,3,8,37.5,1,3,33.3,4,6,66.7,1,5,6,1,2,1,3,3,12,43.8,51.7,22,20,37.5,90.7,-43.7,5,1,20,1,0,0,2,0,0,1,1,0,0,3,1,33.3,2,1,50,3,1,33.3,0,1,0,1
Bora,"O. Kurtaj, T. Jackson, A. Mekic, J. Zeqiri, G. Singleton",2,254,7,2,5,40,1,3,33.3,2,4,50,0,2,2,2,3,0,2,0,8,71.5,79.5,63.5,30.2,37.8,50,51.8,100,0,100,18.6,80,60,83.2,5,2,4,50,1,3,33.3,0,0,0,0,3,3,2,0,0,3,1,6,62.5,62.5,42.9,0,75,74.4,8.8,2,1,50,0,0,0,3,1,33.3,0,2,0,0,1,1,100,0,0,0,3,1,33.3,0,3,0,0
Bora,"S. Jules, D. Taylor, A. Mekic, J. Zeqiri, R. Ukaj",1,225,11,4,5,80,1,2,50,2,3,66.7,0,4,4,1,2,1,3,1,8,93.8,95.4,92.2,25.1,26.0,90,87,25,0,100,29.1,60,40,122.9,5,2,6,33.3,1,2,50,0,0,0,0,2,2,2,3,0,3,2,8,41.7,41.7,33.3,0,33.3,57.9,65.1,2,2,100,1,1,100,2,1,50,3,0,0,0,3,1,33.3,1,0,0,2,1,50,2,0,0,1
Bora,"S. Jules, D. Taylor, J. Zeqiri, G. Singleton, R. Memedi",1,266,8,4,9,44.4,0,4,0,0,0,0,2,4,6,2,0,1,2,2,8,76.9,78,75.9,30.8,31.6,44.4,44.4,50,40,100,15.4,0,44.4,92.6,8,2,7,28.6,0,4,0,4,4,100,0,3,3,2,1,1,0,3,8,28.6,45.7,0,0,57.1,95.1,-2.5,4,3,75,1,1,100,4,0,0,1,0,1,0,2,1,50,1,1,100,4,0,0,0,0,0,0
Bora,"T. Jackson, D. Taylor, J. Zeqiri, G. Singleton, R. Memedi",1,270,13,4,10,40,1,3,33.3,4,6,66.7,5,0,5,3,0,0,1,1,8,70.5,73.7,67.2,32.6,35.7,45,51.4,75,71.4,0,6,60,30,156.7,14,5,5,100,2,2,100,2,2,100,0,2,2,2,1,1,2,5,7,120,119,25.4,0,40,185.1,-28.3,6,3,50,1,0,0,3,1,33.3,1,0,0,0,3,3,100,0,0,0,2,2,100,1,1,0,0
Bora,"T. Jackson, A. Mekic, A. Hot, J. Zeqiri, T. Cheese",1,297,5,2,9,22.2,1,3,33.3,0,0,0,1,2,3,1,3,0,1,4,8,69.4,69.8,68.9,34.4,34.8,27.8,27.8,50,14.3,66.7,9.1,0,33.3,57.9,8,3,6,50,1,2,50,1,2,50,1,6,7,2,0,0,3,2,8,58.3,58.1,30.4,33.3,33.3,93.8,-36,4,1,25,2,0,0,3,1,33.3,0,1,0,0,3,2,66.7,1,0,0,2,1,50,3,0,0,0
GO+Peja,"S. Llapi, J. Johnson, F. Shoshaj, C. Edwards, O. Williams",1,228,6,1,7,14.3,0,3,0,4,4,100,2,1,3,0,0,1,2,1,8,84.7,88.5,80.8,27.1,29.7,14.3,34.2,0,40,50,18.6,57.1,42.9,71.3,10,5,7,71.4,0,1,0,0,0,0,1,3,4,2,1,0,2,4,7,71.4,71.4,22.2,50,14.3,130.2,-58.9,4,1,25,0,0,0,3,0,0,0,1,1,0,5,4,80,1,1,100,1,0,0,0,0,0,1
GO+Peja,"S. Llapi, C. Williams, L. Routt, M. Mala, D. Bracey",2,272,6,2,6,33.3,1,4,25,1,2,50,0,4,4,2,0,0,2,3,8,74.2,75.2,73.2,31.9,32.8,41.7,43.6,100,0,66.7,18.4,33.3,66.7,70.4,8,1,7,14.3,0,3,0,6,6,100,2,4,6,2,1,0,1,2,8,14.3,41.5,9.4,33.3,42.9,96.5,-26.1,1,0,0,1,1,100,4,1,25,1,1,0,0,4,1,25,0,0,0,3,0,0,0,0,0,1
GO+Peja,"S. Flatten, A. Herndon, M. Mala, O. Williams, A. Hajdari",1,215,12,3,7,42.9,2,6,33.3,4,6,66.7,1,2,3,0,2,1,0,4,8,88.5,92.6,84.4,25.9,28.4,57.1,62.2,0,20,66.7,0,85.7,85.7,144.7,6,2,5,40,1,1,100,1,2,50,1,4,5,1,0,0,3,3,7,50,51,33.8,33.3,20,79.3,65.4,1,1,100,0,0,0,6,2,33.3,0,0,0,0,3,1,33.3,1,0,0,1,1,100,2,0,0,1
GO+Peja,"J. Johnson, A. Herndon, M. Mala, T. Green, A. Hajdari",2,262,16,6,7,85.7,3,4,75,1,2,50,1,3,4,2,1,0,2,3,8,68.8,78.1,59.4,30.7,40.4,107.1,101.5,33.3,100,100,16.8,28.6,57.1,187.7,5,1,4,25,0,0,0,3,4,75,0,0,0,2,0,0,1,4,6,25,43.4,14.8,0,0,77,110.6,2,2,100,1,1,100,4,3,75,1,0,0,1,2,1,50,2,0,0,0,0,0,1,0,0,0
GO+Peja,"F. Shoshaj, A. Herndon, C. Edwards, O. Williams, A. Hajdari",2,263,8,3,9,33.3,1,3,33.3,1,2,50,1,3,4,1,0,0,0,1,8,73.4,77.8,69,30.9,34.8,38.9,40.5,33.3,16.7,75,0,22.2,33.3,93.8,11,4,8,50,1,3,33.3,2,2,100,1,5,6,2,0,0,0,2,7,56.2,61.9,0,25,37.5,145.4,-51.6,4,1,25,2,1,50,3,1,33.3,0,0,0,0,3,2,66.7,2,1,50,3,1,33.3,0,0,0,0
GO+Peja,"F. Shoshaj, D. Davis, M. Mala, D. Bracey, C. Edwards",2,267,7,3,6,50,1,2,50,0,0,0,0,3,3,1,1,0,3,3,8,81.5,77.7,85.3,30.9,28.2,58.3,58.3,33.3,0,100,30,0,33.3,81,10,4,6,66.7,2,3,66.7,0,2,0,0,3,3,2,2,1,3,2,9,83.3,72.7,30.4,0,50,105.4,-24.4,1,0,0,3,2,66.7,2,1,50,1,1,0,1,3,2,66.7,0,0,0,3,2,66.7,1,0,0,1
GO+Peja,"L. Routt, D. Davis, M. Mala, D. Bracey, A. Hajdari",2,288,11,4,8,50,3,5,60,0,0,0,1,1,2,3,1,0,2,4,8,71.5,72,71,33.3,33.8,68.8,68.8,75,25,100,15.4,0,62.5,127.3,17,6,7,85.7,3,3,100,2,2,100,0,3,3,4,0,0,1,1,8,107.1,107.9,11.3,0,42.9,199.4,-72.1,2,1,50,1,0,0,5,3,60,0,0,0,1,1,1,100,3,2,66.7,3,3,100,1,0,0,0
Golden Eagle Ylli,"J. Gray, L. Shoshi, D. Sabeckis, E. Kastrati, G. Morina",2,317,15,5,10,50,2,5,40,3,3,100,3,4,7,4,0,0,1,4,8,69.8,67.7,71.8,35.4,33.4,60,66.3,80,60,66.7,6.1,30,50,167.7,8,2,8,25,2,4,50,2,2,100,2,2,4,2,1,1,3,3,9,37.5,45,25.3,33.3,50,84.3,83.3,3,2,66.7,2,1,50,5,2,40,1,0,0,0,2,0,0,2,0,0,4,2,50,0,1,0,1
Golden Eagle Ylli,"J. Gray, L. Shoshi, S. Bamforth, E. Kastrati, B. Pass",2,198,8,1,4,25,1,4,25,5,6,83.3,0,3,3,1,2,0,2,1,8,92.9,100.5,85.2,23.9,28.2,37.5,60.2,100,0,60,20.7,150,100,96.5,6,1,6,16.7,1,3,33.3,3,3,100,2,4,6,2,0,0,2,5,7,25,41,21.5,40,50,85.4,11.1,0,0,0,0,0,0,4,1,25,0,0,0,1,3,0,0,0,0,0,3,1,33.3,0,2,0,0
Golden Eagle Ylli,"J. Gray, D. Sabeckis, B. Huffman, S. Bamforth, G. Morina",2,236,10,2,6,33.3,0,2,0,6,9,66.7,2,4,6,2,1,0,1,3,8,86.5,87.5,85.5,27.4,28.1,33.3,50.2,100,40,66.7,7.7,150,33.3,116.3,7,2,7,28.6,2,5,40,1,4,25,2,3,5,2,0,1,2,5,8,42.9,40,18.6,33.3,71.4,83.2,33,2,2,100,2,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,5,2,40,1,0,0,1
Golden Eagle Ylli,"J. Gray, S. Bamforth, E. Kastrati, T. Smith, G. Morina",2,304,11,3,8,37.5,1,5,20,4,4,100,4,3,7,2,2,0,3,1,8,71.1,66.4,75.8,36.1,31.7,43.8,56.4,66.7,80,75,20.3,50,62.5,130.8,12,5,9,55.6,2,6,33.3,0,0,0,1,1,2,2,1,1,2,3,9,66.7,66.7,18.2,25,66.7,125,5.8,3,2,66.7,0,0,0,5,1,20,2,0,1,0,2,2,100,1,1,100,6,2,33.3,1,1,0,0
Golden Eagle Ylli,"L. Shoshi, A. Çallakaj, L. Thomas, T. Allen, G. Morina",4,274,8,4,7,57.1,0,2,0,0,0,0,0,3,3,3,1,0,2,4,8,79.4,75.7,83.1,31.7,28.9,57.1,57.1,75,0,100,16.7,0,28.6,92.6,13,5,8,62.5,2,5,40,1,2,50,0,3,3,3,2,0,1,3,9,75,73.2,10.1,0,62.5,137.1,-44.5,2,2,100,3,2,66.7,2,0,0,1,1,0,0,1,1,100,2,2,100,5,2,40,1,0,0,0
Golden Eagle Ylli,"L. Shoshi, D. Sabeckis, S. Bamforth, D. Conger, G. Morina",3,265,4,1,6,16.7,1,3,33.3,1,2,50,1,2,3,1,1,0,3,6,8,72.3,77.2,67.5,31.1,35.6,25,29.1,100,25,66.7,27.6,33.3,50,46.9,10,3,6,50,1,2,50,3,4,75,1,3,4,1,2,0,1,1,7,58.3,64.4,11.4,33.3,33.3,134.2,-87.3,1,0,0,2,0,0,3,1,33.3,1,1,1,0,3,1,33.3,1,1,100,2,1,50,1,0,0,0
Golden Eagle Ylli,"L. Shoshi, D. Sabeckis, J. Reece, E. Kastrati, G. Morina",2,302,12,4,8,50,1,3,33.3,3,3,100,0,4,4,2,0,0,0,1,8,72.8,71.1,74.5,33.8,32.2,56.2,64.4,50,0,66.7,0,37.5,37.5,134.1,11,3,9,33.3,1,5,20,4,4,100,2,4,6,1,0,1,1,1,9,38.9,51.1,8.5,33.3,55.6,117.4,16.7,3,2,66.7,2,1,50,3,1,33.3,0,0,0,0,2,1,50,2,1,50,5,1,20,0,1,0,0
Golden Eagle Ylli,"A. Çallakaj, B. Huffman, J. Reece, E. Kastrati, G. Morina",1,185,7,2,5,40,0,1,0,3,5,60,1,3,4,0,0,0,3,2,8,88.4,114.6,62.3,20.9,38.5,40,48.6,0,33.3,75,29.4,100,20,79.3,6,2,6,33.3,2,3,66.7,0,0,0,1,2,3,2,1,0,0,2,4,50,50,0,25,50,125,-45.7,2,2,100,2,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,3,2,66.7,0,0,0,0
Golden Eagle Ylli,"A. Çallakaj, J. Reece, L. Thomas, B. Pass, G. Morina",2,289,7,3,7,42.9,1,2,50,0,0,0,1,3,4,2,1,0,3,1,8,75.3,71.8,78.8,33.4,30.5,50,50,66.7,25,100,25,0,28.6,81,11,4,7,57.1,1,2,50,2,2,100,0,3,3,1,2,1,2,2,9,64.3,69.8,20.2,0,28.6,116,-35,3,2,66.7,2,0,0,2,1,50,1,2,0,0,3,2,66.7,2,1,50,2,1,50,0,2,0,0
Peja,"S. Llapi, S. Flatten, J. Johnson, M. Mala, T. Green",1,357,8,2,12,16.7,0,6,0,4,6,66.7,6,3,9,2,0,0,0,4,8,62.6,55.8,69.4,43.0,34.6,16.7,27.3,100,54.5,60,0,50,50,96.5,5,1,8,12.5,0,2,0,3,4,75,2,5,7,2,0,2,3,5,10,12.5,25.6,23.5,40,25,48.4,48,4,1,25,2,1,50,6,0,0,0,0,0,0,2,1,50,3,0,0,2,0,0,0,1,2,0
Rahoveci 029,"J. Johnson, K. Pullian, H. Durguti, E. Haxhimurati, B. Rexha",1,194,12,2,5,40,1,2,50,7,10,70,2,2,4,1,1,1,1,0,8,105.2,99.8,110.7,24.1,21.7,50,63.8,50,33.3,66.7,8.8,200,40,148.8,9,3,7,42.9,0,4,0,3,3,100,1,4,5,3,0,0,2,5,8,42.9,54.1,19.4,33.3,57.1,100.6,48.2,1,1,100,2,0,0,2,1,50,1,0,0,0,3,3,100,0,0,0,4,0,0,0,1,0,1
