# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 466
# Qualified players exported: 215
# Total stints used: 9835
# Garbage time stints excluded: 362
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Uni Baskets Münster,1,Timetric Jerome Hodges,432,0.91,0.44,1.35
Bayer Giants Leverkusen,21,John Williams Jr,1123,0.07,1.27,1.34
VfL SparkassenStars Bochum,0,Myreon Lamar Jones JR,1429,0.39,0.93,1.32
Bozic Estriche Knights Kirchheim,15,Nil Failenschmid Clavera,978,2.12,-0.87,1.25
HAKRO Merlins Crailsheim,1,Jose Gabriel de Oliveira Neto,949,-0.22,1.46,1.24
SBB Baskets,24,Nigel Pruitt,500,3.2,-1.96,1.24
Nürnberg Falcons BC,28,Tom Stoiber,913,-0.72,1.92,1.2
SBB Baskets,28,Alieu Ceesay,789,1.66,-0.47,1.2
SBB Baskets,6,Martin Bogdanov,1124,-1.5,2.63,1.13
Phoenix Hagen,8,Devin Lawrence Schmidt,1072,0.25,0.77,1.02
Tigers Tübingen,24,JaCobi Allen Wood,562,-0.48,1.43,0.95
BG Göttingen,1,Adam Ramstedt,739,-0.76,1.62,0.86
BG Göttingen,10,Hendrik Helge Drescher,1156,-0.25,1.09,0.84
Nürnberg Falcons BC,2,Carter Dean Whitt,953,0.65,0.15,0.8
RheinStars Köln,34,Hall B Elisias,500,-0.06,0.85,0.79
VfL SparkassenStars Bochum,8,Kilian Dietz,561,-2.26,3.06,0.79
RheinStars Köln,6,Jasper Günther,1019,-0.07,0.84,0.77
RheinStars Köln,15,Björn Rohwer,1057,1.88,-1.16,0.72
SBB Baskets,91,Michael Hughes II,878,0.26,0.39,0.64
BBC Bayreuth,55,Lenny Liedtke,1162,1.31,-0.73,0.58
Artland Dragons,15,Linus Trettin,341,-0.11,0.67,0.56
HAKRO Merlins Crailsheim,22,Antonio Dewane Madlock JR,871,-1.12,1.67,0.55
VfL SparkassenStars Bochum,3,Marios Giotis,529,0.61,-0.09,0.53
Phoenix Hagen,21,Tim Uhlemann,889,0.94,-0.44,0.49
Tigers Tübingen,8,Felix Per Edwardsson,888,-0.16,0.66,0.49
Nürnberg Falcons BC,30,Vincent Friederici,1275,0.86,-0.37,0.49
Nürnberg Falcons BC,16,Julius Wolf,746,2.09,-1.65,0.44
GIESSEN 46ers,5,Devon Goodman,418,-0.89,1.32,0.42
RheinStars Köln,0,Cedric Cezell Russell Jr,1111,1.77,-1.4,0.38
GIESSEN 46ers,25,Viktor Kovacevic,510,-0.86,1.2,0.34
BBC Bayreuth,39,Willem Brandwijk,865,-1.95,2.28,0.33
VfL SparkassenStars Bochum,7,Lars Kamp,1136,0.14,0.18,0.32
GIESSEN 46ers,13,Jonathan Maier,649,-2.38,2.61,0.24
BG Göttingen,4,Daniel Kirchner,1024,-0.09,0.31,0.22
RheinStars Köln,10,Haris Hujic,786,0.1,0.12,0.22
HAKRO Merlins Crailsheim,2,Keyshaun Darrius Langley,484,0.4,-0.26,0.14
Nürnberg Falcons BC,5,Tim Köpple,893,0.85,-0.75,0.11
Nürnberg Falcons BC,4,Joscha Eckert,253,-1.99,2.09,0.1
EPG Baskets Koblenz,3,Calvin Wishart,1393,3.02,-2.92,0.1
BBC Bayreuth,6,Moritz Plescher,861,0.48,-0.39,0.09
Paderborn Baskets,13,Jalen Lee Johnson,952,0.31,-0.26,0.05
Nürnberg Falcons BC,33,Brandton Dean Chatfield,837,-1.75,1.78,0.03
Eisbären Bremerhaven,31,Hendrik Warner,670,-3.75,3.74,-0.01
Uni Baskets Münster,22,Cosmo Grühn,837,-0.69,0.6,-0.08
Bozic Estriche Knights Kirchheim,19,Aeneas Jung,881,-2.15,2.02,-0.13
Bayer Giants Leverkusen,51,Sören Urbansky,758,0.32,-0.54,-0.22
EPG Baskets Koblenz,10,Garrett Hicks,593,-0.91,0.67,-0.23
BG Göttingen,21,Zach Jackson,1162,0.91,-1.15,-0.25
Tigers Tübingen,1,Bernard Joel Pelote III,1402,-1.37,1.08,-0.29
Bozic Estriche Knights Kirchheim,1,Phillip Montreal Russelll,1361,0.64,-0.94,-0.3
Bayer Giants Leverkusen,8,Kobe Langley,1338,1.47,-1.8,-0.33
EPG Baskets Koblenz,5,Timothy Smith,993,0.09,-0.46,-0.37
SBB Baskets Wolmirstedt,1,Trey Thompson Stewart,268,0.41,-0.8,-0.38
BBC Bayreuth,3,Rayshawn Rene Mart,1362,0.14,-0.54,-0.4
SBB Baskets Wolmirstedt,0,Joshua Bonga,255,-1.23,0.72,-0.51
HAKRO Merlins Crailsheim,7,Nico Santana Mojica,408,-0.7,0.14,-0.56
Paderborn Baskets,11,Karl Bühner,966,-0.98,0.33,-0.65
Tigers Tübingen,11,Jordan Nathaniel Johnson,490,-1.08,0.35,-0.73
BBC Bayreuth,2,Tehree Johnathan Horn,1297,-0.8,0.04,-0.75
Phoenix Hagen,3,Ryan Schwieger,250,0.73,-1.51,-0.78
BBC Bayreuth,23,KeVaughn Allen,1367,-1.3,0.45,-0.85
EPG Baskets Koblenz,14,Jannis Sonnefeld,597,-2.17,1.32,-0.85
SBB Baskets,22,Kevin Wohlrath,347,0.07,-0.96,-0.89
BG Göttingen,11,Robin Lodders,583,1.31,-2.22,-0.91
GIESSEN 46ers,3,Aiden Warnholtz,974,0.68,-1.64,-0.96
Paderborn Baskets,10,Nicolas Ignacio Marty-Decker,914,-1.54,0.55,-0.99
Phoenix Hagen,77,Anzac Joseph Dennis Rissetto,622,-1.26,0.25,-1.01
Artland Dragons,16,Fynn Lastring,680,0.64,-1.68,-1.04
Bozic Estriche Knights Kirchheim,21,Nicolas Bretzel,808,-0.76,-0.28,-1.04
Uni Baskets Münster,27,Curtis Tarell Jones Jr,330,0.56,-1.66,-1.11
Nürnberg Falcons BC,7,Christian Feneberg,910,0.11,-1.24,-1.13
Tigers Tübingen,23,Melkisedek Kwaku Moreaux,1055,-2.09,0.9,-1.19
VfL SparkassenStars Bochum,9,Jonas Grof,1288,-0.6,-0.63,-1.23
EPG Baskets Koblenz,9,Jonas Niedermanner,1156,-2.53,1.27,-1.25
SBB Baskets,0,Joshua Bonga,308,-0.93,-0.35,-1.27
Paderborn Baskets,24,Eyassu Worku,300,0.12,-1.45,-1.33
SBB Baskets Wolmirstedt,34,Fabien Kondo,258,-1.93,0.59,-1.34
EPG Baskets Koblenz,13,Marko Bacak,1004,-0.6,-0.76,-1.36
EPG Baskets Koblenz,4,Aleksa Kovacevic,870,-0.43,-1.06,-1.49
Bayer Giants Leverkusen,2,Viktor Ziring,357,0.7,-2.3,-1.6
Bayer Giants Leverkusen,11,Ricardo Lynch,1043,-1.12,-0.51,-1.63
Uni Baskets Münster,6,Thore Dilschmann,941,-1.26,-0.39,-1.65
EPG Baskets Koblenz,1,Julian Lamont Larry,359,-1.14,-0.54,-1.68
Tigers Tübingen,7,Silas Kaan Osezua Oriane,705,-0.93,-0.81,-1.74
Uni Baskets Münster,17,Oliver Pahnke,363,-0.83,-0.96,-1.78
PS Karlsruhe LIONS,7,Wesley Chima Oba,954,-3.54,1.75,-1.79
PS Karlsruhe LIONS,12,Kilian Binapfl,898,0.48,-2.35,-1.87
Artland Dragons,13,Dejan Bruce,306,-0.7,-1.2,-1.9
Artland Dragons,11,Robert Oehle,350,-0.2,-1.74,-1.93
Artland Dragons,20,Linus Ruf,943,0.01,-1.96,-1.95
RheinStars Köln,39,Kenny André Calliste Kéannou Baptiste,529,-0.07,-1.93,-2.0
Nürnberg Falcons BC,44,Lars Lagerpusch,457,-1.02,-1.04,-2.06
Nürnberg Falcons BC,22,Trevor James Baskin,1137,-1.88,-0.17,-2.06
Paderborn Baskets,5,Matej Silic,742,0.14,-2.23,-2.09
SBB Baskets,4,De'Vondre Malik Perry,878,-3.1,1.01,-2.09
BBC Bayreuth,8,Nat Diallo,897,-1.25,-0.94,-2.19
GIESSEN 46ers,24,Roland L'Amour Nyama,282,-1.52,-0.74,-2.26
Uni Baskets Münster,3,Paul Viefhues,1059,-1.28,-0.99,-2.28
PS Karlsruhe LIONS,22,Mikal Dawson,343,-3.06,0.76,-2.3
Eisbären Bremerhaven,21,Till Isemann,333,-1.76,-0.56,-2.32
Bozic Estriche Knights Kirchheim,8,Lucas Mayer,1219,-2.32,-0.01,-2.32
Uni Baskets Münster,0,Andrew O'Brien,1100,-2.01,-0.31,-2.33
Uni Baskets Münster,4,Nicholas Khalil Mc Mullen,1174,0.25,-2.6,-2.35
Tigers Tübingen,15,Patrick Etienne Fardy Emilien,533,1.6,-3.98,-2.39
BG Göttingen,17,Mathis Mönninghoff,1058,1.41,-3.81,-2.39
Tigers Tübingen,5,Kaya Kaan Hakan Bayram,1043,-0.46,-1.99,-2.45
Nürnberg Falcons BC,10,Evan Derek Taylor,1106,-0.91,-1.55,-2.45
VfL SparkassenStars Bochum,99,Aitor Julen Pickett Lazo,289,-0.52,-1.94,-2.46
Paderborn Baskets,22,Aaron Kayser,641,-3.06,0.6,-2.47
Eisbären Bremerhaven,8,Jemarl Lemuel Baker Jr.,1002,-0.52,-1.98,-2.5
Paderborn Baskets,26,Leonard Kröger,380,0.86,-3.46,-2.61
EPG Baskets Koblenz,22,Alexander Möller,774,-0.3,-2.36,-2.66
GIESSEN 46ers,4,Adnan Arslanagic,264,-0.68,-1.99,-2.67
VfL SparkassenStars Bochum,4,Niklas Geske,1182,-0.33,-2.34,-2.68
SBB Baskets,1,Trey Thompson Stewart,851,-2.59,-0.14,-2.73
Bayer Giants Leverkusen,22,Dennis Heinzmann,1094,-0.12,-2.61,-2.73
BBC Bayreuth,51,Louis Nauthon,339,-2.98,0.24,-2.73
Uni Baskets Münster,8,Neil Masnic,1076,-2.5,-0.25,-2.75
Uni Baskets Münster,24,Jesse Chidera Ani,819,-1.66,-1.1,-2.75
BG Göttingen,35,Wesley Nelson Dreamer,385,-1.57,-1.35,-2.92
SBB Baskets,34,Fabien Kondo,744,-1.56,-1.38,-2.94
Phoenix Hagen,13,Dominick Jordan von Waaden,652,-2.1,-0.88,-2.98
PS Karlsruhe LIONS,14,Brandon Angelo Porter,301,-2.21,-0.83,-3.04
Artland Dragons,12,Elijah Ndi,897,-0.92,-2.15,-3.06
Artland Dragons,1,Nathan Joseph Petrone,927,-1.4,-1.76,-3.16
GIESSEN 46ers,17,Domagoj Vukovic,299,-3.57,0.35,-3.21
Paderborn Baskets,6,Grant Teichmann,1163,-1.64,-1.63,-3.26
Artland Dragons,8,Dominik Dolic,472,-1.44,-2.02,-3.46
Paderborn Baskets,7,Tom Brüggemann,291,-4.14,0.65,-3.49
Paderborn Baskets,0,Efosa K Irobun Osawe,1154,-0.53,-3.03,-3.56
SBB Baskets Wolmirstedt,2,Travis Henson,295,-1.88,-1.86,-3.74
Nürnberg Falcons BC,12,Georgios Gkiouzelis,280,-0.34,-3.44,-3.77
BBC Bayreuth,12,Cantia Jevon Rahming,953,-3.75,-0.1,-3.85
Uni Baskets Münster,10,Julian Lamont Larry,639,-2.67,-1.21,-3.88
Bayer Giants Leverkusen,10,Sebastian Brach,1255,-2.4,-1.51,-3.92
RheinStars Köln,9,Maximilian Begue,623,-1.9,-2.14,-4.04
PS Karlsruhe LIONS,20,Julian Albus,321,-2.6,-1.59,-4.19
VfL SparkassenStars Bochum,22,Malek Green,761,-0.48,-3.79,-4.28
GIESSEN 46ers,1,Daniel Alexander Norl,934,-1.92,-2.36,-4.28
RheinStars Köln,22,Justin Onyejiaka,708,-2.24,-2.09,-4.33
SBB Baskets,7,Daivien Latrell Williamson,1125,-1.0,-3.47,-4.48
SBB Baskets Wolmirstedt,28,Alieu Ceesay,260,-3.0,-1.55,-4.55
RheinStars Köln,13,Adam John Paige,819,-1.05,-3.59,-4.64
Eisbären Bremerhaven,4,Jordan Samare,854,-1.55,-3.11,-4.65
Bozic Estriche Knights Kirchheim,13,Nicholas Gerard Spinoso,877,-5.03,0.31,-4.72
Bayer Giants Leverkusen,15,Donte Nicholas,1252,-1.45,-3.37,-4.83
Tigers Tübingen,26,Till-Joscha Jönke,596,-3.31,-1.74,-5.05
Tigers Tübingen,3,Miles Lamar Tention,1034,-3.99,-1.08,-5.07
BBC Bayreuth,35,Artem Kovalov,411,-4.49,-0.83,-5.32
VfL SparkassenStars Bochum,12,Matthew Douglas Strange,458,0.48,-5.87,-5.39
EPG Baskets Koblenz,2,Badu Buck,1093,-2.28,-3.54,-5.82
Uni Baskets Münster,55,Philip Anthony Alston,429,-5.86,-0.92,-6.79
PS Karlsruhe LIONS,6,Gabriel Kuku,722,-3.64,-3.17,-6.81
PS Karlsruhe LIONS,34,David Allan Cohn,859,-2.3,-4.66,-6.95
RheinStars Köln,5,Rupert Hennen,438,-4.09,-3.26,-7.36
