# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 206
# Qualified players exported: 143
# Total stints used: 8126
# Garbage time stints excluded: 299
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
BK Opava,1,W. Person Jr,1528,1.3,-1.98,-0.68
Sršni Photomate Písek,77,J. Svoboda,1427,-0.33,-0.4,-0.73
BK ARMEX ENERGY Děčín,47,M. Šturanović,1137,-2.77,1.99,-0.78
SLUNETA  Ústí nad Labem,4,T. Vyoral,1770,0.01,-0.82,-0.81
BK KVIS Pardubice,3,R. Bonham,1534,-0.77,-0.2,-0.97
PUMPA Basket Brno,25,D. Jelínek,1243,-1.39,0.33,-1.07
Sršni Photomate Písek,8,P. Šlechta,1231,-2.25,1.16,-1.08
BK Olomoucko,24,L. Autrey,441,2.3,-3.41,-1.11
BK Opava,3,F. Váňa,337,-0.56,-0.56,-1.11
BK Olomoucko,4,A. Goga,1144,-0.59,-0.53,-1.12
NH Ostrava,25,E. Cato,1037,-0.84,-0.33,-1.17
BK Opava,24,J. Šiřina,1453,-1.69,0.33,-1.36
BK ARMEX ENERGY Děčín,24,A. Rand,533,-1.99,0.62,-1.37
BK Opava,33,J. Slavík,1210,-2.13,0.73,-1.41
PUMPA Basket Brno,6,T. Olison,306,-0.22,-1.28,-1.5
ERA Basketball Nymburk,12,W. Dreamer,493,-2.24,0.33,-1.91
SK Slavia Praha,8,T. Bladen,303,-1.36,-0.64,-2.0
SK Slavia Praha,24,M. Lufile,678,-2.1,0.09,-2.01
BK GAPA Hradec Králové,12,D. Škranc,1452,-2.54,0.48,-2.06
BK GAPA Hradec Králové,10,C. John,268,0.17,-2.23,-2.06
USK Praha,41,E. Edigin,307,-2.21,0.09,-2.12
USK Praha,11,S. Macht,302,-1.11,-1.09,-2.21
BK ARMEX ENERGY Děčín,5,T. Pomikálek,1555,-0.95,-1.26,-2.21
BK ARMEX ENERGY Děčín,7,T. Slowiak,399,-1.8,-0.47,-2.27
BK Opava,20,Š. Puršl,1497,-1.08,-1.19,-2.27
SLUNETA  Ústí nad Labem,3,K. Lawrence,572,-0.08,-2.35,-2.42
BK GAPA Hradec Králové,11,L. Nikkarinen,1054,-0.67,-1.79,-2.46
BK GAPA Hradec Králové,11,A. Petric,410,0.98,-3.46,-2.48
ERA Basketball Nymburk,12,T. Perkins,431,0.56,-3.06,-2.5
BK Olomoucko,12,M. Kvapil,339,-1.09,-1.45,-2.54
SK Slavia Praha,88,M. Dáňa,1290,-0.53,-2.02,-2.55
Sršni Photomate Písek,9,M. Burda,1330,-1.37,-1.23,-2.6
USK Praha,23,J. Soldán,546,1.88,-4.48,-2.6
USK Praha,16,O. Švec,1666,-1.11,-1.55,-2.66
SLUNETA  Ústí nad Labem,8,F. Kábrt,1151,0.28,-2.94,-2.66
PUMPA Basket Brno,8,R. Farský,1217,-0.83,-1.98,-2.8
USK Praha,5,M. Šafařík,1572,-1.71,-1.18,-2.89
PUMPA Basket Brno,11,Š. Svoboda,1409,-3.03,0.13,-2.9
BK Olomoucko,22,D. Žák,1377,-4.38,1.29,-3.09
ERA Basketball Nymburk,6,K. Feazell,520,-2.97,-0.13,-3.11
NH Ostrava,24,K. Cole,1473,0.54,-3.75,-3.2
BK Olomoucko,13,J. Holmes,1045,-3.84,0.53,-3.3
SK Slavia Praha,13,N. Noumeros,800,-2.97,-0.35,-3.32
SK Slavia Praha,12,M. Ježek,1162,-1.03,-2.34,-3.37
NH Ostrava,7,D. Heinzl,1176,-1.51,-1.89,-3.41
Sršni Photomate Písek,12,F. Suchánek,401,-2.97,-0.46,-3.43
ERA Basketball Nymburk,8,G. Filipovic,317,-2.14,-1.3,-3.44
BK KVIS Pardubice,7,A. Lukeš,1160,-2.32,-1.2,-3.52
BK Olomoucko,0,M. Nelson,1552,-3.99,0.14,-3.86
SK Slavia Praha,7,D. Böhm,1724,-2.53,-1.43,-3.96
BK KVIS Pardubice,5,M. Nábělek,474,-1.16,-2.99,-4.15
USK Praha,7,C. Eduardo,912,-0.64,-3.52,-4.16
BK GAPA Hradec Králové,24,M. Roub,1616,-1.68,-2.5,-4.17
BK GAPA Hradec Králové,10,M. Popović,590,-4.08,-0.16,-4.24
BK GAPA Hradec Králové,16,J. Bubeníček,665,-4.08,-0.86,-4.93
Sršni Photomate Písek,11,M. Kozák,1197,-3.12,-1.86,-4.98
NH Ostrava,11,A. Číž,1756,-2.72,-2.61,-5.34
SK Slavia Praha,9,R. Pumprla,573,-1.79,-3.73,-5.52
BK ARMEX ENERGY Děčín,44,L. Feštr,1171,-2.28,-3.31,-5.59
BK GAPA Hradec Králové,13,A. Johnson,714,-3.14,-2.53,-5.67
BK Olomoucko,10,J. Andre,1453,0.06,-5.9,-5.84
BK Opava,14,D. Motyčka,370,-1.83,-4.16,-5.99
USK Praha,25,T. Tainamo,1577,-2.62,-4.19,-6.81
