Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
NH Ostrava,"D. Heinzl, E. Cato, L. Palyza, M. Svoboda, M. Čank",PUMPA Basket Brno,"K. Kalu, M. Stráněl, P. Křivánek, T. Jansa, T. Olison",1,115,1.9,3.7,2,0,4,0,0,3,0,2,2,100,1,1,2,0,0,0,0,0,6,3,4,75,0,1,0,0,1,0,1,2,3,3,0,0,0,1,3.5,3.9,57.9,153.6,-95.7,153.6,57.9,95.7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Slavia Praha,"M. Dáňa, N. Noumeros, P. Macháč, R. Clemons, R. Jones",BK GAPA Hradec Králové,"A. Johnson, D. Škranc, K. Brewton, L. Nikkarinen, T. Merta",1,114,1.9,3.7,6,2,3,66.7,2,3,66.7,0,0,0,0,1,1,0,0,0,0,0,8,3,4,75,2,3,66.7,0,2,0,1,1,2,0,0,0,0,0,3.0,4.3,200,184.1,15.9,184.1,200,-15.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLUNETA  Ústí nad Labem,"I. Davidson, K. Lawrence, L. Pecka, N. Johnson, T. Vyoral",BK Opava,"C. Brown Jr, I. Gray, J. Slavík, J. Šiřina, Š. Puršl",1,100,1.7,3.7,6,2,3,66.7,1,1,100,1,1,100,0,3,3,1,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,3.4,3.9,174.4,0,174.4,0,174.4,-174.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUMPA Basket Brno,"K. Kalu, M. Stráněl, P. Křivánek, R. Farský, Š. Svoboda",SLUNETA  Ústí nad Labem,"A. Pecháček, F. Kábrt, J. Young, L. Pecka, N. Johnson",1,84,1.4,3.7,2,1,2,50,0,0,0,0,0,0,0,1,1,0,1,0,1,2,5,2,3,66.7,0,0,0,1,2,50,1,1,2,0,1,1,1,1,3.0,4.3,66.7,115.1,-48.4,115.1,66.7,48.4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK ARMEX ENERGY Děčín,"F. Kroutil, L. Feštr, M. Houška, M. Šturanović, T. Pomikálek",SLUNETA  Ústí nad Labem,"A. Pecháček, A. Rand, I. Davidson, N. Johnson, T. Vyoral",1,101,1.7,3.7,3,1,3,33.3,1,3,33.3,0,0,0,1,0,1,1,0,0,1,0,7,3,3,100,0,0,0,1,1,100,0,1,1,2,1,0,1,0,2.9,4.4,102.4,157.7,-55.3,157.7,102.4,55.3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USK Praha,"C. Eduardo, E. Edigin, F. Fuxa, O. Švec, S. Macht",BK ARMEX ENERGY Děčín,"F. Kroutil, J. Edwards, J. Štěrba, L. Feštr, M. Šturanović",1,103,1.7,3.6,5,2,3,66.7,0,1,0,1,1,100,0,1,1,0,1,0,0,1,3,1,3,33.3,0,1,0,1,2,50,1,0,1,0,0,0,1,1,3.4,3.8,145.3,78.7,66.6,78.7,145.3,-66.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH Ostrava,"A. Číž, K. Cole, L. Greer, L. Palyza, M. Čank",PUMPA Basket Brno,"J. Groves, R. Farský, R. Williams, V. Ivánek, Š. Svoboda",1,93,1.6,3.6,5,1,2,50,0,1,0,3,4,75,0,2,2,1,0,0,0,1,3,1,3,33.3,0,0,0,1,1,100,0,1,1,0,0,0,0,2,3.8,3.4,133,87.2,45.8,87.2,133,-45.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK Opava,"D. Motyčka, J. Šiřina, M. Vyroubal, W. Person Jr, Š. Puršl",SLUNETA  Ústí nad Labem,"D. Žikla, J. Potoček, J. Young, L. Pecka, N. Johnson",1,79,1.3,3.6,3,1,3,33.3,0,0,0,1,2,50,1,1,2,0,0,0,1,0,5,2,3,66.7,1,1,100,0,0,0,0,2,2,1,1,0,0,0,4.2,3.0,72,166.7,-94.7,166.7,72,94.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,"J. Bohačík, J. Brickus, K. Feazell, M. Kříž, M. Svoboda",Sršni Photomate Písek,"F. Suchánek, J. Karlovský, J. Svoboda, M. Burda, M. Svoboda",1,115,1.9,3.6,2,0,3,0,0,2,0,2,3,66.7,1,2,3,0,2,0,0,2,1,0,1,0,0,0,0,1,2,50,0,2,2,0,0,0,2,2,3.2,3.9,61.5,25.8,35.8,25.8,61.5,-35.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK ARMEX ENERGY Děčín,"D. Davis, F. Kroutil, J. Štěrba, M. Šturanović, P. Alexander",BK Opava,"D. Motyčka, F. Zbránek, J. Šiřina, J. Švandrlík, W. Person Jr",1,91,1.5,3.6,8,2,3,66.7,1,1,100,3,4,75,1,2,3,1,0,1,0,0,3,1,4,25,1,3,33.3,0,0,0,1,1,2,1,0,0,0,1,4.2,2.9,189.3,102.4,87,102.4,189.3,-87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
