Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Reading Rockets,"C. Creek, E. Poorman, J. Bouknight, M. Bryant, Y. Salih",4,630,3.8,23,10,23,43.5,2,8,25,1,1,100,4,7,11,6,3,0,5,2,23,81.3,89.4,73.1,26.9,32.8,47.8,49.1,60,33.3,87.5,14.5,4.3,34.8,98,13,5,16,31.2,3,7,42.9,0,0,0,1,8,9,3,2,0,5,4,19,40.6,40.6,23.8,12.5,43.8,67.7,11,6,54.5,4,2,50,8,2,25,2,0,0,2,30.3,5,1,20,4,1,25,7,3,42.9,0,3,1,1,7,4,5,0,3,3
Reading Rockets,"C. Creek, J. Bouknight, S. Chamberlain, V. Olarerin, Y. Salih",7,526,1.3,27,10,22,45.5,3,8,37.5,4,4,100,7,10,17,6,0,0,7,9,23,96.7,104.1,89.4,23.1,26.9,52.3,56.8,60,58.3,90.9,19,18.2,36.4,118.4,17,5,15,33.3,0,7,0,7,10,70,1,5,6,2,2,1,2,5,20,33.3,43.8,9.3,9.1,46.7,86.8,10,6,60,4,1,25,8,3,37.5,2,1,0,2,31.6,6,5,83.3,2,0,0,7,0,0,1,1,1,0,12,9,4,0,4,0
Bristol Hurricanes,"D. Edozie, D. Forsyth, D. Ubiaro, E. Dusha, J. Dang-Akodo",4,791,0.0,18,7,26,26.9,1,10,10,3,10,30,8,10,18,4,2,0,2,5,23,74.3,71.1,77.6,33.8,30.9,28.8,29.6,57.1,33.3,66.7,5.5,38.5,38.5,76.8,30,10,26,38.5,5,9,55.6,5,6,83.3,5,16,21,5,1,1,3,7,26,48.1,52.4,9.5,33.3,34.6,117.3,11,4,36.4,5,2,40,10,1,10,0,1,0,1,-40.5,12,3,25,5,2,40,9,5,55.6,2,0,0,1,8,3,1,6,9,0
Yorkshire Dragons,"C. Johnson, D. Ulph, J. Jefferson, J. Mielke, R. Ani",2,713,2.9,27,10,23,43.5,0,10,0,7,12,58.3,5,5,10,3,5,2,1,5,23,78.5,78.5,78.5,30.6,30.6,43.5,47.7,30,38.5,50,3.1,52.2,43.5,115.8,25,7,17,41.2,1,4,25,10,12,83.3,5,8,13,0,0,0,7,9,23,44.1,56.1,23.9,50,23.5,107.3,11,8,72.7,2,2,100,10,0,0,1,0,1,0,8.6,9,4,44.4,4,2,50,4,1,25,5,0,1,1,8,8,8,7,8,2
Yorkshire Dragons,"B. Tew, C. Johnson, J. Jefferson, J. Mielke, J. Whelan",2,689,5.8,23,9,21,42.9,2,9,22.2,3,3,100,2,5,7,3,0,0,4,4,23,78,81.3,74.6,29.5,32.2,47.6,51.5,33.3,18.2,71.4,13.6,14.3,42.9,98.5,30,10,18,55.6,8,11,72.7,2,3,66.7,2,9,11,6,0,0,5,4,21,77.8,77.6,20.6,28.6,61.1,140,8,6,75,4,1,25,9,2,22.2,2,0,0,1,-41.5,4,1,25,2,0,0,11,8,72.7,2,1,0,1,6,8,4,3,6,5
London Cavaliers,"A. Pyne, A. Roberts, D. Delsol-Lowry, J. Manning, J. Richards",1,494,0.0,29,12,21,57.1,1,5,20,4,7,57.1,3,7,10,6,3,1,3,1,23,108.5,112.3,104.7,21.4,22.9,59.5,60.2,50,30,58.3,9.1,33.3,23.8,125.4,22,11,22,50,0,5,0,0,1,0,5,7,12,8,1,1,5,5,22,50,49,18.2,41.7,22.7,102.1,13,9,69.2,3,2,66.7,5,1,20,0,3,0,0,23.3,13,8,61.5,4,3,75,5,0,0,2,2,0,1,3,12,8,4,10,4
Bristol Flyers II,"J. Craggs, L. Ayinla, N. Ladjimi, N. Sagkovits, Y. Hafid",5,675,9.6,12,5,16,31.2,1,8,12.5,1,3,33.3,0,6,6,3,5,0,6,3,22,81.3,79.6,83,30.2,28.9,34.4,34.6,60,0,75,22.8,18.8,50,53.6,28,12,19,63.2,3,6,50,1,3,33.3,2,10,12,4,3,1,6,5,23,71.1,68.9,22.8,25,31.6,119.9,6,4,66.7,2,0,0,8,1,12.5,2,2,1,2,-66.3,9,8,88.9,4,1,25,6,3,50,3,3,1,0,3,1,3,0,18,12
Reading Rockets,"C. Creek, L. Champion, M. Bryant, S. Chamberlain, V. Olarerin",3,592,2.2,25,8,17,47.1,3,9,33.3,6,6,100,2,5,7,6,4,1,5,2,22,82.7,88.1,77.4,27.2,31.0,55.9,63.6,75,28.6,62.5,16.3,35.3,52.9,115,17,7,17,41.2,2,9,22.2,1,2,50,3,5,8,5,2,0,5,5,19,47.1,47.5,21.9,37.5,52.9,89.1,7,5,71.4,1,0,0,9,3,33.3,1,1,0,2,25.9,7,5,71.4,1,0,0,9,2,22.2,2,3,0,0,0,6,7,5,5,2
Nottingham Hoods,"D. Nixon Ii, E. Bailey, M. Savery-Richards, S. Akano, T. Williams",5,744,0.0,33,14,26,53.8,3,8,37.5,2,5,40,6,8,14,6,4,0,1,10,22,79.7,71.8,87.6,33.4,27.4,59.6,58.5,42.9,50,66.7,2.8,19.2,30.8,148.2,15,3,14,21.4,0,5,0,9,12,75,4,6,10,1,0,0,13,11,27,21.4,38.9,40.3,33.3,35.7,55.3,8,4,50,10,7,70,8,3,37.5,0,0,0,1,92.9,6,2,33.3,3,1,33.3,5,0,0,5,1,1,4,6,8,14,7,0,4
Birmingham Rockets,"L. Mcgregor, M. Gayle, O. Jackman, R. Blain, Z. Powell",7,837,0.6,33,12,23,52.2,1,7,14.3,8,12,66.7,6,11,17,5,2,1,1,6,22,67.9,64.1,71.8,37.5,33.4,54.3,58.3,41.7,60,100,2.9,52.2,30.4,147.7,22,7,18,38.9,3,11,27.3,5,7,71.4,0,4,4,3,1,0,5,10,25,47.2,52.2,19.2,0,61.1,87.9,12,10,83.3,4,1,25,7,1,14.3,1,0,1,1,59.8,5,3,60,2,1,50,11,3,27.3,0,2,0,2,11,6,3,0,2,3
Reading Rockets,"E. Poorman, J. Bouknight, T. Nsangu, V. Olarerin, Y. Salih",4,707,3.0,13,5,20,25,0,8,0,3,5,60,6,6,12,2,1,0,7,6,22,70.9,75.6,66.2,31.7,36.2,25,29.3,40,42.9,46.2,22.4,25,40,58.4,17,7,20,35,2,6,33.3,1,3,33.3,7,8,15,2,1,0,6,7,20,40,39.9,22,53.8,30,87.1,6,3,50,6,2,33.3,8,0,0,0,2,0,3,-28.8,11,4,36.4,3,1,33.3,6,2,33.3,3,0,1,2,6,1,2,5,0,6
Milton Keynes Breakers,"B. Freckleton, D. Jackson, J. Spencer, L. Gregory, M. New Jr.",5,714,1.8,23,10,20,50,3,7,42.9,0,0,0,2,11,13,9,1,0,5,8,22,80.6,74.2,87,32.3,27.6,57.5,57.5,90,22.2,91.7,14.7,0,35,104.2,27,9,21,42.9,4,11,36.4,5,9,55.6,1,7,8,5,4,0,3,0,26,52.4,54.1,10.7,8.3,52.4,104.3,11,7,63.6,2,0,0,7,3,42.9,2,3,1,0,-0.2,7,4,57.1,3,1,33.3,11,4,36.4,0,2,0,1,0,6,7,0,9,4
Bristol Hurricanes,"C. Taylor, D. Forsyth, D. Ubiaro, E. Dusha, J. Dang-Akodo",3,631,0.0,18,6,16,37.5,4,10,40,2,2,100,2,6,8,5,4,1,8,6,22,81.5,83.5,79.5,28.7,30.2,50,53.3,83.3,25,75,26.8,12.5,62.5,81.9,18,7,15,46.7,1,3,33.3,3,4,75,2,6,8,6,1,0,7,5,21,50,53.7,29.5,25,20,86.2,6,2,33.3,0,0,0,10,4,40,2,2,1,2,-4.2,9,5,55.6,3,1,33.3,3,1,33.3,4,2,0,1,0,5,5,2,7,6
Milton Keynes Breakers,"B. Baker-Mccann, B. Freckleton, D. Jackson, L. Gregory, M. New Jr.",5,716,0.0,26,9,21,42.9,1,7,14.3,7,10,70,7,11,18,4,3,0,4,10,22,72.8,72.1,73.5,33.3,32.7,45.2,51.2,44.4,53.8,73.3,12,47.6,33.3,120.9,19,5,18,27.8,2,7,28.6,7,11,63.6,4,6,10,3,0,0,4,8,22,33.3,41.6,14.9,26.7,38.9,86.7,11,8,72.7,3,0,0,7,1,14.3,0,0,0,2,34.3,10,3,30,1,0,0,7,2,28.6,2,2,0,0,8,7,4,5,2,1
Derby Trailblazers,"C. Brown, C. Burr, C. Washington, M. Smith, R. Marsden",3,710,0.0,29,13,21,61.9,3,5,60,0,0,0,2,6,8,8,3,2,4,4,22,78.2,74.6,81.8,32.2,29.3,69,69,61.5,33.3,75,12.1,0,23.8,131.3,22,7,18,38.9,3,6,50,5,5,100,2,4,6,4,2,0,7,5,24,47.2,54.5,25.7,25,33.3,90.9,7,5,71.4,9,5,55.6,5,3,60,2,1,0,1,40.4,8,3,37.5,4,1,25,6,3,50,3,3,0,1,2,4,9,3,7,5
Nottingham Hoods,"D. Nixon Ii, E. Bailey, L. Maitland, M. Sokoli, T. Williams",2,610,0.0,28,12,20,60,4,8,50,0,1,0,1,6,7,6,4,0,2,4,21,79.7,81,78.4,29.6,30.6,70,68.5,50,11.1,100,7,5,40,136,22,7,14,50,4,8,50,4,4,100,0,8,8,5,2,0,5,1,20,64.3,69.8,24.1,0,57.1,110.4,8,5,62.5,4,3,75,8,4,50,2,0,0,0,25.6,6,3,50,0,0,0,8,4,50,2,3,0,0,2,6,6,2,10,0
Milton Keynes Breakers,"C. Tawiah, C. Thompson, D. Jackson, J. Dietrich, X. Wilson",1,623,10.4,20,9,16,56.2,2,5,40,0,0,0,0,3,3,5,3,0,6,4,21,75.4,81.4,69.4,29.5,34.6,62.5,62.5,55.6,0,75,22.2,0,31.2,94.7,23,9,14,64.3,2,7,28.6,3,4,75,1,5,6,8,4,0,4,1,18,71.4,73,20.2,25,50,127.7,7,4,57.1,4,3,75,5,2,40,3,1,0,1,-33,5,5,100,2,2,100,7,2,28.6,3,1,0,0,2,3,0,2,4,8
Hemel Storm,"B. Inger, D. Nelson-Henry, D. Parkinson, S. Newman, V. Eze",3,565,1.9,22,8,16,50,4,10,40,2,3,66.7,1,8,9,6,2,0,6,6,21,87.1,91,83.2,26.4,28.9,62.5,63.5,75,16.7,80,20.5,18.8,62.5,102.7,18,6,16,37.5,1,9,11.1,5,10,50,2,5,7,3,5,0,2,2,20,40.6,44.1,8.9,20,56.2,91.9,5,4,80,1,0,0,10,4,40,3,2,1,0,10.8,4,3,75,3,2,66.7,9,1,11.1,1,1,0,0,3,4,2,6,3,4
Birmingham Rockets,"F. Mughaal, L. Mcgregor, M. Gayle, O. Jackman, R. Blain",4,580,0.0,18,7,20,35,3,9,33.3,1,2,50,4,5,9,4,4,1,5,4,21,84.7,86.9,82.5,27.6,29.1,42.5,43.1,57.1,33.3,50,16.7,10,45,85.7,18,8,18,44.4,1,3,33.3,1,4,25,5,8,13,6,3,2,6,2,20,47.2,45.5,23.3,50,16.7,90.3,9,3,33.3,2,1,50,9,3,33.3,1,2,0,1,-4.6,12,7,58.3,3,0,0,3,1,33.3,1,5,0,0,5,2,10,3,6,2
Derby Trailblazers,"C. Burr, C. Washington, J. Pathmarajah, R. Marsden, S. Walker",4,581,0.0,14,6,18,33.3,0,4,0,2,2,100,2,7,9,2,1,0,5,7,21,85.2,86.8,83.6,27.7,28.7,33.3,37.1,33.3,18.2,87.5,19.3,11.1,22.2,66.7,30,10,17,58.8,7,11,63.6,3,7,42.9,1,9,10,6,2,0,2,3,20,79.4,74.7,9.1,12.5,64.7,148.2,6,4,66.7,8,2,25,4,0,0,2,1,1,1,-81.6,3,2,66.7,3,1,33.3,11,7,63.6,2,0,0,0,4,0,4,2,4,12
Newcastle Knights,"B. Dean, J. Thames, M. Matthews, S. Angus, S. Trunley",2,687,2.7,17,7,21,33.3,1,6,16.7,2,3,66.7,3,10,13,3,1,1,3,5,21,74.1,74.9,73.4,32.1,32.7,35.7,38.1,42.9,21.4,76.9,10.6,14.3,28.6,79.3,23,9,22,40.9,3,9,33.3,2,2,100,3,11,14,4,0,0,2,3,21,47.7,50.3,8,23.1,40.9,109.5,10,4,40,5,2,40,6,1,16.7,0,3,2,0,-30.2,10,5,50,3,1,33.3,9,3,33.3,2,0,0,0,0,11,0,3,11,2
Hemel Storm,"K. Walker, M. Norman, M. Sokoli, S. Newman, V. Eze",4,517,0.0,17,8,15,53.3,1,3,33.3,0,0,0,1,5,6,5,1,0,8,3,21,95,98,92,24.5,26.1,56.7,56.7,62.5,20,83.3,28.6,0,20,80.5,30,11,17,64.7,3,5,60,5,6,83.3,1,4,5,8,3,1,2,4,20,73.5,76.4,9.2,16.7,29.4,151.4,11,7,63.6,1,0,0,3,1,33.3,4,2,0,1,-70.9,10,8,80,2,0,0,5,3,60,1,0,0,1,3,2,2,2,6,17
Reading Rockets,"C. Creek, E. Poorman, J. Bouknight, S. Chamberlain, V. Olarerin",5,742,5.7,12,5,19,26.3,2,9,22.2,0,3,0,5,9,14,3,1,2,6,7,20,75,66.2,83.7,36.3,28.7,31.6,29.5,60,38.5,64.3,20.5,15.8,47.4,58.6,25,8,23,34.8,2,6,33.3,7,9,77.8,5,8,13,4,4,1,5,3,26,39.1,46.4,15.6,35.7,26.1,96.6,10,3,30,0,0,0,9,2,22.2,5,0,1,1,-38,11,4,36.4,6,2,33.3,6,2,33.3,1,1,0,2,0,3,0,7,7,6
Essex Rebels,"A. Idiata-Mendez, K. Martin, M. Brown, T. Child, T. Hudson",6,572,0.3,16,5,16,31.2,4,12,33.3,2,2,100,1,5,6,4,2,0,5,6,20,81.1,84.1,78.1,28.5,30.7,43.8,47.4,80,12.5,50,19.3,12.5,75,79.8,25,8,17,47.1,2,7,28.6,7,10,70,5,7,12,4,3,1,3,1,19,52.9,58.4,12.3,50,41.2,134.2,2,0,0,2,1,50,12,4,33.3,1,3,0,1,-54.4,9,6,66.7,1,0,0,7,2,28.6,0,2,0,1,0,0,0,5,12,6
Hemel Storm,"D. Nelson-Henry, K. Walker, S. Newman, T. Johnson, V. Eze",2,523,1.7,21,10,16,62.5,1,2,50,0,2,0,1,7,8,6,2,0,5,4,20,89.3,92,86.5,26.1,27.7,65.6,62.2,60,14.3,87.5,17.9,12.5,12.5,104.8,24,8,16,50,3,6,50,5,6,83.3,1,6,7,3,1,0,2,1,19,59.4,64.4,9.7,12.5,37.5,127.3,10,9,90,4,0,0,2,1,50,2,2,0,1,-22.5,8,4,50,2,1,50,6,3,50,2,0,0,0,2,4,0,3,6,0
Essex Rebels,"H. Gent, K. Martin, M. Amako, M. Brown, T. Child",4,550,1.1,23,7,15,46.7,4,10,40,5,6,83.3,0,8,8,5,2,0,3,6,20,86.5,86.5,86.5,27.8,27.8,60,65.2,71.4,0,72.7,11.7,40,66.7,116.1,16,7,17,41.2,0,8,0,2,6,33.3,3,9,12,2,2,0,4,7,20,41.2,40.7,16.9,27.3,47.1,80.7,3,2,66.7,2,1,50,10,4,40,1,1,0,1,35.3,6,5,83.3,3,2,66.7,8,0,0,1,1,1,1,0,5,4,2,6,2
Bristol Hurricanes,"C. Taylor, D. Edozie, D. Ubiaro, K. Hill, V. Dilys",1,580,4.1,18,9,17,52.9,0,4,0,0,1,0,2,3,5,3,2,0,5,5,20,76.1,81.2,71,29.6,33.8,52.9,51.6,33.3,25,50,19.7,5.9,23.5,91.7,23,9,18,50,3,7,42.9,2,2,100,3,6,9,6,1,1,2,2,17,58.3,60.9,9.6,50,38.9,134,9,7,77.8,4,2,50,4,0,0,1,1,0,2,-42.3,4,4,100,7,2,28.6,7,3,42.9,0,2,0,0,4,0,0,5,11,5
Yorkshire Dragons,"A. Lycoudis, C. Johnson, D. Ulph, J. Melke, R. Ani",3,697,7.0,18,7,21,33.3,1,10,10,3,3,100,6,9,15,3,2,1,5,2,20,74.3,70.5,78.1,34.1,30.7,35.7,40.3,42.9,54.5,75,16.5,14.3,47.6,87.9,18,7,18,38.9,1,7,14.3,3,6,50,3,5,8,3,3,0,6,11,23,41.7,43.6,22.5,25,38.9,79.3,4,4,100,7,2,28.6,10,1,10,4,1,0,0,8.6,8,5,62.5,3,1,33.3,7,1,14.3,1,2,0,2,0,4,3,4,2,0
Birmingham Rockets,"E. Donaldson, L. Mcgregor, M. Gayle, O. Jackman, Z. Powell",6,535,0.0,16,6,17,35.3,2,4,50,2,4,50,2,3,5,4,3,0,4,6,20,89.1,89.4,88.9,26.8,27.0,41.2,42.6,66.7,22.2,50,14.9,23.5,23.5,80.3,20,7,17,41.2,1,7,14.3,5,6,83.3,3,7,10,3,1,1,4,6,20,44.1,50.9,16.9,50,41.2,100.9,10,4,40,3,0,0,4,2,50,1,1,1,1,-20.7,8,6,75,2,0,0,7,1,14.3,2,1,0,1,3,4,2,4,11,6
Hemel Storm,"D. Nelson-Henry, D. Parkinson, J. Burnell, S. Newman, V. Eze",3,572,2.5,20,7,17,41.2,3,6,50,3,5,60,3,6,9,6,1,3,5,4,20,87.4,85.4,89.4,28.1,26.8,50,52.1,85.7,27.3,54.5,16.6,29.4,35.3,98.3,31,11,23,47.8,4,5,80,5,5,100,5,8,13,8,3,2,2,5,21,56.5,61.5,7.4,45.5,21.7,145.5,10,4,40,1,0,0,6,3,50,4,1,0,0,-47.2,14,7,50,4,0,0,5,4,80,0,1,0,1,1,7,0,3,13,9
Newcastle Knights,"B. Dean, H. Abdul, J. Thames, M. Jones, M. Matthews",2,490,0.0,31,8,12,66.7,2,3,66.7,13,15,86.7,1,8,9,2,2,0,3,4,20,103,96.9,109.1,24.8,22.0,75,83.3,25,33.3,72.7,12.7,125,25,156.8,16,6,18,33.3,2,12,16.7,2,5,40,3,2,5,3,2,0,6,11,22,38.9,39.6,22.9,27.3,66.7,71.8,6,4,66.7,3,2,66.7,3,2,66.7,0,3,0,0,84.9,4,4,100,2,0,0,12,2,16.7,1,1,0,2,6,9,13,2,0,0
Milton Keynes Breakers,"B. Baker-Mccann, D. Jackson, J. Spencer, L. Gregory, M. New Jr.",4,573,0.0,23,9,20,45,4,6,66.7,1,1,100,4,11,15,5,1,0,4,5,20,83.5,82.2,84.8,29.2,28.3,55,56.3,55.6,57.1,84.6,13.6,5,30,117.2,20,7,18,38.9,1,5,20,5,7,71.4,2,3,5,6,3,2,2,2,20,41.7,47.4,8.7,15.4,27.8,98.8,10,4,40,3,0,0,6,4,66.7,2,2,0,0,18.4,7,5,71.4,5,1,20,5,1,20,1,1,0,0,2,5,0,4,5,5
Newcastle Knights,"B. Dean, F. Cork, H. Abdul, J. Thames, M. Matthews",2,682,0.3,25,11,18,61.1,1,3,33.3,2,7,28.6,4,8,12,8,2,0,4,4,20,78,71.2,84.7,33.7,28.3,63.9,59.3,72.7,40,88.9,12.1,38.9,16.7,123.5,22,8,19,42.1,0,8,0,6,7,85.7,1,6,7,6,4,1,4,6,24,42.1,49.8,15.3,11.1,42.1,91.4,10,8,80,5,2,40,3,1,33.3,2,2,1,0,32.2,6,5,83.3,5,3,60,8,0,0,1,3,0,0,4,10,5,0,13,8
Worthing Thunder,"B. Adeluola, D. Evans, E. Maynard, J. Lashley, M. Bryan-Amaning",2,554,5.2,14,7,16,43.8,0,4,0,0,0,0,0,5,5,2,2,1,5,4,20,85,87.3,82.7,27.5,29.0,43.8,43.8,28.6,0,83.3,21.7,0,25,69.4,28,11,18,61.1,4,7,57.1,2,2,100,1,9,10,8,2,1,2,1,19,72.2,74.2,9.6,16.7,38.9,146.7,8,5,62.5,4,2,50,4,0,0,0,3,0,1,-77.3,11,7,63.6,0,0,0,7,4,57.1,2,0,0,0,0,4,2,5,16,2
Birmingham Rockets,"L. Mcgregor, L. Okosieme, M. Gayle, O. Jackman, R. Blain",4,724,1.6,20,8,17,47.1,1,6,16.7,3,6,50,4,6,10,6,2,2,5,2,20,69.1,65.7,72.4,36.5,33.1,50,50.9,75,44.4,60,16.3,35.3,35.3,100.9,28,10,22,45.5,5,13,38.5,3,4,75,4,5,9,7,3,1,3,5,22,56.8,58.9,11.2,40,59.1,128.1,10,7,70,1,0,0,6,1,16.7,1,4,0,0,-27.2,5,2,40,4,3,75,13,5,38.5,1,2,0,0,11,2,5,7,6,7
Milton Keynes Breakers,"B. Baker-Mccann, B. Freckleton, C. Thompson, J. Spencer, M. New Jr.",3,574,0.0,28,11,22,50,5,11,45.5,1,1,100,2,3,5,6,3,0,0,5,20,84.2,82,86.4,29.3,27.8,61.4,62.4,54.5,20,75,0,4.5,50,142.7,23,7,11,63.6,3,5,60,6,8,75,1,8,9,6,0,1,8,4,21,77.3,79.2,35.5,25,45.5,111.3,10,6,60,1,0,0,11,5,45.5,0,0,0,0,31.4,4,4,100,2,0,0,5,3,60,0,6,0,2,4,2,11,0,11,2
Loughborough Riders,"D. Hadley, J. Campbell, J. Cook, T. Akinsuku, V. Ndoukou",2,674,4.9,25,10,18,55.6,3,5,60,2,3,66.7,0,7,7,7,1,1,2,7,20,67,72.9,61.1,32.9,39.3,63.9,64.7,70,0,53.8,7.1,16.7,27.8,122.1,19,8,21,38.1,1,5,20,2,2,100,6,8,14,2,1,1,2,2,17,40.5,43.4,8.4,46.2,23.8,110.7,10,6,60,3,1,33.3,5,3,60,1,0,0,1,11.5,12,5,41.7,4,2,50,5,1,20,1,1,1,0,0,11,2,2,2,0
Essex Rebels,"A. Idiata-Mendez, B. Winter, D. Johnson-Thompson, R. Udeh, T. Child",2,594,7.1,23,8,18,44.4,3,6,50,4,5,80,3,8,11,5,2,2,4,6,20,81.6,82.2,81,29.2,29.6,52.8,56.9,62.5,37.5,72.7,13.7,27.8,33.3,113,19,9,19,47.4,1,6,16.7,0,2,0,3,5,8,5,4,2,4,4,20,50,47.8,16.8,27.3,31.6,94.8,12,5,41.7,0,0,0,6,3,50,4,0,0,0,18.2,13,8,61.5,0,0,0,6,1,16.7,2,1,0,1,6,5,7,2,8,6
Reading Rockets,"M. Bryant, S. Chamberlain, V. Olarerin, Y. Salih, Z. Poorman",3,745,0.0,25,10,23,43.5,5,12,41.7,0,0,0,4,7,11,6,3,1,2,3,20,69.4,64.9,73.9,37.0,32.5,54.3,54.3,60,30.8,77.8,6.5,0,52.2,124,27,11,22,50,3,11,27.3,2,2,100,2,9,11,4,2,0,3,2,23,56.8,59,11.6,22.2,50,117.8,6,3,50,5,2,40,12,5,41.7,1,1,0,0,6.2,10,7,70,1,1,100,11,3,27.3,2,1,1,0,3,5,3,2,7,4
London Cavaliers,"D. Braster, J. Manning, J. Richards, M. Beasley, M. Collins",3,647,0.0,20,9,17,52.9,1,2,50,1,3,33.3,3,6,9,2,2,0,4,2,19,68,68.8,67.2,34.9,35.7,55.9,54.6,22.2,30,60,16.4,17.6,11.8,107.8,17,8,19,42.1,0,7,0,1,2,50,4,7,11,8,3,0,3,4,18,42.1,42.8,13.1,40,36.8,93.8,8,4,50,7,4,57.1,2,1,50,3,1,0,0,14,10,7,70,2,1,50,7,0,0,1,2,0,0,4,2,4,4,6,3
Hemel Storm,"B. Inger, D. Nelson-Henry, S. Newman, T. Johnson, V. Eze",3,431,0.0,15,4,12,33.3,0,6,0,7,8,87.5,1,6,7,5,4,0,5,3,19,101.1,104.3,97.9,23.0,24.5,33.3,48.3,125,12.5,85.7,19.6,66.7,50,80,16,7,14,50,0,3,0,2,3,66.7,1,7,8,3,4,0,4,5,18,50,52.2,20.7,14.3,21.4,91,5,3,60,1,1,100,6,0,0,2,3,0,0,-10.9,6,6,100,5,1,20,3,0,0,3,1,0,0,2,9,8,2,8,6
London Cavaliers,"A. Roberts, D. Ainembabazi, D. Braster, J. Richards, M. Beasley",5,578,0.0,12,5,12,41.7,0,5,0,2,2,100,1,5,6,2,1,0,8,5,19,87.6,79.2,96,30.3,25.0,41.7,46.6,40,14.3,71.4,35,16.7,41.7,62.9,28,10,20,50,2,8,25,6,7,85.7,2,6,8,5,5,0,3,3,23,55,60.7,11.5,28.6,40,121.1,6,5,83.3,1,0,0,5,0,0,1,5,0,1,-58.2,8,6,75,4,2,50,8,2,25,1,1,0,1,0,4,4,4,8,13
Hemel Storm,"B. Inger, M. Norman, S. Newman, T. Johnson, V. Eze",4,504,2.5,21,7,13,53.8,1,5,20,6,7,85.7,0,5,5,4,1,1,4,4,19,86.8,91.8,81.7,26.1,29.4,57.7,65.3,57.1,0,50,16.6,53.8,38.5,108.9,28,11,21,52.4,5,7,71.4,1,2,50,5,6,11,6,3,0,1,3,17,64.3,64,4.4,50,33.3,163.1,6,5,83.3,2,1,50,5,1,20,3,1,0,0,-54.2,14,6,42.9,0,0,0,7,5,71.4,1,0,0,0,0,9,2,5,7,5
Nottingham Hoods,"E. Bailey, M. Sokoli, S. Akano, T. Walker, T. Williams",1,521,8.7,11,4,12,33.3,1,5,20,2,2,100,0,7,7,1,1,0,7,7,19,83.5,87.9,79.1,27.3,30.4,37.5,42.7,25,0,63.6,33.5,16.7,41.7,57.6,17,7,18,38.9,2,10,20,1,2,50,4,5,9,4,3,1,3,2,17,44.4,45,13.7,36.4,55.6,99,5,3,60,2,0,0,5,1,20,3,1,0,2,-41.4,6,4,66.7,2,1,50,10,2,20,1,0,0,1,2,2,2,4,8,5
Bristol Flyers II,"G. Landolfi, J. Craggs, M. Dinnall, R. Price, T. Browne",2,537,0.0,15,6,14,42.9,3,8,37.5,0,2,0,1,5,6,4,2,1,6,2,19,80.7,85.3,76.2,28.1,31.5,53.6,50.4,66.7,11.1,62.5,24.1,14.3,57.1,78.6,16,6,15,40,1,5,20,3,4,75,3,8,11,2,5,1,4,3,17,43.3,47.7,19.3,37.5,33.3,93.8,5,3,60,1,0,0,8,3,37.5,5,1,1,0,-15.2,9,5,55.6,1,0,0,5,1,20,1,2,1,4,0,4,7,2,4,4
Derby Trailblazers,"C. Brown, C. Burr, C. Washington, R. Marsden, R. May-Thompson",4,601,0.0,17,7,19,36.8,3,6,50,0,0,0,1,6,7,6,1,1,2,10,19,79.1,76.7,81.6,31.3,29.4,44.7,44.7,85.7,9.1,75,7.4,0,31.6,88.5,25,7,16,43.8,3,9,33.3,8,12,66.7,2,10,12,5,1,2,2,1,20,53.1,58.7,8.6,25,56.2,122.4,10,4,40,3,0,0,6,3,50,2,0,0,0,-33.8,6,4,66.7,1,0,0,9,3,33.3,2,0,0,0,0,5,3,5,4,0
