Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
ALBA BERLIN,"Roberts J., Hermannsson M., Bean J., Griesel S., Delow M., Mattisseck J.","ALBA BERLIN|13,15,34,5,6,9",1,0.3,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,113.6,-113.6,0.0,-1
MHP RIESEN Ludwigsburg,"Buchanan T., Tischler B., Dongmo Temoka M., Skuja T., Hughes E.","MHP RIESEN Ludwigsburg|2,24,39,5,7",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1.0,0.0,250.0,-250.0,0.0,-5
SKYLINERS,"LeDee J., Caisin R., Pape T., Alleyne N., Christmas W.","SKYLINERS|13,16,19,4,8",2,0.3,20.0,4,0,0,0,0,0,0,4,4,100.0,0,0,0,1,0,0,0,0,0,1.8,227.3,0.0,227.3,12.0,4
BMA365 Bamberg Baskets,"Petkovic A., Watson I., Williams C., Döntgens F., Demonia D.","BMA365 Bamberg Baskets|15,2,24,7,8",1,0.3,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,100.0,-100.0,0.0,-3
VET-CONCEPT Gladiators Trier,"Roland J., Adekunle N., Zirbes M., Guillozet C., Hollersbacher M.","VET-CONCEPT Gladiators Trier|15,22,33,4,9",1,0.3,20.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,1,0,0,0,0,0,0.9,227.3,0.0,227.3,6.0,2
MLP Academics Heidelberg,"Horne D., Keßen M., Seric M., Reed II E., Zipser P.","MLP Academics Heidelberg|0,15,21,43,9",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,300.0,-300.0,0.0,-3
Telekom Baskets Bonn,"Jostmann M., Aminu J., Cooks Z., Heckmann P., Garrett Jr. J.","Telekom Baskets Bonn|12,21,3,33,4",1,0.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,150.0,-150.0,0.0,-3
Science City Jena,"Braxton JR K., Bohannon N., Krause K., Carter C., Biel D., Lang J.","Science City Jena|13,15,36,5,77,9",1,0.3,20.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Veolia Towers Hamburg,"Breunig M., Ogbe K., Maronka Z., Grey J.","Veolia Towers Hamburg|13,25,5,8",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,200.0,-200.0,0.0,-2
Veolia Towers Hamburg,"Ogbe K., Maronka Z., Perrin Z., Grey J.","Veolia Towers Hamburg|25,5,52,8",1,0.3,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.1,0.0,227.3,-227.3,0.0,-2
