Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Borås Basket,"KJ Jenkins, Justin Vander Baan, William Guténius, Fredrik Andersson, Andreas Person","Borås Basket|0,18,6,8,9",8,Fredrik Andersson,18,Justin Vander Baan,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|0,1,2,23,66",0,KJ Jenkins,23,AJ Clayton,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|1,18,2,23,66",18,Justin Vander Baan,2,Oskar Palmquist,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|0,1,2,23,66",1,Ali Sow,66,John Brändmark,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Tobias Sjöberg, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,15,3,6,7",7,Gustav Hansson,6,Daniel Hansson,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Tobias Sjöberg, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,15,3,6,7",7,Gustav Hansson,13,Harry Hassler,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, William Guténius, John Brändmark, Fredrik Andersson","Borås Basket|1,18,6,66,8",6,William Guténius,18,Justin Vander Baan,1,3,1,0,1,1.0,3.0
BC Luleå,"Felix Broström, Robert Carpenter, Caleb McGill, Daniel Hansson, Gustav Hansson","BC Luleå|17,21,24,6,7",7,Gustav Hansson,6,Daniel Hansson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Michael Marsh","Jämtland Basket|0,22,25,3,5",0,Keaston Willis,3,Adam Johansson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Michael Marsh","Jämtland Basket|0,22,25,3,5",0,Keaston Willis,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Michael Christmas, Adam Johansson","Jämtland Basket|0,13,22,25,3",25,Michael Christmas,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Henrik Jädersten, Lukas Friberg, Hugo Tidare, Melker Delryd","Uppsala Basket|1,3,5,6,8",1,Vilhelm Bodingh,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Åke Swahn, Lukas Friberg, Hugo Tidare, Melker Delryd","Uppsala Basket|1,17,5,6,8",8,Melker Delryd,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Åke Swahn, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|1,17,4,5,6",4,Peter Stümer,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Adam Johansson, Michael Marsh, Erik Persson","Jämtland Basket|0,13,3,5,9",0,Keaston Willis,9,Erik Persson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Max Andersson, Henrik Jädersten, Peter Stümer, Hugo Tidare, Melker Delryd","Uppsala Basket|2,3,4,6,8",2,Max Andersson,4,Peter Stümer,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Max Andersson, Peter Stümer, Hugo Tidare, Melker Delryd","Uppsala Basket|1,2,4,6,8",2,Max Andersson,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Michael Christmas, Adam Johansson","Jämtland Basket|0,13,22,25,3",22,Denzel George,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Olle Stümer, Henrik Jädersten, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|27,3,4,5,6",3,Henrik Jädersten,4,Peter Stümer,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Olle Stümer, Henrik Jädersten, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|27,3,4,5,6",4,Peter Stümer,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Denzel George, Michael Christmas, Adam Johansson, Michael Marsh, Erik Persson","Jämtland Basket|22,25,3,5,9",5,Michael Marsh,9,Erik Persson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Olle Stümer, Peter Stümer, Melker Delryd","Uppsala Basket|13,17,27,4,8",17,Åke Swahn,13,Niklas Larsson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Kaspar Mårtenson, Lukas Friberg, Hugo Tidare, Melker Delryd","Uppsala Basket|13,21,5,6,8",13,Niklas Larsson,5,Lukas Friberg,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Michael Christmas, Adam Johansson, Michael Marsh","Jämtland Basket|0,13,25,3,5",5,Michael Marsh,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Glenn Stuart Morison, Emanuel Lundmark","Umeå Basket|12,17,2,62,7",12,William Christopher Dunston Jr,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Eric Kibi, Alan Zekovic, Fabio Bergman Valatabar","Sloga Uppsala|12,13,32,6,9",6,Alan Zekovic,13,Dragan Damjanovic,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Malte Eriksson, Alexander Yemane, Duko Bos, Isak Andersson","Umeå Basket|1,15,17,22,9",9,Isak Andersson,17,Alexander Yemane,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Duko Bos, Glenn Stuart Morison, Emanuel Lundmark","Umeå Basket|1,12,22,62,7",12,William Christopher Dunston Jr,22,Duko Bos,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Markeith Browning II, Eric Kibi, Alan Zekovic","Sloga Uppsala|12,13,3,32,6",13,Dragan Damjanovic,12,Jonathan Ninkingira,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Markeith Browning II, Eric Kibi, Alan Zekovic","Sloga Uppsala|12,13,3,32,6",3,Markeith Browning II,6,Alan Zekovic,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Alexander Yemane, Melker Lindblom, Emanuel Lundmark, Isak Andersson","Umeå Basket|1,17,2,7,9",9,Isak Andersson,7,Emanuel Lundmark,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Alexander Yemane, Glenn Stuart Morison, Isak Andersson","Umeå Basket|1,12,17,62,9",62,Glenn Stuart Morison,1,Isac Åhnstrand,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, Alexander Yemane, Melker Lindblom, Glenn Stuart Morison","Umeå Basket|1,11,17,2,62",1,Isac Åhnstrand,11,Adam Rask,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, Alexander Yemane, Melker Lindblom, Glenn Stuart Morison","Umeå Basket|1,11,17,2,62",62,Glenn Stuart Morison,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Richie Springs, Milutin Vujicic, Markeith Browning II","Sloga Uppsala|12,13,2,27,3",13,Dragan Damjanovic,12,Jonathan Ninkingira,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Malte Eriksson, Alexander Yemane, Melker Lindblom","Umeå Basket|11,12,15,17,2",12,William Christopher Dunston Jr,11,Adam Rask,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Richie Springs, Markeith Browning II, Eric Kibi, Alan Zekovic","Sloga Uppsala|12,2,3,32,6",2,Richie Springs,3,Markeith Browning II,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Adam Johansson, Samari Curtis, Erik Persson","Jämtland Basket|0,13,3,41,9",3,Adam Johansson,9,Erik Persson,1,3,1,0,1,1.0,3.0
BC Luleå,"Tobias Sjöberg, Felix Broström, Caleb McGill, Gustav Hansson","BC Luleå|15,17,24,7",7,Gustav Hansson,6,Daniel Hansson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Samari Curtis, Michael Marsh","Jämtland Basket|0,22,25,41,5",41,Samari Curtis,25,Michael Christmas,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Robert Carpenter, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,21,3,6,7",13,Harry Hassler,6,Daniel Hansson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires, Oliver Gehrke","Södertälje BBK|10,12,3,30,31",30,Nicholas Spires,3,Ibrahim Magassa,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Ibrahim Magassa, Nicholas Spires, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|10,3,30,31,6",None,Player None,6,Lukas Novakovic,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Justin Vander Baan, AJ Clayton, Fredrik Andersson, Andreas Person","Borås Basket|0,18,23,8,9",9,Andreas Person,23,AJ Clayton,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mattias Herlitz, Ibrahim Magassa, Nicholas Spires, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|12,3,30,31,6",12,Mattias Herlitz,3,Ibrahim Magassa,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Ibrahim Magassa, Nicholas Spires, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|10,3,30,31,6",None,Player None,30,Nicholas Spires,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, William Guténius, Fredrik Andersson","Borås Basket|0,2,23,6,8",23,AJ Clayton,6,William Guténius,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires, Oliver Gehrke","Södertälje BBK|10,12,3,30,31",None,Player None,3,Ibrahim Magassa,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Åke Swahn, Max Andersson, Henrik Jädersten, Lukas Friberg, Melker Delryd","Uppsala Basket|17,2,3,5,8",2,Max Andersson,3,Henrik Jädersten,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Dallion Johnson, Sebastian Forsling, Zach Harvey","Norrköping Dolphins|0,15,23,25,88",15,Pierre Hampton,88,Zach Harvey,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Hugo Bergström, Ben Middlebrooks, Ryker Cisarik, Zach Harvey, Nathan Dawit","Norrköping Dolphins|21,34,5,88,94",88,Zach Harvey,94,Nathan Dawit,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Olle Stümer, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|13,27,3,4,8",4,Peter Stümer,13,Niklas Larsson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Max Andersson, Hugo Tidare, Melker Delryd","Uppsala Basket|13,17,2,6,8",2,Max Andersson,13,Niklas Larsson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Max Andersson, Kaspar Mårtenson, Lukas Friberg, Melker Delryd","Uppsala Basket|13,2,21,5,8",5,Lukas Friberg,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, Hugo Bergström, Dallion Johnson, Ben Middlebrooks, Zach Harvey","Norrköping Dolphins|15,21,23,34,88",21,Hugo Bergström,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Ben Middlebrooks, Zach Harvey, Nathan Dawit","Norrköping Dolphins|0,15,34,88,94",15,Pierre Hampton,34,Ben Middlebrooks,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Kaspar Mårtenson, Olle Stümer, Lukas Friberg, Melker Delryd","Uppsala Basket|13,21,27,5,8",5,Lukas Friberg,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Åke Swahn, Max Andersson, Peter Stümer, Hugo Tidare, Melker Delryd","Uppsala Basket|17,2,4,6,8",4,Peter Stümer,17,Åke Swahn,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Dallion Johnson, Sebastian Forsling, Ryker Cisarik","Norrköping Dolphins|0,15,23,25,5",0,Tim Schüberg,15,Pierre Hampton,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Olle Stümer, Henrik Jädersten, Marcus Stålberg, Hugo Tidare","Uppsala Basket|13,27,3,32,6",6,Hugo Tidare,3,Henrik Jädersten,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Olle Stümer, Henrik Jädersten, Marcus Stålberg","Uppsala Basket|13,17,27,3,32",13,Niklas Larsson,3,Henrik Jädersten,1,3,1,0,1,1.0,3.0
Köping Stars,"Rickard Rietz, ASA Nathaniel Williams, Dragos Andrei Diculescu, Lawrence Townsend III, Romeo Myrthil","Köping Stars|11,3,31,4,7",11,Rickard Rietz,7,Romeo Myrthil,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Melker Lindblom, Duko Bos, Emanuel Lundmark","Umeå Basket|11,12,2,22,7",12,William Christopher Dunston Jr,11,Adam Rask,1,3,1,0,1,1.0,3.0
Köping Stars,"Rickard Rietz, John Pålsson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|11,2,31,5,7",7,Romeo Myrthil,31,Dragos Andrei Diculescu,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Glenn Stuart Morison, Isak Andersson","Umeå Basket|12,17,2,62,9",62,Glenn Stuart Morison,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Köping Stars,"ASA Nathaniel Williams, Dragos Andrei Diculescu, Lawrence Townsend III, Sekou Sylla, Romeo Myrthil","Köping Stars|3,31,4,5,7",7,Romeo Myrthil,31,Dragos Andrei Diculescu,1,3,1,0,1,1.0,3.0
Köping Stars,"Adam Tafra, Tim Jonsson, Lawrence Townsend III, Oliver Cupan, Romeo Myrthil","Köping Stars|1,12,4,6,7",1,Adam Tafra,7,Romeo Myrthil,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Melker Lindblom, Glenn Stuart Morison, Emanuel Lundmark, Isak Andersson","Umeå Basket|12,2,62,7,9",2,Melker Lindblom,9,Isak Andersson,1,3,1,0,1,1.0,3.0
Köping Stars,"Adam Tafra, John Pålsson, Dragos Andrei Diculescu, Lawrence Townsend III, Romeo Myrthil","Köping Stars|1,2,31,4,7",4,Lawrence Townsend III,2,John Pålsson,1,3,1,0,1,1.0,3.0
Umeå Basket,"Alexander Yemane, Melker Lindblom, Glenn Stuart Morison, Emanuel Lundmark, Isak Andersson","Umeå Basket|17,2,62,7,9",62,Glenn Stuart Morison,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Köping Stars,"Tim Jonsson, Dragos Andrei Diculescu, Lawrence Townsend III, Sekou Sylla, Romeo Myrthil","Köping Stars|12,31,4,5,7",7,Romeo Myrthil,31,Dragos Andrei Diculescu,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jonathan Peleg, Anes Zekovic, Alexander Karras","Högsbo Basket|0,22,26,6,7",22,Tony Vitali,7,Alexander Karras,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Steven Strong Jr, Dartaye Ruffin, Anton Johansson, Emmanuel Kuac","Nässjö Basket|1,2,21,4,6",1,Mirko Djeric,4,Anton Johansson,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Steven Strong Jr, Dartaye Ruffin, Anton Johansson, Emmanuel Kuac","Nässjö Basket|1,2,21,4,6",21,Dartaye Ruffin,2,Steven Strong Jr,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jonathan Peleg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,22,26,6,9",22,Tony Vitali,6,Anes Zekovic,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jonathan Peleg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,22,26,6,9",22,Tony Vitali,26,Jonathan Peleg,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Tony Vitali, Jesper Hallberg, Anes Zekovic","Högsbo Basket|0,1,22,5,6",1,Isaiah Hill,6,Anes Zekovic,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Abdou Medjedoub, Steven Strong Jr, Anton Lindqvist","Nässjö Basket|1,11,17,2,20",17,Abdou Medjedoub,1,Mirko Djeric,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Mario Drazic, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,1,11,6,9",11,Mario Drazic,1,Isaiah Hill,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Michael Christmas, Adam Johansson, Samari Curtis, Michael Marsh","Jämtland Basket|0,25,3,41,5",41,Samari Curtis,3,Adam Johansson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Adam Johansson, Samari Curtis, Michael Marsh","Jämtland Basket|13,22,3,41,5",3,Adam Johansson,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Yoel Weldegergis, Denzel George, Michael Christmas, Adam Johansson","Jämtland Basket|0,11,22,25,3",25,Michael Christmas,22,Denzel George,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Richie Springs, Milutin Vujicic, Markeith Browning II, Eric Kibi, Fabio Bergman Valatabar","Sloga Uppsala|2,27,3,32,9",3,Markeith Browning II,27,Milutin Vujicic,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Denzel George, Michael Christmas, Samari Curtis, Michael Marsh, Erik Persson","Jämtland Basket|22,25,41,5,9",22,Denzel George,9,Erik Persson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Yoel Weldegergis, André Jonsson Lorentsson, Michael Christmas, Adam Johansson","Jämtland Basket|0,11,13,25,3",3,Adam Johansson,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Yoel Weldegergis, André Jonsson Lorentsson, Denzel George, Adam Johansson, Samari Curtis","Jämtland Basket|11,13,22,3,41",41,Samari Curtis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Hugo Waldeck, André Jonsson Lorentsson, Denzel George, Michael Christmas, Samari Curtis","Jämtland Basket|12,13,22,25,41",41,Samari Curtis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Yoel Weldegergis, André Jonsson Lorentsson, Michael Christmas, Samari Curtis","Jämtland Basket|0,11,13,25,41",11,Yoel Weldegergis,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Yoel Weldegergis, Denzel George, Michael Christmas, Samari Curtis","Jämtland Basket|0,11,22,25,41",41,Samari Curtis,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Hugo Waldeck, André Jonsson Lorentsson, Jonatan Boberg, Denzel George, Adam Johansson","Jämtland Basket|12,13,2,22,3",3,Adam Johansson,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, John Brändmark, Fredrik Andersson","Borås Basket|0,2,23,66,8",8,Fredrik Andersson,23,AJ Clayton,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, John Brändmark, Fredrik Andersson","Borås Basket|0,2,23,66,8",66,John Brändmark,2,Oskar Palmquist,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, John Brändmark, Fredrik Andersson","Borås Basket|0,2,23,66,8",0,KJ Jenkins,8,Fredrik Andersson,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jonathan Peleg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,22,26,6,9",0,Charles Barton,22,Tony Vitali,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius, Andreas Person","Borås Basket|1,18,2,6,9",18,Justin Vander Baan,9,Andreas Person,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Tony Vitali, Jesper Hallberg, Jan Tratnik","Högsbo Basket|0,1,22,5,9",6,Anes Zekovic,5,Jesper Hallberg,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius, Andreas Person","Borås Basket|1,18,2,6,9",9,Andreas Person,1,Ali Sow,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Max Andersson, Kaspar Mårtenson, Hugo Tidare, Melker Delryd","Uppsala Basket|1,2,21,6,8",2,Max Andersson,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Steven Strong Jr, Anton Lindqvist, Dartaye Ruffin, Anton Johansson, Emmanuel Kuac","Nässjö Basket|2,20,21,4,6",6,Emmanuel Kuac,4,Anton Johansson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Åke Swahn, Max Andersson, Hugo Tidare, Melker Delryd","Uppsala Basket|1,17,2,6,8",2,Max Andersson,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Steven Strong Jr, Anton Lindqvist, Dartaye Ruffin, Anton Johansson, Emmanuel Kuac","Nässjö Basket|2,20,21,4,6",21,Dartaye Ruffin,20,Anton Lindqvist,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Henrik Jädersten, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|13,3,4,5,6",3,Henrik Jädersten,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Henrik Jädersten, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|13,3,4,5,6",5,Lukas Friberg,6,Hugo Tidare,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Kaspar Mårtenson, Peter Stümer, Lukas Friberg, Hugo Tidare","Uppsala Basket|13,21,4,5,6",21,Kaspar Mårtenson,5,Lukas Friberg,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Henrik Jädersten, Peter Stümer, Hugo Tidare, Melker Delryd","Uppsala Basket|13,3,4,6,8",13,Niklas Larsson,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|13,17,3,4,8",4,Peter Stümer,13,Niklas Larsson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires, Lukas Novakovic","Södertälje BBK|10,12,3,30,6",12,Mattias Herlitz,6,Lukas Novakovic,1,3,1,0,1,1.0,3.0
Köping Stars,"Adam Tafra, Tim Jonsson, Lawrence Townsend III, Sekou Sylla, Romeo Myrthil","Köping Stars|1,12,4,5,7",1,Adam Tafra,12,Tim Jonsson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Zaccharie Mortant, Ayanfeoluwa Amoran, Ibrahim Magassa, Nicholas Spires, Lukas Novakovic","Södertälje BBK|1,11,3,30,6",6,Lukas Novakovic,30,Nicholas Spires,1,3,1,0,1,1.0,3.0
Köping Stars,"Adam Tafra, John Pålsson, ASA Nathaniel Williams, Lawrence Townsend III, Sekou Sylla","Köping Stars|1,2,3,4,5",5,Sekou Sylla,3,ASA Nathaniel Williams,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Jake O´Neil, Mattias Herlitz, Nicholas Spires, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|10,12,30,31,6",12,Mattias Herlitz,30,Nicholas Spires,1,3,1,0,1,1.0,3.0
Köping Stars,"Rickard Rietz, Tim Jonsson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|11,12,31,5,7",5,Sekou Sylla,12,Tim Jonsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Michael Marsh","Jämtland Basket|0,22,25,3,5",5,Michael Marsh,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Dallion Johnson, Ben Middlebrooks, Zach Harvey","Norrköping Dolphins|0,15,23,34,88",0,Tim Schüberg,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Dallion Johnson, Ben Middlebrooks, Zach Harvey","Norrköping Dolphins|0,15,23,34,88",15,Pierre Hampton,88,Zach Harvey,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Samari Curtis, Michael Marsh, Erik Persson","Jämtland Basket|13,22,41,5,9",9,Erik Persson,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Michael Christmas, Samari Curtis, Erik Persson","Jämtland Basket|0,13,25,41,9",41,Samari Curtis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Michael Marsh","Jämtland Basket|0,22,25,3,5",5,Michael Marsh,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Ben Middlebrooks, Ryker Cisarik, Zach Harvey, Nathan Dawit","Norrköping Dolphins|0,34,5,88,94",0,Tim Schüberg,5,Ryker Cisarik,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Michael Christmas, Adam Johansson, Erik Persson","Jämtland Basket|13,22,25,3,9",22,Denzel George,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Michael Christmas, Adam Johansson, Erik Persson","Jämtland Basket|13,22,25,3,9",3,Adam Johansson,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Michael Christmas, Samari Curtis, Erik Persson","Jämtland Basket|0,13,25,41,9",25,Michael Christmas,9,Erik Persson,1,3,1,0,1,1.0,3.0
