# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 423
# Qualified players exported: 290
# Total stints used: 11628
# Garbage time stints excluded: 412
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Hertener Löwen,11,Christian Matthew Hinckson,913,-0.08,0.8,0.73
TSV Neustadt temps Shooters,2,Aimé Olma,1387,0.26,0.32,0.57
Dresden Titans,55,Georg Kupke,478,-0.61,1.14,0.53
RASTA Vechta II,24,Roy Krupnikas,1144,-1.25,1.77,0.52
Porsche BBA Ludwigsburg,11,Yohann Tchouaffe,676,0.58,-0.07,0.5
CATL Basketball Löwen,1,Michael Tyrone Mitchell Jr.,942,-1.08,1.56,0.48
TKS 49ers,8,Yannick Hildebrandt,539,1.53,-1.07,0.47
LOK BERNAU,0,Anthony Watkins,1124,-0.66,1.13,0.47
BBC Coburg,6,Erik Neunhoeffer,554,0.46,-0.01,0.45
Ahorn Camp Baskets,3,Dennis Diala,1063,-0.37,0.82,0.45
VR-Bank Würzburg Baskets Akademie,32,David Gerhard,1032,2.32,-1.89,0.43
TKS 49ers,20,Jannes Hundt,460,-0.72,1.09,0.37
Hertener Löwen,14,Tarik Jakupovic,420,0.42,-0.06,0.35
CATL Basketball Löwen,8,Musa Abra,1070,-0.51,0.83,0.32
EN BASKETS Schwelm,8,Robert Peter Merz,870,1.46,-1.15,0.3
BG Hessing Leitershofen,7,Emmanuel Timothy Womala,742,0.84,-0.55,0.29
BSW Sixers,10,Toby Okwuokei,1537,0.62,-0.39,0.23
Seawolves Academy,5,Jussi Knorr,367,0.58,-0.4,0.18
Iserlohn Kangaroos,3,Sadiq Ajagbe,794,-1.22,1.38,0.17
Seawolves Academy,4,Svante Schmundt,872,-0.67,0.84,0.16
SKYLINERS Juniors,14,Dusan Nikolic,657,0.42,-0.29,0.14
FC Bayern Basketball II,17,Kilian Maurice Fischer,561,-1.72,1.85,0.14
Dresden Titans,10,Samuel Leonard Schally,317,-1.32,1.45,0.13
ETB Miners,11,Gabriel Jung,1098,-3.17,3.3,0.13
Porsche BBA Ludwigsburg,17,Julis Baumer,712,-0.9,1.01,0.11
SC Rist Wedel,11,Al-Fayed Alegbe-Issifou,741,0.54,-0.44,0.1
ETB Miners,25,Leon Kalinic,690,-1.07,1.16,0.09
TV Langen,63,Leon Fertig,289,0.75,-0.74,0.01
SC Rist Wedel,10,Nelson Jamal Martin,803,-1.13,1.11,-0.02
Hertener Löwen,20,Dario Fiorentino,1139,-1.7,1.65,-0.05
BG Hessing Leitershofen,15,Jannik Westermeir,1151,-0.16,0.12,-0.05
OrangeAcademy,6,Felix Kiehlneker,255,0.3,-0.35,-0.05
SKYLINERS Juniors,7,Joscha Zentgraf,622,-0.49,0.42,-0.08
TV Langen,5,Niklas Pons,1314,-0.13,0.03,-0.11
TV Langen,9,Henk Droste,1170,0.82,-0.93,-0.11
TSV Neustadt temps Shooters,8,Leonard Toshio Musahl,481,0.96,-1.08,-0.12
Dragons Rhöndorf,16,Benjamin Sadikovic,1080,-0.18,0.05,-0.13
TSV Neustadt temps Shooters,64,Max Brackmann,519,-0.45,0.32,-0.13
Baskets Juniors TSG Westerstede,25,Luca Mevius,333,-0.17,0.01,-0.17
BG Hessing Leitershofen,9,Emmanuel Ansah,323,-1.25,1.08,-0.17
TSV Neustadt temps Shooters,4,Amar Licina,810,-0.53,0.28,-0.24
Porsche BBA Ludwigsburg,13,Kenan Youdom,690,-1.94,1.66,-0.28
LOK BERNAU,7,Anton Nufer,751,0.22,-0.5,-0.28
TKS 49ers,18,Leonard Paul Hampl,1012,-4.66,4.26,-0.4
VR-Bank Würzburg Baskets Akademie,8,Eduard Rantz,289,-0.67,0.26,-0.41
BG Hessing Leitershofen,14,Clint Hamann,870,-0.2,-0.22,-0.43
TSV Oberhaching Tropics,5,Philipp Bode,1009,0.91,-1.36,-0.45
SKYLINERS Juniors,13,Ivan Crnjac,642,1.0,-1.46,-0.46
Baskets Juniors TSG Westerstede,17,Ore Ewert,426,-1.56,1.07,-0.5
FC Bayern Basketball II,34,Ágúst Godi Kjartansson,747,1.98,-2.5,-0.51
SKYLINERS Juniors,35,Lukas Smazak,785,0.18,-0.73,-0.55
BBC Coburg,7,Julian Günther,363,-3.55,2.93,-0.61
BSW Sixers,2,Max Nwokedi,415,-0.11,-0.51,-0.62
TSV Oberhaching Tropics,6,Niklas Schüler,852,1.54,-2.17,-0.63
Dresden Titans,2,Scott Edward Stone,939,1.64,-2.28,-0.64
EN BASKETS Schwelm,2,Luka Zajic,857,-1.44,0.74,-0.7
VR-Bank Würzburg Baskets Akademie,23,Marko Petric,1159,-1.34,0.62,-0.72
Baskets Juniors TSG Westerstede,10,Lazar Klaric,339,-2.32,1.59,-0.72
Hertener Löwen,10,Gilbert Kofi Gyamfi,920,-1.99,1.24,-0.75
CATL Basketball Löwen,44,Samuel Elias Nellessen,1029,0.53,-1.41,-0.88
OrangeAcademy,21,Barna Buglyó,318,-1.18,0.3,-0.89
BG Hessing Leitershofen,24,Jason George,334,-0.78,-0.17,-0.95
Baskets Juniors TSG Westerstede,21,Joel Harms,554,-0.89,-0.06,-0.95
SKYLINERS Juniors,10,Alvin Onyia,1073,-0.42,-0.57,-0.98
Dresden Titans,14,Osasere Best Otakho,823,-1.17,0.18,-0.99
RASTA Vechta II,55,Joel Moketo Lungelu,614,-2.01,0.9,-1.11
Seawolves Academy,14,Jonas Zilinskas,1172,-0.13,-0.99,-1.12
TKS 49ers,9,Alexander Schmidt,478,-2.07,0.73,-1.34
TKS 49ers,16,Jenö Pildner,1158,-1.83,0.49,-1.35
FC Bayern Basketball II,23,Desmond Obed Yiamu,860,-1.22,-0.13,-1.35
TSV Oberhaching Tropics,21,Fynn Fischer,871,-0.85,-0.51,-1.36
OrangeAcademy,12,Milo Alexander Murray,319,-3.31,1.95,-1.37
CATL Basketball Löwen,17,Noah Kamdem,1006,0.27,-1.65,-1.38
TV Langen,20,Drago Crnjac,1038,2.43,-3.85,-1.42
OrangeAcademy,0,Namori Omog,888,1.38,-2.83,-1.45
RASTA Vechta II,17,Etinosasere Armstrong Ehioghae,339,-1.88,0.43,-1.45
Ahorn Camp Baskets,28,David Aichele,837,-1.34,-0.12,-1.47
Dresden Titans,8,Leo Alban,295,-2.2,0.72,-1.48
Porsche BBA Ludwigsburg,7,Marko Masic,892,-1.43,-0.06,-1.49
TKS 49ers,6,Lukas Daniel Wagner,987,-1.32,-0.24,-1.56
SV Fellbach Flashers,4,Mateus Rodrigues Rocha,1030,-0.37,-1.2,-1.57
BSW Sixers,77,Paul Manuel Raabe,363,-3.28,1.71,-1.57
VR-Bank Würzburg Baskets Akademie,14,Paul Plato,755,-0.5,-1.07,-1.57
VR-Bank Würzburg Baskets Akademie,13,Christoph Philipps,328,-1.5,-0.11,-1.61
LOK BERNAU,22,Nevio Bennefeld,554,-0.91,-0.71,-1.62
BBC Coburg,38,Finn Döntgens,355,-0.14,-1.5,-1.64
LOK BERNAU,11,Richard Schmitt,550,-1.6,-0.06,-1.66
Porsche BBA Ludwigsburg,14,David Engelhart,616,-2.12,0.45,-1.68
Dragons Rhöndorf,15,Jorge Mejias Sanchez,1061,2.63,-4.33,-1.7
Hertener Löwen,22,Faton Jetullahi,1131,-0.91,-0.79,-1.7
Dragons Rhöndorf,8,Kenan Reinhart,1207,-1.88,0.14,-1.74
BSW Sixers,12,Emanuel Ozike,1069,-3.11,1.37,-1.74
Ahorn Camp Baskets,14,Oluwadamilola Ade-Eri,653,0.06,-1.82,-1.76
TKS 49ers,7,Carlo Meyer,904,-1.5,-0.27,-1.78
Hertener Löwen,21,Tim Elkenhans,535,-2.83,1.04,-1.78
VR-Bank Würzburg Baskets Akademie,10,David Pisic,568,-1.09,-0.7,-1.79
SKYLINERS Juniors,16,Marvin Esser,276,-1.67,-0.13,-1.8
BSW Sixers,13,Paul Schwabe,335,-1.02,-0.79,-1.81
CATL Basketball Löwen,3,Léonar Fliege,325,-2.09,0.28,-1.81
BSW Sixers,4,Ilias Amin,1215,0.44,-2.27,-1.83
FC Bayern Basketball II,1,Niko Jerkic,351,-1.08,-0.76,-1.83
EN BASKETS Schwelm,16,Erik Nyberg,1081,-1.39,-0.49,-1.88
TSV Oberhaching Tropics,4,Frederik Müller,1257,-0.37,-1.56,-1.92
CATL Basketball Löwen,22,Luke-Johan Kiraly,255,-1.0,-0.95,-1.95
RASTA Vechta II,5,Djairo Bernardina,299,-3.01,1.01,-2.0
ETB Miners,32,Reik Simon Gäbler,434,-2.35,0.34,-2.0
TV Langen,4,Jacob Kumal Washington,1187,0.21,-2.23,-2.01
CATL Basketball Löwen,9,Paul Albrecht,1264,-1.02,-1.03,-2.05
RASTA Vechta II,3,Tristan Gutersohn,660,-0.21,-1.84,-2.05
OrangeAcademy,17,Tobias Rainer Holbach,498,-1.43,-0.64,-2.06
SC Rist Wedel,12,Jayden Estrus Jr. Fatnassi,579,-1.76,-0.31,-2.06
TKS 49ers,22,Joshua Lübken,828,-1.34,-0.83,-2.18
FC Bayern Basketball II,45,Giovanni Alessio Calamita,632,-1.47,-0.73,-2.2
Itzehoe Eagles,3,Sven Cikara,1206,0.1,-2.32,-2.22
SV Fellbach Flashers,21,Nelson Okafor,947,-3.12,0.81,-2.31
RASTA Vechta II,6,Johannes Hellmann,483,-0.5,-1.89,-2.38
SC Rist Wedel,33,Lincoln James Rosebush,1033,0.28,-2.7,-2.42
RASTA Vechta II,0,Aula Maarufu Sumbry,884,0.17,-2.61,-2.44
RASTA Vechta II,2,Epke Kruthaup,1063,-1.02,-1.44,-2.46
TV Langen,42,Fabian Baumgarten,361,-1.42,-1.03,-2.46
Dragons Rhöndorf,1,Carlo Schmid,736,-2.31,-0.18,-2.48
Iserlohn Kangaroos,16,Kevin Strangmeyer,910,-1.54,-0.96,-2.5
RASTA Vechta II,16,Fynn Lastring,652,-0.79,-1.73,-2.52
VR-Bank Würzburg Baskets Akademie,13,Lucas Veller,327,-0.98,-1.59,-2.56
BBC Coburg,77,Leo Cosic,603,-4.23,1.66,-2.56
Porsche BBA Ludwigsburg,9,Armin Pivac,288,-1.34,-1.25,-2.59
BSW Sixers,7,Jarne Jürgens,770,-2.47,-0.2,-2.67
OrangeAcademy,9,Lenni Kunzewitsch,732,-1.2,-1.47,-2.67
Seawolves Academy,3,Benedict Baumgarth,550,-1.68,-1.1,-2.78
SV Fellbach Flashers,22,Thomas Billinger,252,-2.6,-0.22,-2.82
Itzehoe Eagles,9,Lucien Schmikale,1438,-1.16,-1.7,-2.86
Dresden Titans,13,Kevin Kollmar,1086,-0.62,-2.32,-2.94
TSV Neustadt temps Shooters,32,Robin Michael Kniss,730,-2.64,-0.33,-2.98
SKYLINERS Juniors,43,Florian Dietrich,717,-1.32,-1.66,-2.98
CATL Basketball Löwen,7,Ivan Kucan,549,1.31,-4.3,-2.98
TV Langen,6,Luca Justus Eibelshäuser,307,-2.15,-0.88,-3.04
Ahorn Camp Baskets,18,Leon Geißler,652,0.88,-3.95,-3.07
Seawolves Academy,6,Luis Wulff,432,-1.85,-1.24,-3.09
BG Hessing Leitershofen,2,Tristan Göbel,272,-1.07,-2.09,-3.16
CATL Basketball Löwen,13,Friedrich Radefeld,450,-0.54,-2.63,-3.17
Porsche BBA Ludwigsburg,2,Lars Danziger,820,-2.0,-1.17,-3.18
TV Langen,11,Risto Vasiljevic,487,-0.21,-3.04,-3.24
Ahorn Camp Baskets,44,Felix Angerbauer,1005,-1.59,-1.67,-3.27
SC Rist Wedel,44,Darren Egbe,806,-2.36,-0.91,-3.27
SV Fellbach Flashers,6,Travis Davis,470,-3.52,0.17,-3.35
BG Hessing Leitershofen,11,Ferenc Gille,528,-2.18,-1.18,-3.35
SC Rist Wedel,6,Janne Müller,611,0.52,-3.88,-3.35
FC Bayern Basketball II,32,Nicolas Neruda Kodjoe,889,-1.76,-1.6,-3.36
TSV Oberhaching Tropics,3,Jonathan Zeisberger,1448,-1.02,-2.35,-3.36
VR-Bank Würzburg Baskets Akademie,17,Clemens Sokolov,845,-3.6,0.22,-3.38
TSV Oberhaching Tropics,7,Nedzad Muratovic,1148,-0.35,-3.03,-3.38
TSV Neustadt temps Shooters,37,Samuel Mpacko,340,-2.8,-0.66,-3.45
Ahorn Camp Baskets,1,Noah Koch,296,-1.5,-1.98,-3.48
Iserlohn Kangaroos,6,Daniel Zacek,931,-1.59,-1.89,-3.48
EN BASKETS Schwelm,4,Fabian Reichstadt,1084,-0.66,-2.85,-3.52
VR-Bank Würzburg Baskets Akademie,9,Lukas Roth,910,0.17,-3.73,-3.56
TSV Neustadt temps Shooters,17,Christenvie Kwilu,1282,-2.42,-1.16,-3.58
Dragons Rhöndorf,12,David Böning,568,-2.37,-1.28,-3.65
SV Fellbach Flashers,10,Brian Butler,358,-3.82,0.03,-3.78
CATL Basketball Löwen,14,Jeremie Fotso-Sighom,509,-4.13,0.34,-3.79
Iserlohn Kangaroos,4,Jordan Iloanya,562,-1.75,-2.09,-3.83
Seawolves Academy,9,Mika Freitag,705,-2.9,-1.0,-3.9
FC Bayern Basketball II,0,Caspar David Vossenberg,706,-4.17,0.25,-3.92
SKYLINERS Juniors,21,Maximilian Peters,280,-1.91,-2.07,-3.98
Seawolves Academy,22,Chris Frazier,1036,-1.25,-2.81,-4.06
RASTA Vechta II,8,Moritz Grüß,1217,-1.16,-3.0,-4.15
CATL Basketball Löwen,21,Jasper Brand,647,-3.61,-0.62,-4.23
TSV Neustadt temps Shooters,3,Emil Loch,1253,-1.53,-2.77,-4.31
BSW Sixers,3,Silver Arun Bieling,724,-2.74,-1.64,-4.38
Dresden Titans,0,Leonardo Alfonso Benitez Arocha,353,-2.26,-2.2,-4.46
Baskets Juniors TSG Westerstede,4,Andre Galler,495,-2.77,-1.77,-4.53
Seawolves Academy,20,Bruno Loll,1010,-2.13,-2.48,-4.61
EN BASKETS Schwelm,14,Arthur Baheraba Noba,783,-1.56,-3.22,-4.78
Dragons Rhöndorf,11,Mamadou Lagui Diallo,748,-2.71,-2.17,-4.88
Iserlohn Kangaroos,22,Ruben Dahmen,684,-3.92,-1.0,-4.92
RASTA Vechta II,44,Ivan Volf,671,-1.28,-3.68,-4.96
Dragons Rhöndorf,7,Vuk Scepanovic,310,-2.47,-2.52,-4.99
LOK BERNAU,14,Anton Kemmer,310,-5.54,0.4,-5.14
TV Langen,7,Michael Agyemang,362,-2.84,-2.33,-5.17
LOK BERNAU,2,Emanuel Schüler,858,-1.85,-3.45,-5.3
TKS 49ers,14,Benjamin Faatz,886,-2.19,-3.6,-5.78
Dragons Rhöndorf,5,Dusan Ilic,1043,-4.04,-1.76,-5.81
Dresden Titans,21,Malte Silbermann,530,-6.97,0.66,-6.32
BBC Coburg,4,Felix Egger,652,-3.78,-3.17,-6.95
TKS 49ers,10,Linus Jannik Briesemeister,732,-3.56,-4.26,-7.81
VR-Bank Würzburg Baskets Akademie,2,Jervis Scheffs,897,-5.13,-3.07,-8.2
