# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 348
# Qualified players exported: 146
# Total stints used: 4258
# Garbage time stints excluded: 157
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
ROSTOCK SEAWOLVES,5,Schwartz D.,406,-1.23,-0.59,-1.83
BMA365 Bamberg Baskets,31,Keppeler D.,366,-0.47,-1.4,-1.87
Science City Jena,5,Carter C.,426,-0.61,-1.26,-1.87
EWE Baskets Oldenburg,65,Stanic F.,260,-0.4,-1.48,-1.88
Basketball Löwen Braunschweig,1,NGuessan D.,411,-0.93,-0.98,-1.91
NINERS Chemnitz,5,Davis C.,639,-0.17,-1.92,-2.09
SYNTAINICS MBC,5,Foster M.,500,0.1,-2.19,-2.1
VET-CONCEPT Gladiators Trier,4,Guillozet C.,341,0.54,-2.69,-2.15
FC Bayern München Basketball,22,Mike I.,383,-0.36,-1.79,-2.15
Veolia Towers Hamburg,25,Ogbe K.,395,0.28,-2.49,-2.2
MHP RIESEN Ludwigsburg,2,Buchanan T.,487,-0.39,-1.82,-2.21
SKYLINERS,0,Johnson L.,495,-1.54,-0.71,-2.25
Veolia Towers Hamburg,2,Thorpe Jr. L.,412,-0.26,-2.11,-2.37
SKYLINERS,4,Alleyne N.,628,-1.15,-1.29,-2.44
MHP RIESEN Ludwigsburg,3,Smith S.,377,-0.7,-1.77,-2.47
BMA365 Bamberg Baskets,24,Williams C.,596,-0.16,-2.37,-2.52
MLP Academics Heidelberg,20,Weathers M.,465,-0.09,-2.46,-2.55
SKYLINERS,8,Christmas W.,795,-3.85,1.16,-2.69
VET-CONCEPT Gladiators Trier,12,Linßen M.,400,-1.37,-1.38,-2.75
SYNTAINICS MBC,20,Blomgren P.,269,-1.46,-1.48,-2.94
SKYLINERS,13,LeDee J.,370,-1.8,-1.2,-3.0
NINERS Chemnitz,11,Mushidi K.,495,-1.72,-1.33,-3.05
ratiopharm ulm,23,Garavaglia D.,306,-3.79,0.74,-3.05
ALBA BERLIN,7,Kayil J.,518,-0.6,-2.45,-3.06
SYNTAINICS MBC,21,Gunn R.,304,-0.63,-2.57,-3.19
Telekom Baskets Bonn,15,Jongkuch K.,433,-0.49,-2.71,-3.2
ALBA BERLIN,11,Wood M.,405,-1.28,-2.42,-3.69
Science City Jena,10,Wieskamp J.,471,-2.07,-1.94,-4.01
MLP Academics Heidelberg,15,Keßen M.,474,-3.16,-1.16,-4.32
Basketball Löwen Braunschweig,5,Scuka L.,275,-3.12,-1.65,-4.77
ALBA BERLIN,6,Delow M.,462,-2.28,-3.62,-5.9
