game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_vs_starters,away_vs_starters,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Marc Loving,Raequan Battle,Spencer Johnson","Haydn Ling,Kino Lily Jr,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe",1592,1629,37,1.84,67,55,69,59,2,4,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Flynn Boardman-Raffet,Marc Loving,Raequan Battle","Haydn Ling,Kino Lily Jr,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe",1629,1743,114,3.72,69,59,74,66,5,7,0,0,3,2,1,0,1,1,0,0,3,0,0,0,0,3,3,1,1,0,0,0,1,3,0,0,1,0,2,2,0,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Flynn Boardman-Raffet,Marc Loving,Raequan Battle","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1743,1800,57,2.0,74,66,76,70,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Flynn Boardman-Raffet,Marc Loving,Travis Evee","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1800,1882,82,2.46,76,70,76,72,0,2,0,0,2,0,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Flynn Boardman-Raffet,Olutomiwa Sulaiman,Travis Evee","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1882,1926,44,0.55,76,72,76,74,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Aaron Menzies,Donald Carey Jr,Flynn Boardman-Raffet,Olutomiwa Sulaiman,Travis Evee","Haydn Ling,Isiah Small,Kino Lily Jr,Ronald Polite Iii,Tyrin Lawrence",1926,1972,46,1.9,76,74,78,77,2,3,0,0,1,0,1,0,2,2,0,1,1,0,0,0,0,3,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Nathaniel Martin,Olutomiwa Sulaiman,Raequan Battle,Spencer Johnson","Haydn Ling,Kino Lily Jr,Ronald Polite Iii,Tayo Ogedengbe,Tyrin Lawrence",1972,2071,99,2.58,78,77,80,81,2,4,0,0,3,1,2,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Nathaniel Martin,Olutomiwa Sulaiman,Raequan Battle,Spencer Johnson","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",2071,2104,33,1.22,80,81,81,83,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",2104,2339,235,8.22,81,83,89,96,8,13,0,0,4,3,2,1,2,1,0,2,1,1,0,3,5,6,3,3,1,6,6,1,2,2,1,0,1,2,1,1,1,1,2,1,2,1,1,1,3,1,3,0,0,0,1,0,0,0,0,1,2,0,7,6
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Marc Loving,Nathaniel Martin,Spencer Johnson,Travis Evee","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",2339,2351,12,1.94,89,96,94,98,5,2,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2
2778589,2026-01-23,4,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Flynn Boardman-Raffet,Nathaniel Martin,Spencer Johnson,Travis Evee","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",2351,2399,48,2.67,94,98,94,102,0,4,0,0,4,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,4,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Cole Long,Deion Hammond,Emmanuel Kanwei,Maceo Jack,Terrell Burden Jr","Chaundee Brown Jr,Deane Williams,Karolis Lukosiunas,Shavar Reynolds Jr,Tarik Phillip",0,152,152,3.65,0,0,0,6,0,6,0,0,3,0,1,0,0,0,1,1,0,0,0,2,2,4,2,2,1,1,1,1,2,2,2,0,0,0,0,0,2,0,1,0,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Deion Hammond,Emmanuel Kanwei,Gus Okafor,Maceo Jack,Terrell Burden Jr","Chaundee Brown Jr,Deane Williams,Karolis Lukosiunas,Shavar Reynolds Jr,Tarik Phillip",152,210,58,1.4,0,6,0,8,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Deion Hammond,Emmanuel Kanwei,Gus Okafor,Maceo Jack,Terrell Burden Jr","Amin Adamu,Chaundee Brown Jr,Deane Williams,Nigel Hawkins,Tarik Phillip",210,299,89,2.94,0,8,4,8,4,0,0,0,2,1,1,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Deion Hammond,Emmanuel Kanwei,Gus Okafor,Ray'sean Taylor,Terrell Burden Jr","Amin Adamu,Chaundee Brown Jr,Ciaran Sandy,Nigel Hawkins,Tarik Phillip",299,334,35,1.0,4,8,4,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Deion Hammond,Emmanuel Kanwei,Gus Okafor,Mitch Clarke,Ray'sean Taylor","Aaryn Rai,Amin Adamu,Ciaran Sandy,Nigel Hawkins,Shavar Reynolds Jr",334,347,13,0.55,4,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Darius Defoe,Deion Hammond,Gus Okafor,Mitch Clarke,Ray'sean Taylor","Aaryn Rai,Amin Adamu,Ciaran Sandy,Nigel Hawkins,Shavar Reynolds Jr",347,478,131,3.46,4,10,9,16,5,6,0,0,3,2,1,1,0,0,0,0,1,0,1,0,0,4,3,0,0,0,0,1,1,2,0,0,1,0,1,1,1,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2
2787330,2026-01-23,1,Newcastle Eagles,London Lions,"Darius Defoe,Gus Okafor,Maceo Jack,Mitch Clarke,Ray'sean Taylor","Aaryn Rai,Amin Adamu,Ciaran Sandy,Nigel Hawkins,Shavar Reynolds Jr",478,524,46,1.69,9,16,9,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
