Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Helsinki Seagulls,Lenni Hervola,25,Lenni Hervola,26,1.4,37.0,14.0,0.5,5.0,19.0,26.3,2.0,9.0,22.2,2.0,2.0,100,1.0,1.0,2.0,7.0,1.0,0.0,1.0,5.0,19.1,26.7,0.6,0.3,0.1,17,31.0,1.2,1.3,0,0,0,0,0,0.0,0,-6.59,-7.61,1.02,2.2,3.6,6.0,1.0,16.7,3.0,1.0,33.3,9.0,2.0,22.2,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0
Tampereen Pyrintö,Jared Billups,1,Jared Billups,25,30.5,763.2,367.0,14.7,126.0,321.0,39.3,11.0,56.0,19.6,104.0,149.0,69.8,43.0,152.0,195.0,89.0,33.0,26.0,53.0,64.0,380.7,25.9,15.4,3.7,8.2,188,555.0,22.2,23.3,42,4.7,25,15,66.5,36.6,9,0.7,-4.18,4.87,4.3,3.1,126.0,64.0,50.8,129.0,44.0,34.1,56.0,11.0,19.6,40.0,2.0,25.0,20.0,0.0,8.0,59.0,100.0,84.0
Helsinki Seagulls,Rene Rougeau,4,Rene Rougeau,25,31.0,775.7,363.0,14.5,135.0,304.0,44.4,28.0,79.0,35.4,65.0,85.0,76.5,56.0,158.0,214.0,87.0,54.0,59.0,51.0,89.0,322.9,21.6,15.7,3.8,9.2,191,554.0,22.2,23.9,30,2.5,28,6,49.0,38.6,12,5.22,-2.79,8.01,4.8,2.7,128.0,76.0,59.4,76.0,22.0,28.9,79.0,28.0,35.4,35.0,2.0,30.0,15.0,0.0,6.0,55.0,47.0,79.0
Korihait,Ville Tahvanainen,10/13,Ville Tahvanainen,25,25.5,637.0,292.0,11.7,118.0,268.0,44,25.0,94.0,26.6,31.0,37.0,83.8,17.0,56.0,73.0,42.0,22.0,1.0,31.0,61.0,286.3,22.9,12.6,1.8,3.2,137,429.0,17.2,18.5,18,2.2,16,7,47.2,21.1,8,-3.13,-4.96,1.83,2.6,3.9,102.0,60.0,58.8,63.0,29.0,46,94.0,25.0,26.6,33.0,8.0,17.0,14.0,0.0,0.0,40.0,63.0,68.0
Kobrat,Simeon Stefanovic,2,Simeon Stefanovic,25,22.7,568.2,193.0,7.7,60.0,188.0,31.9,26.0,110.0,23.6,47.0,62.0,75.8,9.0,29.0,38.0,62.0,14.0,4.0,40.0,63.0,236.4,21.4,8.5,2.7,1.7,130,323.0,12.9,14.3,17,2.4,16,4,47.9,19.8,7,-8.44,-6.8,-1.64,1.9,3.6,41.0,22.0,53.7,37.0,12.0,32.4,110.0,26.0,23.6,17.0,5.0,23.0,16.0,0.0,1.0,13.0,16.0,30.0
Kauhajoki,Kalle Koivunen,25,Kalle Koivunen,25,20.3,506.5,151.0,6.0,55.0,166.0,33.1,31.0,119.0,26.1,10.0,12.0,83.3,10.0,38.0,48.0,39.0,11.0,1.0,19.0,51.0,173.1,17.9,6.4,1.6,2.0,73,224.0,9.0,9.5,16,2.0,15,1,51.8,17.4,8,-4.29,-6.56,2.26,2.5,4.2,25.0,15.0,60,21.0,9.0,42.9,119.0,31.0,26.1,7.0,5.0,9.0,7.0,0.0,3.0,6.0,33.0,18.0
Korihait,Mikael Laihonen,16,Mikael Laihonen,25,15.2,379.1,132.0,5.3,48.0,111.0,43.2,10.0,31.0,32.3,26.0,39.0,66.7,21.0,49.0,70.0,5.0,6.0,4.0,20.0,53.0,122.1,16.4,5.7,0.2,3.0,10,142.0,5.7,6.1,9,1.8,4,4,78.1,5.8,5,-5.94,-7.22,1.27,4.1,4.8,65.0,28.0,43.1,11.0,7.0,63.6,31.0,10.0,32.3,4.0,0.0,4.0,6.0,1.0,9.0,26.0,20.0,31.0
Kobrat,Jussi Turja,10,Jussi Turja,25,14.1,352.2,70.0,2.8,23.0,80.0,28.7,17.0,59.0,28.8,7.0,8.0,87.5,8.0,26.0,34.0,11.0,12.0,0.0,14.0,47.0,85.9,12.5,3.1,0.5,1.5,21,91.0,3.6,4.0,0,0,0,0,0,0.0,0,-8.8,-8.47,-0.34,2.5,5.0,7.0,3.0,42.9,12.0,3.0,25,59.0,17.0,28.8,1.0,2.0,9.0,1.0,0.0,4.0,3.0,14.0,6.0
Salon Vilpas,Thomas Rönnholm,11,Thomas Rönnholm,25,2.7,68.0,18.0,0.7,6.0,10.0,60,1.0,4.0,25,5.0,6.0,83.3,2.0,4.0,6.0,6.0,2.0,0.0,0.0,10.0,10.2,7.7,0.8,0.3,0.3,13,31.0,1.2,1.3,0,0,0,0,0,0.0,0,1.83,-3.32,5.16,2.5,3.6,6.0,5.0,83.3,0.0,0.0,0,4.0,1.0,25,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0
Kataja Basket,Jermaine Marshall,4,Jermaine Marshall,24,26.0,625.0,437.0,18.2,150.0,298.0,50.3,40.0,113.0,35.4,97.0,127.0,76.4,53.0,129.0,182.0,30.0,35.0,6.0,56.0,77.0,342.6,28.5,19.4,1.3,8.1,70,507.0,21.1,22.5,33,3.3,25,14,53.0,34.2,10,4.04,0.57,3.47,4.2,2.0,117.0,80.0,68.4,67.0,29.0,43.3,113.0,40.0,35.4,34.0,4.0,20.0,23.0,1.0,12.0,78.0,65.0,79.0
